Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
dawn,dusk,n,both,0.75,paired,0.51,paired,n,noun,antonym,complementary
day,night,y,both,0.97,paired,0.93,paired,n,noun,antonym,complementary
days,nights,n,betweenX,0.69,paired,,,n,noun,antonym,complementary
days,hours,n,betweenY,,,0.66,,n,noun,co-hyponym-temporal,
daytime,nighttime,n,betweenX,0.6,,,,n,noun,antonym,complementary
dear,near,n,betweenY,,,0.57,,n,,other-related,
death,rebirth,n,betweenX,0.54,paired,,,n,,co-hyponym,
death,life,n,betweenY,,,0.69,paired,n,noun,antonym,complementary
debit,credit,y,both,0.93,,0.96,,n,noun,antonym,complementary
debtor,creditor,y,both,0.93,paired,0.86,paired,n,noun,antonym,converse
deceased,living,n,betweenY,,,0.68,,n,adj,antonym,complementary
decentralized,centralized,y,both,0.69,paired,0.89,paired,n,adj/verb,antonym,complementary
deceptive,misleading,n,both,0.77,,0.63,,n,adj,nym-near-synonym,
decode,encode,y,betweenY,,,0.74,paired,n,verb,antonym,reversive
decoding,encoding,n,betweenY,,,0.84,paired,n,verb,antonym,reversive
decrease,increase,y,both,0.52,paired,0.88,paired,n,noun/verb,antonym,scalar
decreased,increased,y,both,0.58,paired,0.75,,n,adj/verb,antonym,scalar
decreases,increases,n,both,0.58,paired,0.94,,n,verb,antonym,scalar
decreasing,increasing,y,both,0.57,paired,0.72,,n,verb,antonym,scalar
decrypt,encrypt,n,betweenY,,,0.52,,n,verb,antonym,complementary
deeds,words,n,betweenY,,,0.88,,n,noun,contrast-conceptual,complementary
defeat,victory,y,both,0.76,paired,0.94,paired,n,noun,antonym,complementary
defences,attacks,n,betweenY,,,0.56,,n,noun,antonym,complementary
defend,attack,y,betweenX,0.54,,,,n,verb,antonym,reversive
defendant,plaintiff,y,both,0.62,paired,0.73,paired,n,noun,antonym,complementary
defender,attacker,n,betweenY,,,0.5,,n,noun,antonym,reversive
defending,attacking,n,both,0.68,paired,0.6,,n,adj/verb,antonym,reversive
defense,offense,y,both,0.9,paired,0.94,paired,n,noun,antonym,complementary
defensive,offensive,y,both,0.78,paired,0.93,paired,n,adj,antonym,complementary
defensively,offensively,y,both,0.52,paired,0.93,paired,n,adv,antonym,complementary
deficit,surplus,n,betweenY,,,0.59,paired,n,noun,antonym,complementary
deflation,inflation,y,both,0.83,,0.81,,n,noun,antonym,complementary
demand,supply,y,both,0.91,paired,0.98,paired,n,noun,antonym,complementary
democrat,republican,n,both,0.6,paired,0.51,,n,noun,co-hyponym,complementary
demolition,construction,n,betweenY,,,0.57,,n,noun,antonym,complementary
demonic,human,n,both,0.62,,0.56,,n,,co-hyponym,
demons,angels,n,betweenY,,,0.69,,n,,co-hyponym,
demonstrators,police,n,both,0.92,,0.94,,n,,co-hyponym,
deny,confirm,n,betweenY,,,0.69,,n,verb,antonym,complementary
departing,arriving,n,betweenY,,,0.79,,n,adj/verb,antonym,reversive
departure,arrival,n,both,0.59,paired,0.64,paired,n,noun,antonym,reversive
departures,arrivals,n,betweenY,,,0.68,paired,n,noun,antonym,reversive
depiction,reality,n,betweenX,0.51,,,,n,,opposition-indirect,
deploy,build,n,betweenY,,,0.58,,n,,co-hyponym,
deport,arrest,n,betweenY,,,0.51,,n,,co-hyponym,
deportation,arrest,n,betweenY,,,0.53,,n,,co-hyponym,
depreciation,inflation,n,betweenY,,,0.68,,n,noun,co-hyponym,
depressive,manic,n,betweenY,,,0.57,,n,adj,co-hyponym,
descendant,parent,n,betweenY,,,0.57,,n,,co-hyponym,
descended,ascended,n,betweenY,,,0.56,,n,verb,antonym,complementary
descending,ascending,y,both,0.54,paired,0.8,paired,n,adj/verb,antonym,complementary
descent,ascent,y,betweenY,,,0.73,,n,noun,antonym,reversive
deserving,deserving,n,betweenX,0.55,paired,,,y,,x-identical,
despair,hope,y,betweenY,,,0.75,,n,noun,antonym,scalar
dessert,dinner,n,betweenY,,,0.5,,n,,co-hyponym,
detention,arrest,n,betweenY,,,0.75,,n,,co-hyponym,
detract,add,n,betweenY,,,0.58,,n,verb,antonym-secondary,scalar
developed,developing,n,betweenX,0.52,,,,n,,contrast-scalar,
deviation,mean,n,both,0.6,,0.89,,n,,co-hyponym,
dexter,sinister,n,betweenX,0.72,,,,n,adj,antonym,complementary
diabetes,obesity,n,betweenY,,,0.51,,n,,other-related,
diagnoses,symptoms,n,betweenY,,,0.6,,n,,co-hyponym,
diagnosis,treatment,n,betweenX,0.6,,,,n,,co-hyponym,
diamonds,gold,n,betweenY,,,0.52,,n,noun,co-hyponym,
diarrhea,vomiting,n,both,0.62,,0.65,,n,noun/verb,co-hyponym,
dictatorship,democracy,n,both,0.61,,0.59,,n,noun,antonym,scalar
diesel,gasoline,n,both,0.73,paired,0.72,paired,n,noun,co-hyponym,
diet,exercise,n,betweenY,,,0.58,,n,,other-related,
differences,similarities,n,betweenY,,,0.82,paired,n,noun,antonym,scalar
digital,analog,n,betweenY,,,0.55,paired,n,adj,antonym,complementary
digitally,physically,n,both,0.6,,0.81,,n,adv,antonym,complementary
digits,letters,n,betweenY,,,0.79,,n,noun,co-hyponym,
dinner,lunch,n,betweenY,,,0.83,,n,noun,co-hyponym,
dips,peaks,n,both,0.53,,0.61,,n,noun,antonym-secondary,scalar
direct,indirect,y,both,0.95,paired,0.93,paired,n,adj,antonym,complementary
directly,indirectly,y,betweenX,0.79,,,,n,adv,antonym,complementary
directors,shareholders,n,both,0.58,,0.55,,n,noun,co-hyponym,
directory,file,n,betweenY,,,0.51,,n,,nym-meronym,
dirty,clean,y,both,0.51,paired,0.78,,n,adj,antonym,scalar
disable,enable,y,both,0.67,paired,0.97,,n,verb,antonym,reversive
disabling,enabling,y,betweenY,,,0.59,,n,adj/verb,antonym,complementary
disadvantage,advantage,y,betweenY,,,0.67,,n,noun,antonym,complementary
disadvantages,advantages,n,betweenY,,,0.85,,n,noun,antonym,complementary
disagree,agree,y,betweenY,,,0.95,,n,verb,antonym,complementary
disagreement,agreement,y,betweenY,,,0.65,,n,noun,antonym,complementary
disapproval,approval,y,betweenY,,,0.73,,n,noun,antonym,scalar
disapprove,approve,y,both,0.51,,0.98,,n,verb,antonym,scalar
discouraging,encouraging,y,betweenY,,,0.52,,n,adj/verb,antonym,scalar
dislike,like,y,betweenY,,,0.53,paired,n,verb,antonym,scalar
dismissed,suspended,n,betweenY,,,0.54,,n,,co-hyponym,
disposable,reusable,n,betweenX,0.61,paired,,,n,adj,antonym,complementary
dissertation,thesis,n,betweenY,,,0.51,,n,,nym-near-synonym,
dissolved,solid,n,both,0.81,,0.55,,n,adj,antonym-secondary,scalar
distant,near,n,betweenY,,,0.53,,n,adj,antonym-secondary,scalar
divide,conquer,n,betweenX,0.74,,,,n,noun,other-conventional,
divine,human,n,both,0.55,,0.64,,n,adj,antonym-secondary,complementary
diving,swimming,n,betweenY,,,0.51,,n,,co-hyponym,
divor,marriage,n,betweenY,,,0.56,,n,partial token,x-none,
divorce,marriage,n,betweenY,,,0.81,,n,noun,antonym,complementary
divorced,married,n,betweenY,,,0.81,,n,adj/verb,antonym,complementary
doctor,patient,n,both,0.88,,0.86,,n,noun,antonym,converse
doctoral,undergraduate,n,betweenY,,,0.68,,n,adj/noun,co-hyponym,
doctors,patients,n,both,0.82,,0.75,,n,noun,antonym,converse
doctrine,practice,n,betweenX,0.78,,,,n,,co-hyponym,
documentary,fiction,n,both,0.64,,0.51,,n,noun,antonym,complementary
doesnt,dos,n,betweenY,,,0.8,,n,verb,antonym-secondary,complementary
dogs,cats,n,both,0.65,paired,0.64,paired,n,noun,co-hyponym,
donor,recipient,n,betweenX,0.84,,,,n,noun,antonym,complementary
dont,do,n,betweenY,,,0.53,,n,verb,antonym,complementary
doors,windows,n,both,0.62,,0.72,paired,n,noun,co-hyponym,
dormant,active,y,both,0.73,,0.91,,n,adj,antonym-secondary,complementary
double,single,y,both,0.58,,0.95,,n,adj,co-hyponym-numeric,complementary
doubled,tripled,n,betweenX,0.61,,,,n,adj/verb,co-hyponym-numeric,
doubles,singles,n,both,0.96,,0.98,paired,n,noun,co-hyponym-numeric,complementary
down,up,y,both,0.71,paired,0.95,,n,adj/adv,antonym,scalar
download,upload,y,both,0.54,paired,0.76,paired,n,verb,antonym,complementary
downs,ups,n,betweenY,,,0.95,paired,n,noun,antonym,scalar
downside,upside,n,both,0.6,paired,0.82,paired,n,noun,antonym,scalar
downstairs,upstairs,y,both,0.9,paired,0.98,paired,n,adj/adv/noun,antonym,complementary
downstream,upstream,y,both,0.72,paired,0.96,paired,n,adj/adv,antonym,complementary
downward,upward,y,both,0.72,paired,0.63,paired,n,adj/adv,antonym,scalar
downwards,upwards,y,both,0.6,paired,0.57,,n,adj/adv,antonym,scalar
dozens,hundreds,n,betweenX,0.59,,,,n,noun,co-hyponym-numeric,
dracon,human,n,betweenY,,,0.64,,n,,co-hyponym,
dragons,humans,n,betweenX,0.51,,,,n,,co-hyponym,
drawbacks,benefits,n,betweenY,,,0.6,,n,noun,antonym,scalar
dream,reality,n,both,0.77,,0.63,,n,noun,antonym,scalar
dreaming,waking,n,both,0.73,paired,0.75,,n,,co-hyponym,
dreams,reality,n,both,0.67,,0.53,,n,noun,antonym-secondary,scalar
dressed,naked,n,betweenY,,,0.58,,n,adj,antonym,complementary
dried,wet,n,betweenY,,,0.79,,n,adj,antonym,scalar
drink,food,n,betweenY,,,0.91,,n,noun,co-hyponym,
drinking,driving,n,betweenX,0.55,,,,n,,other-conventional,
drinks,food,n,betweenY,,,0.61,,n,noun,co-hyponym,
driver,passenger,n,betweenX,0.58,,,,n,noun,antonym,converse
drowning,drowning,n,betweenY,,,0.64,paired,y,,x-identical,
drugs,sex,n,betweenY,,,0.51,,n,,co-hyponym,
drunk,sober,n,both,0.55,,0.83,paired,n,adj,antonym,scalar
drunken,sober,n,betweenY,,,0.52,,n,adj,antonym-secondary,scalar
dry,wet,y,both,0.86,paired,0.97,paired,n,adj,antonym,scalar
drying,washing,n,betweenY,,,0.69,,n,,co-hyponym,
dual,single,n,both,0.68,,0.69,,n,adj,antonym,complementary
duplicate,original,n,betweenY,,,0.79,,n,,co-hyponym,
during,after,n,betweenX,0.56,,,,n,other/preposition,co-hyponym-temporal,
dusk,dawn,n,both,0.99,paired,0.94,paired,n,noun,antonym,complementary
dyed,natural,n,betweenY,,,0.56,,n,adj,antonym-secondary,complementary
dying,living,n,betweenY,,,0.69,,n,adj/verb,antonym,scalar
dynamic,static,n,both,0.83,paired,0.91,paired,n,adj,antonym,complementary
each,each,n,betweenY,,,0.88,paired,y,,x-identical,
earlier,later,n,betweenX,0.54,,,,n,adj,antonym-temporal,scalar
earth,heaven,n,betweenY,,,0.81,,n,,co-hyponym,
earthquake,tsunami,n,betweenX,0.67,,,,n,,co-hyponym,
easier,harder,n,both,0.69,,0.54,,n,adj,antonym,scalar
easiest,hardest,n,both,0.79,paired,0.67,paired,n,adj,antonym,scalar
east,west,y,betweenX,0.76,paired,,,n,adj/noun,antonym,multiple incompatibility
eastern,western,y,betweenX,0.51,paired,,,n,adj,antonym,multiple incompatibility
ebook,print,n,betweenY,,,0.61,,n,adj,co-hyponym,
educator,student,n,both,0.67,,0.59,,n,noun,antonym,converse
effect,cause,n,betweenY,,,0.97,paired,n,noun,antonym,complementary
effects,causes,n,betweenY,,,0.57,paired,n,noun,antonym,complementary
efficacy,safety,n,betweenX,0.52,,,,n,,other-related,
eighteenth,twentieth,n,betweenX,0.61,,,,n,,co-hyponym-numeric,
eighth,ninth,n,betweenX,0.58,,,,n,adj,co-hyponym-numeric,
eighty,ninety,n,betweenX,0.53,,,,n,,co-hyponym-numeric,
elbows,knees,n,betweenY,,,0.54,,n,,co-hyponym,
eldest,youngest,n,both,0.82,,0.72,,n,adj,antonym,scalar
elected,appointed,n,betweenX,0.64,,,,n,,co-hyponym,
electors,candidates,n,betweenY,,,0.56,,n,,co-hyponym,
electronically,physically,n,betweenY,,,0.78,,n,adv,antonym-secondary,complementary
elf,human,n,betweenY,,,0.55,,n,noun,co-hyponym,
elves,humans,n,both,0.65,,0.68,,n,,co-hyponym,
emancipation,slavery,n,betweenY,,,0.6,,n,,contrast-sequence,
emotionally,physically,n,betweenY,,,0.73,,n,,co-hyponym,
employed,unemployed,y,betweenY,,,0.58,paired,n,adj,antonym,complementary
employer,employee,y,both,0.85,,0.78,,n,noun,antonym,converse
employers,employees,n,both,0.82,,0.64,,n,noun,antonym,converse
emptied,full,n,betweenX,0.62,,,,n,adj,antonym,complementary
enable,disable,y,betweenX,0.63,paired,,,n,verb,antonym,reversive
enabled,disabled,n,both,0.8,,0.62,,n,adj/verb,antonym,reversive
encode,decode,y,both,0.99,,0.63,paired,n,verb,antonym,complementary
encoding,decoding,n,both,0.97,,0.62,paired,n,verb,antonym,reversive
end,beginning,n,betweenX,0.5,paired,,,n,noun,antonym,complementary
ending,beginning,y,both,0.54,,0.61,,n,noun,antonym,complementary
endings,beginnings,n,betweenY,,,0.87,paired,n,noun,antonym,complementary
enemies,friends,n,betweenY,,,0.77,,n,noun,antonym,scalar
engaged,married,n,betweenX,0.68,,,,n,,co-hyponym,
engineered,natural,n,betweenX,0.68,,,,n,adj,antonym-secondary,complementary
enslaved,free,n,both,0.65,,0.8,,n,adj,antonym,complementary
enter,exit,y,betweenX,0.71,,,,n,verb,antonym,reversive
entering,leaving,n,betweenY,,,0.6,,n,verb,antonym,reversive
entrance,exit,n,betweenX,0.9,,,,n,noun,antonym,complementary
entrances,exits,n,both,0.89,,0.57,paired,n,noun,antonym,complementary
entry,exit,n,both,0.88,,0.5,,n,noun,antonym,reversive
epoch,present,n,betweenX,0.56,,,,n,,co-hyponym-temporal,
eq,eq,n,betweenY,,,0.62,paired,y,,x-identical,
equitable,fair,n,betweenY,,,0.6,,n,adj,other-conventional,
estrogen,testosterone,n,both,0.81,paired,0.84,paired,n,noun,antonym,complementary
ethnicity,race,n,betweenY,,,0.74,,n,noun,co-hyponym,
euros,dollars,n,both,0.77,,0.78,,n,noun,co-hyponym,
evening,morning,n,betweenY,,,0.75,,n,noun,antonym,multiple incompatibility
evenings,weekends,n,betweenX,0.54,,,,n,,co-hyponym-temporal,
evenings,mornings,n,betweenY,,,0.92,paired,n,noun,antonym,multiple incompatibility
evenly,evenly,n,both,0.72,paired,0.87,paired,y,,x-identical,
ever,ever,n,betweenX,0.62,paired,,,y,,x-identical,
ever,now,n,betweenY,,,0.8,,n,adv,co-hyponym-temporal,
every,every,n,betweenX,0.83,paired,,,y,,x-identical,
everything,nothing,n,betweenX,0.75,paired,,,n,noun/pronoun,antonym,complementary
everywhere,nowhere,n,both,0.8,,0.61,,n,noun/pronoun,antonym,complementary
evil,good,y,both,0.85,,0.97,,n,adj,antonym,scalar
exact,approximate,n,betweenY,,,0.7,,n,adj,antonym-secondary,scalar
excellent,good,n,betweenY,,,0.72,,n,adj,contrast-scalar,scalar
exclude,include,y,both,0.69,,0.89,,n,verb,antonym,scalar
excluded,included,n,both,0.64,,0.82,,n,adj/verb,antonym,scalar
excludes,includes,n,betweenY,,,0.54,,n,verb,antonym,scalar
exclusion,inclusion,y,betweenY,,,0.87,,n,noun,antonym,complementary
exit,entrance,n,betweenY,,,0.58,,n,noun,antonym,reversive
exiting,entering,n,betweenY,,,0.79,,n,verb,antonym,reversive
exits,entrances,n,betweenY,,,0.81,paired,n,noun,antonym,reversive
expansion,contraction,y,betweenX,0.66,,,,n,noun,antonym,scalar
expected,actual,n,both,0.67,,0.58,,n,,opposition-indirect,
expenditure,income,n,betweenY,,,0.72,,n,noun,antonym,complementary
expenditures,revenues,n,betweenY,,,0.52,,n,noun,antonym,complementary
expenses,income,n,betweenY,,,0.56,,n,noun,antonym,complementary
explicitly,implicitly,y,both,0.83,paired,0.68,paired,n,adv,antonym,scalar
exploited,exploited,n,both,0.7,paired,0.55,paired,y,,x-identical,
exponential,linear,n,both,0.71,,0.82,,n,adj,co-hyponym,
exponentially,exponentially,n,betweenX,0.51,paired,,,y,,x-identical,
export,import,y,both,0.7,paired,0.63,paired,n,noun,antonym,complementary
exporting,importing,n,betweenX,0.76,paired,,,n,verb,antonym,complementary
exports,imports,n,both,0.88,paired,0.84,paired,n,noun,antonym,complementary
exposed,hidden,n,betweenY,,,0.61,,n,adj,antonym-secondary,scalar
expressly,implicitly,n,betweenX,0.54,,,,n,adv,antonym-secondary,scalar
extant,extinct,y,betweenX,0.56,,,,n,adj,antonym-secondary,complementary
exterior,interior,y,both,0.98,paired,0.98,paired,n,noun,antonym,complementary
external,internal,y,both,0.97,paired,0.98,paired,n,adj,antonym,complementary
externally,internally,y,both,0.67,paired,0.9,,n,adv,antonym,complementary
extraordinary,ordinary,y,betweenY,,,0.52,,n,adj/noun,antonym,scalar
eyel,nose,n,betweenY,,,0.7,,n,partial token,x-none,
fact,fiction,n,betweenX,0.71,,,,n,noun,antonym,complementary
faculty,students,n,both,0.89,,0.89,,n,,co-hyponym,
fail,success,n,betweenX,0.56,,,,n,noun,antonym,scalar
failure,success,y,both,0.59,paired,0.76,,n,noun,antonym,scalar
failures,successes,n,betweenY,,,0.54,paired,n,noun,antonym,scalar
fake,real,n,both,0.72,,0.82,,n,adj,antonym,scalar
faked,real,n,both,0.58,,0.7,,n,adj,antonym,scalar
fall,winter,n,betweenX,0.66,,,,n,adj/noun,co-hyponym,multiple incompatibility
fallacy,truth,n,both,0.5,,0.64,,n,noun,antonym-secondary,complementary
falling,rising,y,both,0.64,paired,0.85,,n,adj/verb,antonym,reversive
FALSE,TRUE,y,both,0.74,paired,0.98,paired,n,adj,antonym,complementary
falsehood,truth,y,betweenY,,,0.9,,n,noun,antonym-secondary,complementary
fam,friends,n,betweenY,,,0.53,,n,,co-hyponym,
family,friends,n,betweenY,,,0.69,,n,noun,co-hyponym,
famous,rich,n,betweenY,,,0.76,,n,,co-hyponym,
fantasies,reality,n,both,0.75,,0.52,,n,noun,antonym-secondary,scalar
fantasy,reality,n,both,0.85,,0.79,,n,noun,antonym-secondary,scalar
far,near,y,both,0.86,paired,0.95,,n,adj,antonym,scalar
fascism,communism,n,betweenY,,,0.51,,n,,co-hyponym,
fast,slow,y,both,0.84,paired,0.82,paired,n,adj,antonym,scalar
faster,slower,n,both,0.8,paired,0.74,paired,n,adj,antonym,scalar
father,son,n,betweenX,0.63,paired,,,n,,co-hyponym,
fathers,mothers,n,betweenY,,,0.79,paired,n,noun,antonym,complementary
faux,real,n,both,0.72,,0.72,,n,adj,antonym,scalar
favorable,unfavorable,y,both,0.94,paired,0.57,paired,n,adj,antonym,scalar
favorably,negatively,n,betweenX,0.7,,,,n,adv,antonym,scalar
favourable,unfavorable,n,betweenX,0.78,,,,n,adj,antonym,scalar
feces,urine,n,betweenY,,,0.62,,n,,co-hyponym,
federal,state,n,both,0.7,,0.89,,n,noun,antonym,complementary
federally,states,n,betweenY,,,0.54,,n,,co-hyponym,
felony,misdemeanor,n,both,0.9,paired,0.88,paired,n,noun,co-hyponym,
female,male,y,both,0.93,paired,0.98,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.97,paired,1,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.98,paired,0.99,paired,n,adj,antonym,complementary
fentanyl,heroin,n,both,0.57,,0.82,,n,noun,co-hyponym,
fetus,mother,n,betweenY,,,0.61,,n,,other-related,
few,many,y,betweenY,,,0.63,,n,adj,antonym,scalar
fewer,more,y,betweenX,0.62,,,,n,adj,antonym,scalar
fictional,real,n,betweenY,,,0.6,,n,adj,antonym,scalar
fictitious,real,n,betweenY,,,0.66,,n,adj,antonym,scalar
fifty,sixty,n,betweenX,0.63,,,,n,,co-hyponym-numeric,
figures,facts,n,betweenY,,,0.58,,n,noun,co-hyponym,
filled,empty,n,betweenX,0.61,,,,n,adj/verb,antonym,scalar
finals,finals,n,betweenX,0.52,paired,,,y,,x-identical,
finals,semifinals,n,betweenY,,,0.61,,n,,co-hyponym,
finer,finer,n,betweenX,0.63,paired,,,y,,x-identical,
fing,thumb,n,both,0.57,,0.59,,n,partial token,x-none,
finger,thumb,n,both,0.8,,0.92,,n,,co-hyponym,
fingers,thumb,n,betweenY,,,0.56,,n,,co-hyponym,
fingertips,thumb,n,betweenY,,,0.64,,n,,co-hyponym,
finish,start,y,betweenY,,,0.93,,n,verb,antonym,complementary
finishes,starts,n,betweenY,,,0.53,,n,verb,antonym,complementary
finite,infinite,y,both,0.89,,0.93,paired,n,adj,antonym,complementary
fired,hired,n,betweenY,,,0.72,,n,,co-hyponym,
first,last,y,betweenX,0.58,paired,,,n,adj,antonym,complementary
flashback,present,n,betweenX,0.76,,,,n,,co-hyponym-temporal,
flexible,rigid,n,both,0.68,paired,0.67,paired,n,adj,antonym,scalar
flight,landing,n,both,0.78,,0.55,,n,,other-related,
flipped,flipped,n,betweenY,,,0.62,paired,y,,x-identical,
flooded,dry,n,betweenY,,,0.78,,n,adj/verb,antonym-secondary,scalar
floor,ceiling,n,betweenX,0.81,,,,n,noun,antonym,complementary
floors,walls,n,betweenY,,,0.61,,n,noun,co-hyponym,
flu,cold,n,betweenY,,,0.58,,n,noun,co-hyponym,
foe,friend,y,betweenY,,,0.95,,n,noun,antonym,complementary
foes,friends,n,both,0.51,,0.97,,n,noun,antonym,complementary
folder,file,n,betweenY,,,0.64,,n,noun,co-hyponym,
folders,files,n,betweenY,,,0.75,,n,noun,co-hyponym,
folklore,science,n,betweenY,,,0.55,,n,,co-hyponym,
foot,ankle,n,betweenY,,,0.51,,n,,co-hyponym,
footwear,clothing,n,betweenY,,,0.56,,n,noun,co-hyponym,
fore,aft,y,betweenX,0.83,,,,n,adv,antonym,complementary
forefront,background,n,both,0.78,,0.58,,n,noun,antonym-secondary,complementary
foreground,background,y,both,0.97,paired,0.77,paired,n,adj/noun,antonym,complementary
foreign,domestic,y,both,0.67,,0.55,,n,adj,antonym,complementary
foremost,first,n,betweenY,,,0.66,,n,adj,other-conventional,
forever,now,n,betweenY,,,0.73,,n,,co-hyponym-temporal,
forget,remember,y,betweenX,0.55,paired,,,n,verb,antonym,scalar
form,function,n,betweenX,0.51,,,,n,,co-hyponym,
formal,informal,y,both,0.72,paired,0.72,paired,n,adj,antonym,complementary
former,current,n,betweenY,,,0.66,,n,adj,antonym,complementary
forth,back,n,betweenY,,,0.94,,n,adv,antonym,complementary
fortnight,year,n,betweenX,0.61,,,,n,,co-hyponym-temporal,
forty,thirty,n,betweenY,,,0.64,,n,,co-hyponym-numeric,
fostering,adoption,n,both,0.77,,0.87,,n,,co-hyponym,
found,lost,y,betweenY,,,0.76,,n,adj,antonym,complementary
four,two,n,betweenY,,,0.53,,n,,co-hyponym-numeric,
franc,euro,n,both,0.78,,0.69,,n,noun,co-hyponym,
freezer,fridge,n,betweenY,,,0.62,,n,noun,co-hyponym,
freezing,freezing,n,betweenY,,,0.59,paired,y,,x-identical,
french,english,n,both,0.7,,0.76,,n,,co-hyponym,
fresh,frozen,n,both,0.61,,0.63,,n,adj,co-hyponym,
freshman,sophomore,n,both,0.63,,0.61,paired,n,,co-hyponym,
freshmen,seniors,n,betweenX,0.8,,,,n,noun,co-hyponym,
friend,foe,y,betweenX,0.67,,,,n,noun,antonym,complementary
fries,burgers,n,betweenY,,,0.62,,n,noun,co-hyponym,
fringe,mainstream,n,both,0.79,,0.63,,n,adj,antonym,scalar
fro,to,n,betweenY,,,0.96,,n,adv,antonym,complementary
front,back,y,both,0.7,,0.64,,n,adj/noun,antonym,complementary
frown,smile,n,betweenY,,,0.62,,n,noun,antonym,scalar
frozen,warm,n,betweenY,,,0.56,,n,,contrast-scalar,
fructose,glucose,n,both,0.83,,0.87,,n,noun,co-hyponym,
fruits,vegetables,n,both,0.85,paired,0.67,paired,n,noun,co-hyponym,
fucked,fucked,n,betweenY,,,0.52,paired,y,,x-identical,
fulfillment,delivery,n,betweenX,0.53,,,,n,,co-hyponym,
fully,partially,n,betweenY,,,0.53,,n,adv,antonym,scalar
function,form,n,betweenY,,,0.58,,n,noun,contrast-conceptual,
funeral,burial,n,betweenX,0.67,,,,n,,other-related,
fungi,bacteria,n,betweenY,,,0.69,,n,noun,co-hyponym,
furious,fast,n,betweenY,,,0.61,,n,,other-conventional,
future,past,y,both,0.85,paired,0.91,paired,n,adj/noun,co-hyponym-temporal,multiple incompatibility
fuzzy,warm,n,betweenY,,,0.68,,n,,other-related,
gain,loss,y,both,0.95,,0.84,,n,noun,antonym-secondary,complementary
gained,lost,n,both,0.88,,0.83,,n,verb,antonym-secondary,complementary
gaining,losing,n,both,0.92,,0.64,,n,verb,antonym-secondary,complementary
gains,losses,n,both,0.91,,0.83,,n,noun,antonym-secondary,complementary
galleries,museums,n,betweenY,,,0.65,,n,,co-hyponym,
garbage,recycling,n,betweenX,0.67,,,,n,,co-hyponym,
gas,oil,n,betweenY,,,0.78,,n,noun,co-hyponym,
gases,liquids,n,betweenY,,,0.55,,n,noun,co-hyponym,multiple incompatibility
gasoline,diesel,n,both,0.64,paired,0.67,paired,n,noun,co-hyponym,
gay,straight,n,both,0.61,,0.77,,n,adj,antonym,complementary
gays,lesbians,n,betweenX,0.75,,,,n,,co-hyponym,
gender,race,n,betweenY,,,0.53,,n,noun,co-hyponym,
generic,branded,n,both,0.71,paired,0.64,,n,adj,antonym,complementary
genitals,anus,n,both,0.65,,0.77,,n,,nym-hyponym,
gentlemen,ladies,n,betweenY,,,0.93,paired,n,noun,antonym,complementary
genus,species,n,both,0.89,,0.88,,n,noun,nym-meronym,
gestation,birth,n,betweenX,0.65,,,,n,,other-related,
gestation,conception,n,betweenY,,,0.89,,n,,contrast-sequence,
gif,text,n,betweenY,,,0.53,,n,,co-hyponym,
girl,boy,y,both,0.75,,0.86,paired,n,noun,antonym,complementary
girlfriend,boyfriend,n,both,0.65,paired,0.75,paired,n,noun,antonym,complementary
girls,boys,n,both,0.9,paired,0.97,paired,n,noun,antonym,complementary
give,take,y,both,0.95,,0.65,paired,n,verb,antonym,reversive
giving,receiving,n,both,0.66,,0.5,,n,verb,antonym,reversive
global,local,n,betweenY,,,0.7,,n,adj,antonym,complementary
glossy,matte,n,betweenX,0.58,,,,n,adj,antonym,multiple incompatibility
go,stop,n,betweenY,,,0.51,,n,verb,antonym,complementary
god,man,n,both,0.52,,0.71,,n,,co-hyponym,
goddess,god,n,betweenY,,,0.56,,n,noun,antonym,complementary
goes,comes,n,betweenY,,,0.76,,n,verb,antonym,reversive
going,coming,n,betweenY,,,0.85,paired,n,verb,antonym,reversive
gold,silver,n,both,0.74,paired,0.78,paired,n,noun,co-hyponym,
gone,here,n,betweenY,,,0.81,,n,,opposition-indirect,
good,bad,y,both,0.68,,0.62,paired,n,adj,antonym,scalar
goodbye,hello,n,both,0.67,paired,0.9,,n,other/interjection,antonym,complementary
goodness,evil,n,betweenX,0.68,,,,n,noun,antonym,scalar
goods,services,n,betweenX,0.87,,,,n,noun,antonym,complementary
governed,governed,n,betweenX,0.63,paired,,,y,,x-identical,
graduate,undergraduate,n,betweenY,,,0.74,,n,noun,co-hyponym,
graduates,students,n,betweenY,,,0.59,,n,noun,co-hyponym,
grandparents,grandchildren,n,betweenX,0.68,,,,n,,co-hyponym,
grandparents,parents,n,betweenY,,,0.79,,n,noun,co-hyponym,
graphic,text,n,betweenY,,,0.69,,n,,co-hyponym,
graphics,text,n,betweenY,,,0.61,,n,,co-hyponym,
gravel,sand,n,both,0.69,,0.85,,n,noun,co-hyponym,
great,good,n,betweenY,,,0.96,,n,adj/noun,contrast-scalar,
greet,meet,n,betweenY,,,0.93,,n,verb,other-conventional,
greets,meet,n,betweenY,,,0.74,,n,,other-related,
groom,bride,n,both,0.9,paired,0.99,paired,n,noun,antonym,complementary
