Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
daily,weekly,n,neitherX,0.54,,,,n,adv,co-hyponym-temporal,
dairy,meat,n,neitherY,,,0.52,,n,noun,co-hyponym,
damp,dry,n,neitherY,,,0.52,,n,adj,antonym-secondary,scalar
dances,sings,n,both,0.59,,0.5,,,,co-hyponym,
dark,light,y,both,0.86,,0.89,,n,adj/noun,antonym,scalar
darker,lighter,n,both,0.82,,0.61,,n,adj,antonym,scalar
darkest,brightest,n,both,0.8,,0.66,,n,adj,antonym,scalar
darkness,light,n,both,0.86,,0.9,,n,noun,antonym,scalar
dart,bullet,n,neitherY,,,0.53,,,,co-hyponym,
dat,this,n,neitherY,,,0.63,,,partial token,x-none,
daughter,son,y,neitherX,0.78,paired,,,,noun,antonym,complementary
daughters,sons,n,both,0.76,paired,0.97,paired,n,noun,antonym,complementary
dawn,dusk,n,neitherX,0.66,paired,,,n,noun,antonym,complementary
day,night,y,both,0.99,paired,0.99,paired,n,noun,antonym,complementary
days,nights,n,neitherX,0.68,paired,,,,noun,antonym,complementary
daytime,nighttime,n,neitherX,0.72,paired,,,n,noun,antonym,complementary
dead,alive,y,both,0.92,paired,0.76,paired,n,adj,antonym,complementary
deaf,blind,n,neitherY,,,0.71,,,,co-hyponym,
death,life,n,neitherY,,,0.73,paired,n,noun,antonym,complementary
deaths,births,n,neitherY,,,0.86,paired,,noun,antonym,complementary
debit,credit,y,both,0.97,,0.97,,n,noun,antonym,complementary
debt,equity,n,neitherX,0.51,paired,,,n,noun,antonym-secondary,complementary
debtor,creditor,y,both,0.96,paired,0.89,paired,n,noun,antonym,converse
decades,centuries,n,neitherX,0.79,,,,,,co-hyponym-temporal,
deceased,alive,n,both,0.9,,0.87,,n,adj,antonym,complementary
deceptive,misleading,n,both,0.94,paired,0.57,,n,adj,nym-near-synonym,
declare,deny,n,neitherX,0.65,,,,,verb,antonym-secondary,complementary
decline,growth,n,neitherY,,,0.54,,,noun,antonym-secondary,scalar
declined,increased,n,neitherY,,,0.64,,,verb,antonym,reversive
decode,encode,y,neitherY,,,0.73,,n,verb,antonym,reversive
decrease,increase,y,both,0.91,paired,0.96,paired,n,noun/verb,antonym,scalar
decreased,increased,y,both,0.99,paired,0.99,paired,n,adj/verb,antonym,scalar
decreases,increases,n,both,0.94,paired,0.98,paired,n,verb,antonym,scalar
decreasing,increasing,y,both,0.89,paired,0.93,paired,n,verb,antonym,scalar
deductible,payable,n,neitherX,0.57,,,,,,co-hyponym,
deeds,words,n,neitherY,,,0.75,,n,noun,contrast-conceptual,
defamation,libel,n,neitherY,,,0.55,,,,co-hyponym,
defeat,victory,y,both,0.89,paired,0.93,,n,noun,antonym,complementary
defence,attack,n,neitherY,,,0.55,,n,noun,antonym,reversive
defend,attack,y,neitherY,,,0.58,,n,verb,antonym,reversive
defendant,plaintiff,y,both,0.51,paired,0.69,paired,,noun,antonym,complementary
defending,attacking,n,both,0.52,,0.53,,n,adj/verb,antonym,reversive
defense,offense,y,both,0.91,paired,0.97,paired,n,noun,antonym,complementary
defenseman,forward,n,both,0.56,,0.55,,n,noun,antonym,complementary
defensive,offensive,y,both,0.91,paired,0.69,,n,adj,antonym,complementary
defensively,offensively,y,both,0.86,paired,0.97,paired,n,adv,antonym,complementary
deficient,surplus,n,neitherX,0.58,,,,,,opposition-indirect,
deficit,surplus,n,both,0.72,paired,0.92,paired,n,noun,antonym,complementary
deflation,inflation,y,both,0.91,paired,0.95,,n,noun,antonym,complementary
delet,adds,n,neitherY,,,0.6,,,partial token,x-none,
delete,insert,n,neitherY,,,0.5,,,verb,antonym,reversive
deliberate,accidental,n,neitherX,0.64,,,,n,adj,antonym,complementary
delinquent,delinquent,n,neitherY,,,0.66,paired,,,x-identical,
delivers,promises,n,neitherY,,,0.69,,,,co-hyponym,
delusions,hallucinations,n,neitherX,0.54,,,,,,co-hyponym,
demand,supply,y,both,0.94,paired,0.99,paired,n,noun,antonym,complementary
democrat,republican,n,both,0.83,,0.78,,n,noun,co-hyponym,complementary
demons,angels,n,both,0.75,paired,0.91,,,,co-hyponym,
denied,confirmed,n,neitherY,,,0.77,,n,verb,antonym,complementary
denies,confirms,n,neitherY,,,0.86,paired,,verb,antonym,complementary
denotes,indicates,n,neitherX,0.74,,,,,,nym-near-synonym,
deny,confirm,n,neitherY,,,0.93,paired,n,verb,antonym,complementary
departing,arriving,n,both,0.77,paired,0.87,,n,adj/verb,antonym,reversive
departures,arrivals,n,neitherY,,,0.51,paired,,noun,antonym,reversive
depreciation,inflation,n,neitherY,,,0.63,,n,noun,co-hyponym,
depressive,manic,n,both,0.66,,0.86,,n,adj,co-hyponym,
depths,heights,n,both,0.66,,0.83,,,noun,antonym,scalar
dere,here,n,neitherY,,,0.54,,,partial token,x-none,
desc,ascend,n,neitherX,0.54,,,,,partial token,x-none,
descend,ascend,y,neitherY,,,0.78,,,verb,antonym,reversive
descending,ascending,y,both,0.5,paired,0.64,paired,n,adj/verb,antonym,complementary
descent,ascent,y,both,0.71,paired,0.55,paired,,noun,antonym,reversive
desktop,laptop,n,both,0.55,,0.55,,,,co-hyponym,
destroying,creating,n,neitherY,,,0.57,,,verb,antonym,complementary
destruct,create,n,neitherY,,,0.71,,,verb,antonym,complementary
destruction,creation,n,neitherY,,,0.56,,,noun,antonym,complementary
detain,arrest,n,neitherY,,,0.67,,,,co-hyponym,
detract,add,n,neitherY,,,0.6,,n,verb,antonym-secondary,scalar
devil,angel,n,both,0.64,,0.6,,,,co-hyponym,
devils,angels,n,both,0.6,,0.87,,,noun,antonym,complementary
df,df,n,both,0.6,paired,0.54,paired,,,x-identical,
diagnosis,treatment,n,neitherX,0.54,,,,,,co-hyponym,
diamonds,gold,n,neitherY,,,0.71,,n,noun,co-hyponym,
didn,did,n,neitherY,,,0.51,,,partial token,x-none,
didnt,did,n,both,0.71,,0.91,,,verb,antonym,complementary
die,live,n,neitherY,,,0.71,paired,n,verb,antonym,complementary
died,lived,n,neitherY,,,0.65,paired,,verb,antonym,complementary
dies,lives,n,both,0.52,paired,0.7,paired,n,verb,antonym,complementary
diesel,gasoline,n,neitherX,0.5,paired,,,n,noun,co-hyponym,
diet,exercise,n,both,0.84,,0.64,,,,other-related,
differences,similarities,n,both,0.82,paired,0.79,paired,n,noun,antonym,scalar
difficult,easy,y,neitherY,,,0.65,,n,adj,antonym,scalar
digital,analog,n,neitherY,,,0.52,paired,,adj,antonym,complementary
digitally,physically,n,both,0.7,,0.89,,n,adv,antonym,complementary
diluted,whole,n,neitherY,,,0.91,,n,adj,antonym-secondary,reversive
dim,bright,n,neitherY,,,0.61,,n,adj,antonym-secondary,scalar
diminish,increase,n,neitherY,,,0.51,,,verb,antonym-secondary,reversive
direct,indirect,y,neitherX,0.98,paired,,,n,adj,antonym,complementary
directly,indirectly,y,both,1,paired,0.96,paired,n,adv,antonym,complementary
director,producer,n,neitherX,0.53,,,,,,co-hyponym,
directors,officers,n,both,0.84,,0.75,,,,co-hyponym,
dirty,clean,y,neitherY,,,0.71,,n,adj,antonym,scalar
dis,dis,n,neitherY,,,0.63,paired,,,x-identical,
disable,enable,y,both,0.65,paired,0.92,,n,verb,antonym,reversive
disadvantage,advantage,y,both,0.86,paired,0.95,,n,noun,antonym,complementary
disadvantages,advantages,n,both,0.74,paired,0.98,,n,noun,antonym,complementary
disagree,agree,y,both,0.83,paired,0.98,paired,n,verb,antonym,complementary
disagreed,agreed,n,both,0.53,,0.9,,n,verb,antonym,complementary
disagrees,agrees,n,both,0.79,,0.97,,n,verb,antonym,complementary
disappear,appear,y,both,0.57,,0.82,,,verb,antonym,reversive
disappears,appears,n,both,0.59,,0.81,,,verb,antonym,reversive
disapproval,approval,y,neitherY,,,0.75,,n,noun,antonym,scalar
disapprove,approve,y,neitherY,,,1,,n,verb,antonym,scalar
discord,peace,n,neitherY,,,0.54,,,noun,antonym-secondary,scalar
disembark,board,n,neitherY,,,0.68,,,verb,antonym-secondary,complementary
dislike,like,y,neitherY,,,0.72,,n,verb,antonym,scalar
disliked,liked,y,neitherY,,,0.68,,n,adj/verb,antonym,scalar
disorder,order,y,neitherY,,,0.71,,,noun,antonym,scalar
disputed,confirmed,n,neitherY,,,0.5,,,,opposition-indirect,
dissolved,solid,n,neitherX,0.65,,,,n,adj,antonym-secondary,scalar
distance,time,n,both,0.56,,0.71,,,,co-hyponym,
distant,near,n,neitherY,,,0.68,,,adj,antonym-secondary,scalar
diversity,inclusion,n,neitherX,0.61,,,,,,other-conventional,
divide,conquer,n,neitherX,0.85,,,,n,noun,other-conventional,
divorce,marriage,n,neitherY,,,0.81,,n,noun,antonym,complementary
divorced,separated,n,neitherX,0.63,paired,,,,,co-hyponym,
divorced,married,n,neitherY,,,0.91,,n,adj/verb,antonym,complementary
doesn,does,n,neitherX,0.53,,,,,partial token,x-none,complementary
doesnt,does,n,both,0.87,,0.8,,,verb,antonym,complementary
dog,cat,n,both,0.58,paired,0.58,paired,n,noun,co-hyponym,
dogs,cats,n,both,0.53,paired,0.7,paired,n,noun,co-hyponym,
dollar,euro,n,neitherX,0.61,,,,,,co-hyponym,
domestically,internationally,n,both,0.66,,0.65,,,adv,antonym-secondary,complementary
donating,volunteering,n,neitherX,0.54,,,,,,co-hyponym,
done,said,n,neitherY,,,0.72,,,,co-hyponym,complementary
donor,recipient,n,neitherX,0.53,,,,,noun,antonym,complementary
dont,do,n,neitherY,,,0.79,,,verb,antonym,complementary
doom,gloom,n,neitherX,0.8,,,,,,other-conventional,
door,window,n,both,0.51,paired,0.53,paired,n,noun,co-hyponym,
doors,windows,n,both,0.64,paired,0.74,paired,n,noun,co-hyponym,
dopamine,serotonin,n,both,0.82,paired,0.65,paired,n,noun,co-hyponym,
dormant,active,y,both,0.7,,0.84,,n,adj,antonym-secondary,complementary
double,single,y,neitherY,,,0.71,,n,adj,co-hyponym-numeric,complementary
doubled,tripled,n,both,0.8,paired,0.78,paired,n,adj/verb,co-hyponym-numeric,
doubles,singles,n,both,0.89,paired,0.96,,n,noun,co-hyponym-numeric,complementary
down,up,y,both,0.8,paired,0.99,paired,n,adj/adv,antonym,scalar
downgrade,upgrade,y,both,0.86,,0.57,,,verb/noun,antonym,complementary
downhill,uphill,n,both,0.84,paired,0.87,paired,n,adj,antonym,scalar
downs,ups,n,neitherY,,,0.81,,n,noun,antonym,scalar
downside,upside,n,both,0.75,paired,0.96,paired,n,noun,antonym,scalar
downstairs,upstairs,y,both,0.8,paired,0.95,paired,n,adj/adv/noun,antonym,complementary
downstream,upstream,y,both,0.93,paired,0.91,paired,n,adj/adv,antonym,complementary
downt,up,n,neitherY,,,0.87,,,partial token,x-none,
downward,upward,y,both,0.94,paired,0.92,paired,n,adj/adv,antonym,scalar
downwards,upwards,y,both,0.6,paired,0.81,paired,n,adj/adv,antonym,scalar
drank,ate,n,neitherY,,,0.86,,,,co-hyponym,
drawbacks,benefits,n,neitherY,,,0.63,,n,noun,antonym,scalar
dried,fresh,n,neitherY,,,0.57,,n,adj,antonym,scalar
drink,eat,n,neitherY,,,0.57,,,,co-hyponym,
drinks,eats,n,neitherY,,,0.58,,,,co-hyponym,
driver,passenger,n,both,0.83,,0.7,,n,noun,antonym,converse
dropping,rising,n,both,0.64,,0.7,,n,adj/verb,antonym,scalar
dry,wet,y,both,0.76,paired,0.94,paired,n,adj,antonym,scalar
duck,goose,n,neitherX,0.58,,,,,,co-hyponym,
duo,single,n,neitherY,,,0.66,,n,adj/noun,antonym,complementary
during,after,n,neitherX,0.94,,,,n,other/preposition,co-hyponym-temporal,
during,before,n,neitherY,,,0.97,,n,other/preposition,co-hyponym-temporal,
dusk,dawn,n,both,0.98,paired,0.97,,n,noun,antonym,complementary
duties,rights,n,neitherY,,,0.6,,,,other-related,
dynamic,static,n,neitherY,,,0.57,paired,n,adj,antonym,complementary
earlier,later,n,both,0.98,paired,0.9,,n,adj,antonym-temporal,scalar
earliest,latest,n,neitherX,0.65,,,,,adj,antonym-temporal,
early,late,y,both,0.98,paired,0.96,paired,n,adj,antonym-temporal,scalar
ears,eyes,n,both,0.6,paired,0.86,,n,noun,co-hyponym,
earth,heaven,n,both,0.7,,0.97,,,,co-hyponym,
easier,harder,n,neitherX,0.58,,,,n,adj,antonym,scalar
east,west,y,both,0.97,paired,0.72,paired,n,adj/noun,antonym,multiple incompatibility
eastern,western,y,both,0.9,paired,0.7,paired,n,adj,antonym,multiple incompatibility
eat,drink,n,neitherX,0.62,,,,,,co-hyponym,
eb,flow,n,neitherX,0.93,,,,,partial token,x-none,
ebook,print,n,neitherY,,,0.6,,n,adj,co-hyponym,
effect,cause,n,neitherY,,,0.99,paired,n,noun,antonym,complementary
effects,causes,n,both,0.67,paired,0.85,,n,noun,antonym,complementary
efficacy,safety,n,neitherX,0.7,,,,,,other-related,
eighteenth,nineteenth,n,neitherX,0.92,,,,n,adj,co-hyponym-numeric,
eighth,ninth,n,neitherX,0.64,,,,n,adj,co-hyponym-numeric,
eighth,seventh,n,neitherY,,,0.57,,,,co-hyponym-numeric,
elder,younger,n,both,0.88,,0.52,,,adj,antonym,scalar
elderly,young,n,neitherY,,,0.67,,n,adj,antonym,scalar
eldest,youngest,n,both,0.71,,0.64,,n,adj,antonym,scalar
electronically,physically,n,both,0.62,,0.86,,n,adv,antonym-secondary,complementary
eleven,twelve,n,neitherX,0.63,,,,,,co-hyponym-numeric,
eliminated,advanced,n,neitherX,0.72,,,,,verb,antonym-secondary,complementary
elsewhere,here,n,neitherY,,,0.72,,,,co-hyponym,
embassy,consulate,n,neitherX,0.79,paired,,,,,co-hyponym,
employee,employer,y,neitherY,,,0.85,paired,,noun,antonym,converse
employer,employee,y,both,0.97,,0.9,paired,n,noun,antonym,converse
employers,employees,n,both,0.84,,0.7,,n,noun,antonym,converse
empty,full,y,neitherY,,,0.6,,n,adj,antonym,complementary
enable,disable,y,neitherX,0.59,paired,,,n,verb,antonym,reversive
enabled,disabled,n,neitherX,0.81,,,,n,adj/verb,antonym,reversive
encode,decode,y,neitherX,0.98,,,,n,verb,antonym,complementary
encoding,decoding,n,neitherX,0.89,,,,,verb,antonym,reversive
end,beginning,n,both,0.85,paired,0.9,paired,n,noun,antonym,complementary
endangered,threatened,n,both,0.58,,0.51,,n,adj/verb,nym-near-synonym,
endemic,rare,n,neitherY,,,0.81,,,adj,antonym-secondary,scalar
ending,beginning,y,both,0.86,,0.93,,n,noun,antonym,complementary
endings,beginnings,n,both,0.5,paired,0.93,paired,n,noun,antonym,complementary
endorsed,sponsored,n,neitherY,,,0.63,paired,,,nym-near-synonym,
ends,begins,n,neitherY,,,0.52,paired,,verb,antonym,complementary
enemies,friends,n,neitherY,,,0.85,,n,noun,antonym,scalar
enemy,friend,n,both,0.54,,0.9,,n,noun,antonym,scalar
engaged,married,n,both,0.68,,0.79,,,,co-hyponym,
enormous,small,n,neitherY,,,0.55,,n,adj,antonym-secondary,scalar
enough,enough,n,both,0.66,paired,0.72,paired,y,adj/adv,x-identical,
enslaved,free,n,both,0.71,,0.85,,n,adj,antonym,complementary
entering,leaving,n,neitherX,0.53,,,,,verb,antonym,reversive
enters,leaves,n,neitherX,0.79,,,,,verb,antonym,reversive
entities,persons,n,neitherY,,,0.61,,,,contrast-group-individual ,
entrance,exit,n,both,0.9,,0.73,,n,noun,antonym,complementary
entrances,exits,n,both,0.87,,0.57,,n,noun,antonym,complementary
eq,eq,n,neitherY,,,0.53,paired,,,x-identical,
equals,exceeds,n,neitherX,0.5,,,,,,contrast-scalar,
equitable,just,n,both,0.65,,0.5,,,,nym-near-synonym,
equity,debt,n,neitherX,0.65,paired,,,n,noun,antonym-secondary,complementary
estrogen,testosterone,n,both,0.76,paired,0.85,paired,n,noun,antonym,complementary
ethnicity,race,n,neitherY,,,0.57,,n,noun,co-hyponym,
euros,dollars,n,both,0.55,,0.68,,n,noun,co-hyponym,
eve,day,n,neitherX,0.51,,,,,,co-hyponym-temporal,
evening,morning,n,both,0.85,,0.95,,n,noun,antonym,multiple incompatibility
evenings,mornings,n,both,0.68,paired,0.9,,n,noun,antonym,multiple incompatibility
ever,now,n,neitherY,,,0.73,,n,adv,co-hyponym-temporal,
everything,nothing,n,both,0.81,,0.53,,,noun/pronoun,antonym,complementary
evil,good,y,both,0.89,paired,0.98,paired,n,adj,antonym,scalar
exceed,meet,n,neitherY,,,0.7,,,,contrast-scalar,
exceeded,met,n,neitherY,,,0.65,,n,verb,contrast-scalar,multiple incompatibility
exceeds,meets,n,neitherY,,,0.71,,n,verb,contrast-scalar,multiple incompatibility
exclude,include,y,neitherY,,,0.88,,n,verb,antonym,scalar
excluded,included,n,neitherY,,,0.65,,n,adj/verb,antonym,scalar
excludes,includes,n,both,0.59,paired,0.88,,n,verb,antonym,scalar
excluding,including,n,both,0.53,paired,0.69,,n,verb,antonym,scalar
exclusion,inclusion,y,both,0.6,paired,0.92,,n,noun,antonym,complementary
execute,plan,n,neitherY,,,0.52,,,,co-hyponym,
exist,exist,n,neitherY,,,0.72,paired,,,x-identical,
existing,planned,n,neitherX,0.51,,,,,,co-hyponym,
expands,contracts,n,both,0.66,,0.58,,,verb,antonym,reversive
expansion,contraction,y,both,0.94,paired,0.65,paired,n,noun,antonym,scalar
expelled,suspended,n,both,0.72,,0.52,,,,co-hyponym,
expenditure,income,n,neitherY,,,0.51,,,noun,antonym,complementary
expenditures,revenues,n,both,0.67,,0.66,,,noun,antonym,complementary
expenses,income,n,neitherY,,,0.55,,,noun,antonym,complementary
experiment,hypothesis,n,neitherX,0.53,,,,,,co-hyponym,
explicit,implicit,y,both,0.81,paired,0.67,paired,n,adj,antonym,scalar
explicitly,implicitly,y,both,0.94,paired,0.88,paired,n,adv,antonym,scalar
exponential,linear,n,both,0.65,,0.8,,n,adj,co-hyponym,
export,import,y,both,0.9,paired,0.75,paired,n,noun,antonym,complementary
exported,imported,n,neitherX,0.73,paired,,,,adj/verb,antonym,complementary
exporting,importing,n,neitherX,0.87,paired,,,n,verb,antonym,complementary
exports,imports,n,neitherX,0.87,paired,,,n,noun,antonym,complementary
expressed,implied,n,both,0.98,,0.84,,n,adj/verb,antonym-secondary,complementary
expressly,implicitly,n,neitherX,0.79,,,,n,adv,antonym-secondary,scalar
exterior,interior,y,both,0.99,paired,0.99,paired,n,noun,antonym,complementary
external,internal,y,both,0.95,paired,0.97,paired,n,adj,antonym,complementary
externally,internally,y,both,0.92,paired,0.97,paired,n,adv,antonym,complementary
extremely,moderately,n,neitherX,0.75,,,,n,adv,contrast-scalar,scalar
eyes,ears,n,neitherX,0.61,paired,,,,,co-hyponym,
facebook,twitter,n,both,0.7,,0.59,,,,co-hyponym,
fact,fiction,n,neitherX,0.61,paired,,,n,noun,antonym,complementary
faculty,student,n,neitherY,,,0.6,,,noun,antonym,complementary
failed,succeeded,n,both,0.55,paired,0.55,,,verb,antonym,scalar
failing,succeeding,n,neitherX,0.59,,,,,verb,antonym,scalar
fails,succeeds,n,both,0.78,paired,0.81,paired,n,verb,antonym,scalar
failure,success,y,both,0.83,paired,0.91,,n,noun,antonym,scalar
failures,successes,n,both,0.62,paired,0.62,paired,n,noun,antonym,scalar
fairness,justice,n,both,0.52,,0.58,,,,nym-near-synonym,
fake,real,n,neitherY,,,0.84,,n,adj,antonym,scalar
fall,rise,y,both,0.74,paired,0.88,paired,,noun,antonym,reversive
fallen,risen,n,neitherY,,,0.65,paired,,adj,antonym,reversive
falling,rising,y,both,0.89,paired,0.9,,n,adj/verb,antonym,reversive
falls,rises,n,both,0.68,paired,0.88,paired,,verb,antonym,reversive
fals,TRUE,n,neitherY,,,0.58,,,partial token,x-none,
FALSE,TRUE,y,neitherY,,,0.99,,,adj,antonym,complementary
falsehood,truth,y,both,0.68,,0.96,,n,noun,antonym-secondary,complementary
famous,rich,n,neitherY,,,0.58,,,,co-hyponym,
far,near,y,both,0.95,paired,0.95,paired,n,adj,antonym,scalar
fascism,communism,n,neitherX,0.53,,,,,,co-hyponym,
fast,slow,y,neitherX,0.85,paired,,,n,adj,antonym,scalar
fatalities,injuries,n,both,0.65,,0.58,,n,noun,co-hyponym,
father,mother,y,neitherY,,,0.62,paired,,noun,antonym,complementary
fathers,mothers,n,both,0.64,paired,0.63,paired,n,noun,antonym,complementary
faux,real,n,neitherY,,,0.78,,n,adj,antonym,scalar
favor,fear,n,neitherY,,,0.65,,,,other-conventional,
favorable,unfavorable,y,neitherX,0.89,paired,,,n,adj,antonym,scalar
favorably,negatively,n,neitherX,0.75,,,,n,adv,antonym,scalar
favoring,opposing,n,neitherX,0.99,,,,n,adj/verb,antonym,scalar
favorite,disliked,n,neitherX,0.59,,,,,,opposition-indirect,
favour,fear,n,neitherY,,,0.75,,,,other-conventional,
favourable,unfavorable,n,neitherX,0.77,,,,n,adj,antonym,scalar
federal,state,n,both,0.89,,0.88,,n,noun,antonym,complementary
federally,locally,n,neitherY,,,0.64,,n,adv,antonym,complementary
feeble,strong,n,neitherY,,,0.53,,n,adj,antonym,scalar
feel,think,n,neitherY,,,0.65,,,,co-hyponym,
feeling,thought,n,neitherY,,,0.59,,,,co-hyponym,
feet,hands,n,neitherY,,,0.7,,n,noun,co-hyponym,
fell,rose,n,both,0.68,,0.9,,n,verb,antonym,reversive
felony,misdemeanor,n,both,0.95,paired,0.89,paired,n,noun,co-hyponym,
fem,bi,n,neitherX,0.53,,,,,,co-hyponym,
female,male,y,both,0.97,paired,1,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.95,paired,0.99,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.99,paired,0.99,paired,n,adj,antonym,complementary
fentanyl,heroin,n,both,0.59,,0.83,,n,noun,co-hyponym,
fetus,embryo,n,both,0.59,,0.56,,,,co-hyponym,
few,many,y,both,0.77,paired,0.83,paired,n,adj,antonym,scalar
fewer,more,y,both,0.8,,0.96,,n,adj,antonym,scalar
fiction,fact,n,both,0.63,paired,0.84,,n,noun,antonym,scalar
fictitious,real,n,neitherY,,,0.69,,n,adj,antonym,scalar
fielding,hitting,n,both,0.63,,0.66,,,,co-hyponym,
fifth,fourth,n,neitherY,,,0.88,,n,noun,co-hyponym-numeric,
figures,facts,n,neitherY,,,0.63,,n,noun,co-hyponym,
filming,editing,n,neitherX,0.51,,,,,,co-hyponym,
findings,conclusions,n,neitherX,0.56,,,,,,other-related,
finish,start,y,neitherY,,,0.77,,n,verb,antonym,complementary
finished,started,n,neitherY,,,0.66,,,verb,antonym,complementary
finishes,starts,n,neitherY,,,0.83,,,verb,antonym,complementary
finishing,starting,n,neitherY,,,0.62,,,verb,antonym,complementary
finite,infinite,y,neitherY,,,0.56,paired,n,adj,antonym,complementary
first,last,y,both,0.65,,0.86,paired,,adj,antonym,complementary
fishing,hunting,n,neitherY,,,0.75,paired,,,co-hyponym,
five,four,n,neitherY,,,0.54,,n,noun,co-hyponym-numeric,
float,sink,y,neitherX,0.59,,,,,verb,antonym,complementary
floats,sinks,n,neitherX,0.62,,,,,verb,antonym,complementary
floor,ceiling,n,neitherX,0.54,paired,,,,noun,antonym,complementary
floors,ceilings,n,neitherX,0.53,,,,,noun,antonym,complementary
flu,cold,n,neitherY,,,0.78,,n,noun,co-hyponym,
fluid,solid,n,both,0.9,,0.76,,n,noun,antonym-secondary,multiple incompatibility
foe,friend,y,both,0.98,paired,0.99,paired,n,noun,antonym,complementary
foes,friends,n,both,0.94,,0.98,,n,noun,antonym,complementary
folder,file,n,neitherY,,,0.67,,n,noun,co-hyponym,
follow,lead,n,both,0.61,,0.89,,,verb,antonym,complementary
follower,leader,y,neitherY,,,0.74,,,verb,antonym,complementary
following,preceding,n,both,0.53,paired,0.9,,,verb,antonym-secondary,complementary
foot,hand,n,neitherY,,,0.67,,n,noun,co-hyponym,
for,against,n,both,0.99,paired,0.62,paired,n,adv,antonym,complementary
fore,aft,y,neitherX,0.75,,,,,adv,antonym,complementary
foreground,background,y,both,0.98,,0.85,,n,adj/noun,antonym,complementary
foreign,domestic,y,neitherX,0.52,,,,n,adj,antonym,complementary
foremost,first,n,neitherY,,,0.89,,n,adj,other-conventional,
forever,ever,n,neitherX,0.86,,,,,,other-conventional,
forfeit,guilty,n,neitherY,,,0.52,,,,other-related,
forget,forgive,n,both,0.8,paired,0.89,,,,other-conventional,
forgetting,forgetting,n,neitherX,0.51,paired,,,,,x-identical,
forgive,forget,n,neitherX,0.9,paired,,,,,other-conventional,
forgiven,forgotten,n,neitherX,0.68,,,,,,other-conventional,
formal,informal,y,neitherX,0.84,paired,,,n,adj,antonym,complementary
formerly,now,n,both,0.58,,0.78,,,,co-hyponym-temporal,
fortnight,day,n,neitherY,,,0.68,,,,nym-meronym,
fortunately,unfortunately,y,neitherX,0.55,paired,,,,adv,antonym,scalar
forward,backward,y,both,0.63,paired,0.52,paired,,adv,antonym,complementary
forwarded,received,n,neitherY,,,0.5,,,verb,antonym,converse
forwards,backwards,n,both,0.5,paired,0.6,paired,,adv,antonym,complementary
foster,adopt,n,neitherY,,,0.57,,,,co-hyponym,
foul,fair,y,neitherY,,,0.86,,n,adj,other-conventional,scalar
found,lost,y,neitherY,,,0.92,,n,adj,antonym,complementary
four,three,n,neitherY,,,0.72,,n,noun,co-hyponym-numeric,
fourteen,thirteen,n,neitherY,,,0.51,,n,noun,co-hyponym-numeric,
fourth,fifth,n,neitherX,0.56,,,,,,co-hyponym-numeric,
fourth,third,n,neitherY,,,0.81,,n,adj/noun,co-hyponym-numeric,
franc,euro,n,neitherX,0.91,,,,n,noun,co-hyponym,
freedoms,rights,n,neitherY,,,0.51,,,,nym-near-synonym,
freezer,fridge,n,neitherY,,,0.54,,n,noun,co-hyponym,
freezes,rains,n,neitherY,,,0.54,,,,co-hyponym,
freshman,sophomore,n,neitherX,0.72,,,,,,co-hyponym,
freshmen,seniors,n,neitherX,0.68,,,,n,noun,co-hyponym,
fridge,freezer,n,neitherX,0.5,,,,,,co-hyponym,
friend,foe,y,both,0.88,paired,0.68,paired,n,noun,antonym,complementary
fries,burgers,n,neitherY,,,0.62,,n,noun,co-hyponym,
fringe,mainstream,n,both,0.69,,0.69,,n,adj,antonym,scalar
fro,to,n,neitherY,,,0.99,,n,adv,antonym,complementary
from,to,n,both,0.66,,0.93,,n,adv,antonym,complementary
front,back,y,both,0.76,,0.73,,n,adj/noun,antonym,complementary
frown,smile,n,neitherY,,,0.52,,n,noun,antonym,scalar
froze,melted,n,neitherX,0.55,,,,,verb,antonym,scalar
fructose,glucose,n,both,0.81,,0.77,,n,noun,co-hyponym,
fruits,vegetables,n,neitherX,0.64,,,,n,noun,co-hyponym,
fry,bake,n,both,0.53,,0.63,,n,verb,co-hyponym,
function,form,n,neitherY,,,0.62,,n,noun,contrast-conceptual,
fundamentalist,liberal,n,both,0.53,,0.62,,n,adj,antonym-secondary,scalar
fungi,bacteria,n,both,0.71,,0.66,,n,noun,co-hyponym,
furthe,nearer,n,neitherX,0.54,,,,,partial token,x-none,
future,past,y,both,0.82,paired,0.91,,n,adj/noun,co-hyponym-temporal,multiple incompatibility
futures,options,n,neitherX,0.53,,,,,,co-hyponym,
fuzzy,warm,n,neitherY,,,0.92,,,,other-conventional,
gain,loss,y,both,0.92,paired,0.55,paired,n,noun,antonym-secondary,complementary
gained,lost,n,both,0.94,,0.87,,n,verb,antonym-secondary,complementary
gaining,losing,n,both,0.96,,0.9,,n,verb,antonym-secondary,complementary
gains,losses,n,both,0.97,,0.88,,n,noun,antonym-secondary,complementary
galaxies,stars,n,neitherX,0.51,,,,,,nym-meronym,
galleries,museums,n,neitherY,,,0.55,,,,co-hyponym,
gallon,liter,n,neitherX,0.56,,,,,,co-hyponym,
gamma,beta,n,neitherY,,,0.58,,,,co-hyponym,
