Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
complex,simple,y,both,0.54,paired,0.82,paired,n,adj,antonym,scalar
compulsory,optional,n,both,0.67,,0.58,,n,adj,antonym,complementary
comrade,friend,n,eitherY,,,0.62,,n,,nym-near-synonym,
con,pro,y,eitherY,,,0.98,,n,noun,antonym,complementary
condo,apartment,n,both,0.69,,0.59,,n,noun,co-hyponym,
condos,apartments,n,both,0.69,,0.52,,n,,co-hyponym,
confirm,deny,n,eitherX,0.93,,,,n,verb,antonym,complementary
confirming,denying,n,eitherX,0.52,,,,n,verb,antonym,complementary
confirms,denies,n,eitherX,0.54,,,,n,verb,antonym,complementary
congregation,individual,n,eitherY,,,0.57,,n,noun,contrast-group-individual ,complementary
congressional,state,n,eitherY,,,0.54,,n,,co-hyponym,
congressman,senator,n,both,0.69,,0.66,,n,,co-hyponym,
cons,pros,n,both,0.61,paired,0.99,paired,n,noun,antonym,complementary
conscious,unconscious,y,both,0.76,,0.71,,n,adj,antonym,scalar
consciously,unconsciously,y,both,0.61,paired,0.58,paired,n,adv,antonym,complementary
conservatism,liberalism,n,eitherY,,,0.77,paired,n,noun,antonym,scalar
conservative,liberal,y,both,0.71,paired,0.88,paired,n,noun,antonym,scalar
conservatives,liberals,n,both,0.6,paired,0.66,paired,n,noun,antonym,scalar
console,PC,n,both,0.62,,0.65,,n,noun,co-hyponym,
constant,variable,n,eitherX,0.63,,,,n,adj,antonym,complementary
constructed,natural,n,eitherY,,,0.58,,n,adj,antonym-secondary,scalar
consulate,embassy,n,both,0.62,paired,0.7,,n,noun,co-hyponym,
contemporary,historical,n,eitherY,,,0.61,,n,adj,antonym,complementary
continual,intermittent,n,eitherX,0.6,,,,n,adj,antonym,complementary
continuous,intermittent,n,eitherX,0.59,,,,n,adj,antonym,complementary
contra,pro,n,eitherY,,,0.92,,n,adv,antonym-secondary,complementary
contracting,expanding,n,both,0.56,,0.73,,n,adj/verb,antonym,reversive
contractors,employees,n,eitherY,,,0.55,,n,noun,co-hyponym,
controller,keyboard,n,eitherY,,,0.59,,n,,co-hyponym,
conventional,nuclear,y,eitherX,0.52,paired,,,n,,co-hyponym,
cooked,raw,y,eitherY,,,0.82,paired,n,adj,antonym,scalar
cooker,microwave,n,both,0.59,,0.51,,n,,co-hyponym,
cooled,heated,n,eitherY,,,0.55,,n,adj/verb,antonym,scalar
cooler,warmer,n,both,0.58,,0.77,paired,n,adj,antonym,scalar
cooling,heating,n,both,0.82,paired,0.95,paired,n,adj/verb,antonym,scalar
coordinator,coach,n,eitherY,,,0.59,,n,noun,co-hyponym,
copy,original,n,eitherY,,,0.73,,n,noun,antonym,complementary
cornerback,safety,n,both,0.74,,0.58,,n,,co-hyponym,
corporation,individual,n,both,0.52,,0.79,,n,noun,contrast-group-individual ,
corporations,individuals,n,both,0.53,,0.69,,n,noun,contrast-group-individual ,
correctly,incorrectly,y,eitherX,0.76,,,,n,adv,antonym,complementary
couch,chair,n,eitherY,,,0.56,,n,,co-hyponym,
counties,cities,n,eitherY,,,0.63,,n,noun,co-hyponym,
countryside,city,n,eitherY,,,0.69,,n,noun,antonym,complementary
county,city,n,eitherY,,,0.7,,n,noun,co-hyponym,
couple,single,n,eitherY,,,0.64,,n,noun,antonym,complementary
coupled,single,n,both,0.74,,0.78,,n,adj,antonym,complementary
couples,singles,n,both,0.59,paired,0.74,paired,n,noun,antonym,complementary
coupons,cash,n,eitherY,,,0.7,,n,,co-hyponym,
courier,mail,n,eitherY,,,0.56,,n,,co-hyponym,
cousins,siblings,n,eitherY,,,0.56,,n,,co-hyponym,
covert,overt,y,eitherY,,,0.67,,n,adj,antonym,complementary
crawl,walk,n,both,0.6,,0.66,,n,verb,co-hyponym,
crawled,walked,n,both,0.6,,0.73,,n,verb,co-hyponym,
crawling,walking,n,both,0.7,,0.58,,n,verb,co-hyponym,
cream,milk,n,eitherY,,,0.73,,n,,co-hyponym,
credit,debit,y,eitherX,0.6,paired,,,n,noun,antonym,complementary
credit,cash,y,eitherY,,,0.67,,n,adj/noun,antonym-secondary,complementary
creed,race,n,eitherY,,,0.82,,n,,co-hyponym,
creek,river,n,eitherY,,,0.55,,n,noun,co-hyponym,
cried,laughed,n,eitherY,,,0.56,,n,verb,antonym,scalar
criminal,civil,n,eitherY,,,0.83,paired,n,adj,antonym,complementary
crochet,knit,n,both,0.53,paired,0.65,paired,n,verb,co-hyponym,
crypto,fiat,n,both,0.58,,0.67,,n,adj,antonym-secondary,complementary
cryptocurrencies,fiat,n,eitherY,,,0.54,,n,,co-hyponym,
cryptocurrency,fiat,n,eitherY,,,0.54,,n,,co-hyponym,
cub,adult,n,eitherY,,,0.8,,n,noun,antonym,complementary
cups,plates,n,eitherY,,,0.61,paired,n,,co-hyponym,
curb,sidewalk,n,eitherX,0.5,,,,n,,co-hyponym,
curled,straight,n,eitherY,,,0.69,,n,adj,antonym,scalar
curls,straight,n,eitherY,,,0.84,,n,adj/noun,antonym,scalar
curly,straight,y,both,0.87,,0.96,,n,adj,antonym,scalar
curse,blessing,n,eitherY,,,0.8,,n,noun,antonym,complementary
curve,line,n,eitherY,,,0.58,,n,,co-hyponym,
curved,straight,y,eitherY,,,0.71,,n,adj,antonym,scalar
curves,lines,n,eitherY,,,0.55,,n,,co-hyponym,
cyber,physical,n,eitherY,,,0.75,,n,adj,antonym-secondary,complementary
cyclist,pedestrian,n,both,0.59,,0.66,,n,noun,co-hyponym,
cyclists,pedestrians,n,eitherY,,,0.58,,n,,co-hyponym,
dad,mom,n,eitherY,,,0.8,,n,noun,antonym,complementary
dads,moms,n,eitherY,,,0.79,,n,noun,antonym,complementary
dagger,sword,n,eitherY,,,0.52,,n,,co-hyponym,
daily,weekly,n,both,0.68,,0.67,paired,n,adv,co-hyponym-temporal,
dairy,meat,n,eitherY,,,0.72,,n,noun,co-hyponym,
damp,dry,n,eitherY,,,0.73,,n,adj,antonym-secondary,scalar
danced,sang,n,eitherY,,,0.55,,n,,co-hyponym,
dare,truth,n,eitherY,,,0.82,,n,,other-conventional,
dark,light,y,both,0.77,,0.92,,n,adj/noun,antonym,scalar
darker,lighter,n,both,0.84,,0.76,,n,adj,antonym,scalar
darkness,light,n,both,0.75,,0.84,,n,noun,antonym,scalar
daughter,son,y,both,0.66,paired,0.78,,n,noun,antonym,complementary
daughters,sons,n,both,0.76,paired,0.96,paired,n,noun,antonym,complementary
dawn,dusk,n,both,0.83,paired,0.72,paired,n,noun,antonym,complementary
day,night,y,both,0.94,paired,0.95,paired,n,noun,antonym,complementary
daylight,dark,n,eitherY,,,0.53,,n,noun,antonym-secondary,complementary
days,hours,n,eitherY,,,0.58,paired,n,noun,co-hyponym-temporal,
daytime,nighttime,n,both,0.65,paired,0.65,paired,n,noun,antonym,complementary
dead,alive,y,eitherY,,,0.51,paired,n,adj,antonym,complementary
deaf,blind,n,both,0.53,paired,0.77,paired,n,,co-hyponym,
debit,credit,y,both,0.94,paired,0.96,,n,noun,antonym,complementary
debt,equity,n,eitherX,0.73,paired,,,n,noun,antonym-secondary,complementary
debtor,creditor,y,both,0.64,,0.75,,n,noun,antonym,converse
decades,years,n,eitherY,,,0.68,,n,,co-hyponym-temporal,
deceive,lie,n,eitherY,,,0.6,,n,,nym-near-synonym,
decentralized,centralized,y,eitherY,,,0.8,,n,adj/verb,antonym,complementary
deceptive,misleading,n,eitherX,0.94,,,,n,adj,nym-near-synonym,
decode,encode,y,eitherY,,,0.68,,n,verb,antonym,reversive
decoding,encoding,n,eitherY,,,0.65,,n,verb,antonym,reversive
decorated,plain,n,eitherY,,,0.62,,n,adj,antonym,scalar
decrease,increase,y,both,0.67,paired,0.81,,n,noun/verb,antonym,scalar
decreased,increased,y,both,0.57,paired,0.88,,n,adj/verb,antonym,scalar
decreases,increases,n,both,0.67,paired,0.87,paired,n,verb,antonym,scalar
decreasing,increasing,y,both,0.67,paired,0.63,,n,verb,antonym,scalar
deeds,words,n,eitherY,,,0.8,,n,noun,contrast-conceptual,
deep,shallow,y,both,0.53,paired,0.55,paired,n,adj,antonym,scalar
defeat,victory,y,eitherY,,,0.76,paired,n,noun,antonym,complementary
defence,attack,n,eitherY,,,0.69,,n,noun,antonym,reversive
defending,attacking,n,eitherX,0.62,,,,n,adj/verb,antonym,reversive
defends,attacks,n,eitherX,0.51,,,,n,verb,antonym,converse
defense,offense,y,both,0.93,paired,0.98,paired,n,noun,antonym,complementary
defenseman,forward,n,eitherY,,,0.77,,n,noun,antonym,complementary
defenses,offenses,n,eitherY,,,0.76,,n,noun,antonym,complementary
defensive,offensive,y,both,0.82,,0.93,,n,adj,antonym,complementary
defensively,offensively,y,both,0.95,paired,0.99,paired,n,adv,antonym,complementary
deficit,surplus,n,both,0.79,,0.96,,n,noun,antonym,complementary
deflation,inflation,y,both,0.61,,0.59,,n,noun,antonym,complementary
deliberate,accidental,n,both,0.56,,0.71,,n,adj,antonym,complementary
deliberately,accidentally,y,eitherY,,,0.7,,n,adv,antonym,complementary
delusions,hallucinations,n,both,0.57,,0.56,,n,,co-hyponym,
demand,supply,y,both,0.85,paired,0.95,paired,n,noun,antonym,complementary
democrat,republican,n,both,0.83,paired,0.84,,n,noun,co-hyponym,complementary
demon,human,n,eitherY,,,0.67,,n,noun,co-hyponym,
denied,confirmed,n,eitherY,,,0.69,,n,verb,antonym,complementary
deny,confirm,n,eitherY,,,0.82,,n,verb,antonym,complementary
departing,arriving,n,eitherY,,,0.71,,n,adj/verb,antonym,reversive
depos,cash,n,eitherY,,,0.61,,n,partial token,x-none,
deposit,cash,n,eitherY,,,0.5,,n,,co-hyponym,
deposited,borrowed,n,both,0.65,,0.56,,n,verb,antonym-secondary,complementary
depression,anxiety,n,eitherY,,,0.65,,n,noun,co-hyponym,
depressive,manic,n,eitherY,,,0.59,,n,adj,co-hyponym,
descend,ascend,y,eitherY,,,0.51,,n,verb,antonym,reversive
descending,ascending,y,both,0.62,paired,0.82,paired,n,adj/verb,antonym,complementary
deserved,not,n,eitherX,0.55,,,,n,not-annotated,proform,
desk,chair,n,eitherY,,,0.58,,n,,co-hyponym,
desks,chairs,n,eitherY,,,0.65,,n,,co-hyponym,
desktop,laptop,n,eitherX,0.55,,,,n,,co-hyponym,
destroyer,cruiser,n,eitherY,,,0.82,,n,noun,co-hyponym,
detain,release,n,eitherX,0.69,,,,n,verb,antonym,complementary
detract,add,n,eitherY,,,0.53,,n,verb,antonym-secondary,scalar
detractors,supporters,n,eitherY,,,0.56,,n,noun,antonym,scalar
detriment,benefit,n,eitherY,,,0.57,,n,noun,antonym,scalar
deviation,mean,n,eitherY,,,0.81,,n,,co-hyponym,
dexter,sinister,n,eitherX,0.57,,,,n,adj,antonym,complementary
diamonds,gold,n,eitherY,,,0.62,,n,noun,co-hyponym,
diarrhea,vomiting,n,both,0.56,,0.86,paired,n,noun/verb,co-hyponym,
diary,journal,n,both,0.51,,0.63,paired,n,,nym-near-synonym,
dict,text,n,eitherY,,,0.64,,n,partial token,x-none,
dictatorship,democracy,n,eitherY,,,0.62,,n,noun,antonym,scalar
didnt,did,n,eitherY,,,0.74,,n,verb,antonym,complementary
diesel,gasoline,n,both,0.76,paired,0.84,paired,n,noun,co-hyponym,
diet,exercise,n,both,0.56,,0.63,,n,,other-related,
differences,similarities,n,both,0.54,paired,0.66,paired,n,noun,antonym,scalar
different,similar,n,both,0.6,,0.51,,n,adj,antonym,scalar
difficult,easy,y,eitherY,,,0.5,,n,adj,antonym,scalar
digitally,physically,n,both,0.72,,0.91,,n,adv,antonym,complementary
digits,letters,n,eitherY,,,0.77,,n,noun,co-hyponym,
diluted,whole,n,eitherY,,,0.76,,n,adj,antonym-secondary,reversive
dime,nickel,n,eitherY,,,0.68,,n,,co-hyponym,
dinner,lunch,n,eitherY,,,0.76,,n,noun,co-hyponym,
diploma,degree,n,eitherY,,,0.65,,n,noun,co-hyponym,
direct,indirect,y,both,0.96,paired,0.93,paired,n,adj,antonym,complementary
directly,indirectly,y,both,0.92,paired,0.96,paired,n,adv,antonym,complementary
director,producer,n,eitherX,0.58,,,,n,,co-hyponym,
directory,file,n,eitherY,,,0.61,,n,,nym-meronym,
directs,writes,n,eitherY,,,0.71,,n,,co-hyponym,
dirty,clean,y,eitherY,,,0.87,,n,adj,antonym,scalar
disable,enable,y,both,0.55,paired,0.9,paired,n,verb,antonym,reversive
disabling,enabling,y,eitherY,,,0.79,,n,verb,antonym,complementary
disadvantage,advantage,y,eitherY,,,0.83,paired,n,noun,antonym,complementary
disadvantages,advantages,n,eitherY,,,0.94,paired,n,noun,antonym,complementary
disagree,agree,y,both,0.8,paired,0.99,paired,n,verb,antonym,complementary
disagreed,agreed,n,eitherY,,,0.86,,n,verb,antonym,complementary
disagreement,agreement,y,eitherY,,,0.75,,n,noun,antonym,complementary
disagrees,agrees,n,eitherY,,,0.88,,n,verb,antonym,complementary
disappearance,death,n,both,0.52,,0.61,,n,,co-hyponym,
disappro,approve,n,eitherY,,,0.68,,n,partial token,x-none,
disapproval,approval,y,eitherY,,,0.93,,n,noun,antonym,scalar
disapprove,approve,y,both,0.52,paired,0.99,,n,verb,antonym,scalar
disc,tape,n,eitherY,,,0.52,,n,,co-hyponym,
discounted,free,n,eitherY,,,0.69,,n,,co-hyponym,
discs,tapes,n,eitherY,,,0.58,,n,noun,co-hyponym,
disk,USB,n,eitherY,,,0.56,,n,,co-hyponym,
dislike,like,y,eitherY,,,0.84,,n,verb,antonym,scalar
disliked,liked,y,eitherY,,,0.67,paired,n,adj/verb,antonym,scalar
disorderly,drunk,n,eitherY,,,0.56,,n,,other-conventional,
disposable,reusable,n,eitherX,0.62,paired,,,n,adj,antonym,complementary
dissertation,thesis,n,eitherY,,,0.6,,n,,nym-near-synonym,
dissolved,solid,n,both,0.5,,0.6,,n,adj,antonym-secondary,scalar
dive,swim,n,both,0.52,,0.53,,n,,co-hyponym,
divide,conquer,n,eitherX,0.93,,,,n,noun,other-conventional,
divorce,separation,n,both,0.51,,0.55,,n,,co-hyponym,
divorced,separated,n,eitherX,0.58,,,,n,,co-hyponym,
divorced,married,n,eitherY,,,0.59,,n,adj/verb,antonym,complementary
doctoral,undergraduate,n,eitherY,,,0.54,,n,adj/noun,co-hyponym,
doesnt,does,n,eitherY,,,0.59,,n,verb,antonym,complementary
dog,cat,n,both,0.85,paired,0.79,paired,n,noun,co-hyponym,
dogs,cats,n,both,0.85,paired,0.81,paired,n,noun,co-hyponym,
dollars,euros,n,eitherY,,,0.53,paired,n,,co-hyponym,
dolphin,whale,n,eitherY,,,0.55,,n,noun,co-hyponym,
domestic,foreign,y,eitherY,,,0.56,paired,n,adj,antonym,complementary
domestically,internationally,n,eitherY,,,0.62,,n,adv,antonym-secondary,
donkey,horse,n,both,0.51,,0.71,,n,noun,co-hyponym,
dont,do,n,eitherY,,,0.62,,n,verb,antonym,complementary
door,window,n,both,0.61,,0.74,,n,noun,co-hyponym,
doors,windows,n,both,0.8,paired,0.9,paired,n,noun,co-hyponym,
dopamine,serotonin,n,both,0.83,,0.79,paired,n,noun,co-hyponym,
dormant,active,y,eitherY,,,0.54,,n,adj,antonym-secondary,complementary
double,single,y,both,0.7,,0.94,,n,adj,co-hyponym-numeric,complementary
doubled,tripled,n,both,0.87,paired,0.85,paired,n,adj/verb,co-hyponym-numeric,
doubles,singles,n,both,0.87,,0.95,,n,noun,co-hyponym-numeric,complementary
down,up,y,eitherY,,,0.98,paired,n,adj/adv,antonym,scalar
downhill,uphill,n,both,0.63,paired,0.95,paired,n,adj,antonym,scalar
downs,ups,n,eitherY,,,0.83,,n,noun,antonym,scalar
downside,upside,n,eitherY,,,0.91,paired,n,noun,antonym,scalar
downstairs,upstairs,y,both,0.75,paired,0.97,paired,n,adj/adv/noun,antonym,complementary
downstream,upstream,y,both,0.64,paired,0.94,paired,n,adj/adv,antonym,complementary
downward,upward,y,eitherY,,,0.77,paired,n,adj/adv,antonym,scalar
downwards,upwards,y,eitherY,,,0.51,paired,n,adj/adv,antonym,scalar
dozen,more,n,eitherX,0.63,,,,n,,proform,
dozens,hundreds,n,eitherX,0.53,,,,n,noun,co-hyponym-numeric,
dracon,human,n,eitherY,,,0.64,,n,,co-hyponym,
draft,trade,n,both,0.55,,0.55,,n,,co-hyponym,
draw,win,n,eitherY,,,0.66,,n,noun,antonym,multiple incompatibility
draws,wins,n,eitherY,,,0.62,,n,noun,antonym,multiple incompatibility
dream,real,n,eitherY,,,0.51,,n,adj/noun,antonym,complementary
dreamed,real,n,eitherY,,,0.56,,n,adj/noun/verb,antonym,complementary
dreaming,waking,n,eitherY,,,0.54,,n,,co-hyponym,
dried,fresh,n,eitherY,,,0.91,,n,adj,antonym,scalar
drink,food,n,eitherY,,,0.95,,n,noun,co-hyponym,
drinks,food,n,eitherY,,,0.68,,n,noun,co-hyponym,
drive,walk,n,eitherY,,,0.66,,n,,co-hyponym,
driver,passenger,n,both,0.61,,0.66,paired,n,noun,antonym,converse
driving,walking,n,eitherY,,,0.62,,n,verb,co-hyponym,
droid,human,n,eitherY,,,0.53,,n,noun,co-hyponym,
dry,wet,y,both,0.61,paired,0.96,paired,n,adj,antonym,scalar
dual,single,n,both,0.54,,0.82,,n,adj,antonym,complementary
duo,single,n,eitherY,,,0.68,,n,adj/noun,antonym,complementary
duplicate,original,n,eitherY,,,0.72,,n,,co-hyponym,
during,after,n,eitherX,0.76,,,,n,other/preposition,co-hyponym-temporal,
during,before,n,eitherY,,,0.93,,n,other/preposition,co-hyponym-temporal,
dusk,dawn,n,both,0.97,paired,0.93,paired,n,noun,antonym,complementary
dwarves,elves,n,eitherY,,,0.54,,n,,co-hyponym,
dyed,natural,n,eitherY,,,0.83,,n,adj,antonym-secondary,complementary
dying,dead,n,eitherY,,,0.63,,n,,co-hyponym,
dynamic,static,n,both,0.85,paired,0.77,paired,n,adj,antonym,complementary
eBay,Amazon,n,both,0.7,,0.8,,n,noun,co-hyponym,
each,each,n,both,0.62,paired,0.85,paired,y,,x-identical,
earlier,later,n,both,0.91,,0.76,,n,adj,antonym-temporal,scalar
early,late,y,both,0.81,paired,0.83,paired,n,adj,antonym-temporal,scalar
easier,harder,n,eitherX,0.58,,,,n,adj,antonym,scalar
east,west,y,both,0.89,paired,0.71,paired,n,adj/noun,antonym,multiple incompatibility
eastern,western,y,both,0.81,paired,0.8,paired,n,adj,antonym,multiple incompatibility
easy,hard,n,eitherY,,,0.51,,n,adj,antonym,scalar
ebook,print,n,both,0.56,,0.88,,n,adj,co-hyponym,
edible,not,n,eitherX,0.57,,,,n,not-annotated,proform,
effect,cause,n,eitherY,,,0.94,,n,noun,antonym,complementary
effects,causes,n,eitherY,,,0.62,,n,noun,antonym,complementary
eighteen,seventeen,n,eitherY,,,0.74,,n,,co-hyponym-numeric,
eighteenth,nineteenth,n,eitherX,0.57,,,,n,adj,co-hyponym-numeric,
eighth,seventh,n,eitherY,,,0.79,,n,,co-hyponym-numeric,
eighty,seventy,n,eitherY,,,0.69,,n,,co-hyponym-numeric,
either,either,n,eitherY,,,0.51,paired,y,,x-identical,
elaborate,simple,n,eitherY,,,0.55,,n,adj,antonym,scalar
elbow,wrist,n,eitherY,,,0.52,,n,,co-hyponym,
eldest,youngest,n,eitherX,0.55,,,,n,adj,antonym,scalar
elected,appointed,n,both,0.59,paired,0.5,paired,n,,co-hyponym,
electronically,physically,n,both,0.53,,0.82,,n,adv,antonym-secondary,complementary
elementary,middle,n,eitherY,,,0.73,,n,,co-hyponym,
elevator,stairs,n,eitherY,,,0.53,,n,,co-hyponym,
eleven,twelve,n,eitherX,0.82,,,,n,,co-hyponym-numeric,
eleven,ten,n,eitherY,,,0.82,,n,adj/noun,co-hyponym-numeric,
elf,human,n,eitherY,,,0.71,,n,noun,co-hyponym,
elves,humans,n,eitherY,,,0.57,,n,,co-hyponym,
email,text,n,eitherY,,,0.58,,n,,co-hyponym,
embassy,consulate,n,eitherX,0.82,paired,,,n,,co-hyponym,
emotionally,physically,n,eitherY,,,0.51,,n,,co-hyponym,
employer,employee,y,eitherX,0.64,,,,n,noun,antonym,converse
employers,employees,n,eitherX,0.57,,,,n,noun,antonym,converse
employs,owns,n,eitherY,,,0.52,,n,,co-hyponym,
empty,full,y,eitherY,,,0.53,,n,adj,antonym,complementary
enable,disable,y,both,0.92,paired,0.8,paired,n,verb,antonym,reversive
enabled,disabled,n,both,0.79,,0.56,,n,adj/verb,antonym,reversive
enacted,proposed,n,eitherY,,,0.71,,n,adj/verb,co-hyponym,
encode,decode,y,eitherX,0.59,,,,n,verb,antonym,complementary
encoding,decoding,n,eitherX,0.54,,,,n,verb,antonym,reversive
endangered,vulnerable,n,eitherX,0.61,,,,n,,nym-near-synonym,
endif,else,n,eitherX,0.55,,,,n,,co-hyponym,
endogenous,synthetic,n,both,0.69,,0.69,,n,adj,co-hyponym,
endurance,speed,n,eitherY,,,0.69,,n,noun,co-hyponym,
enduring,temporary,n,eitherY,,,0.64,,n,adj/verb,antonym-secondary,scalar
enemies,friends,n,eitherY,,,0.64,,n,noun,antonym,scalar
enemy,friend,n,eitherY,,,0.61,,n,noun,antonym,scalar
engaged,married,n,eitherY,,,0.66,,n,,co-hyponym,
engineered,natural,n,both,0.53,,0.83,,n,adj,antonym-secondary,complementary
enjoyed,disliked,n,eitherX,0.59,,,,n,,opposition-indirect,
enormous,small,n,eitherY,,,0.57,,n,adj,antonym-secondary,scalar
ensemble,solo,n,both,0.6,,0.92,,n,adj/noun,antonym,complementary
enslaved,free,n,eitherY,,,0.7,,n,adj,antonym,complementary
enters,leaves,n,eitherY,,,0.51,,n,verb,antonym,reversive
entirely,partially,n,both,0.53,,0.5,,n,,nym-meronym,
entirety,part,n,eitherY,,,0.72,,n,noun,nym-meronym,
entity,person,n,eitherY,,,0.5,,n,noun,antonym-secondary,
entrance,exit,n,both,0.81,,0.64,,n,noun,antonym,complementary
entrances,exits,n,eitherX,0.58,,,,n,noun,antonym,complementary
equity,debt,n,both,0.82,paired,0.56,,n,noun,antonym-secondary,complementary
escapes,dies,n,eitherX,0.62,,,,n,,co-hyponym,
estrogen,testosterone,n,both,0.86,paired,0.93,paired,n,noun,antonym,complementary
etched,painted,n,eitherY,,,0.61,,n,adj/verb,co-hyponym,
eternal,temporary,n,eitherY,,,0.59,,n,adj,antonym,complementary
ethanol,gasoline,n,eitherY,,,0.74,,n,,co-hyponym,
ethnicity,race,n,eitherY,,,0.83,,n,noun,co-hyponym,
euros,dollars,n,both,0.77,,0.9,paired,n,noun,co-hyponym,
evening,morning,n,eitherY,,,0.58,paired,n,noun,antonym,multiple incompatibility
evenings,weekends,n,eitherX,0.59,,,,n,,co-hyponym-temporal,
evenings,mornings,n,eitherY,,,0.78,paired,n,noun,antonym,multiple incompatibility
ever,now,n,eitherY,,,0.66,,n,adv,co-hyponym-temporal,
everlasting,temporary,n,both,0.52,,0.77,,n,adj,antonym,complementary
everything,nothing,n,both,0.86,,0.62,,n,noun/pronoun,antonym,complementary
evil,good,y,eitherY,,,0.89,,n,adj,antonym,scalar
ex,current,n,eitherY,,,0.57,,n,adj,antonym,complementary
exact,approximate,n,both,0.73,,0.77,,n,adj,antonym-secondary,
excellent,good,n,eitherY,,,0.83,,n,adj,contrast-scalar,scalar
exchanging,buying,n,eitherY,,,0.53,,n,verb,co-hyponym,
exclude,include,y,eitherY,,,0.8,,n,verb,antonym,scalar
excludes,includes,n,eitherY,,,0.62,,n,verb,antonym,scalar
excluding,including,n,eitherY,,,0.58,,n,verb,antonym,scalar
exclusion,inclusion,y,eitherY,,,0.68,,n,noun,antonym,complementary
expelled,suspended,n,both,0.56,,0.6,,n,,co-hyponym,
expenditure,income,n,eitherY,,,0.53,,n,noun,antonym,complementary
explicit,implicit,y,both,0.91,paired,0.82,paired,n,adj,antonym,scalar
explicitly,implicitly,y,both,0.95,paired,0.95,paired,n,adv,antonym,scalar
exponential,linear,n,both,0.55,,0.83,,n,adj,co-hyponym,
export,import,y,eitherX,0.85,paired,,,n,noun,antonym,complementary
export,domestic,n,eitherY,,,0.56,,n,adj,antonym-secondary,complementary
exported,imported,n,eitherX,0.58,,,,n,adj/verb,antonym,complementary
exporting,importing,n,eitherX,0.7,paired,,,n,verb,antonym,complementary
exports,imports,n,eitherX,0.73,paired,,,n,noun,antonym,complementary
exports,domestic,n,eitherY,,,0.53,,n,adj/noun,antonym-secondary,complementary
expressed,implied,n,both,0.89,,0.53,,n,adj/verb,antonym-secondary,complementary
expressly,implicitly,n,both,0.72,,0.77,,n,adv,antonym-secondary,scalar
extant,extinct,y,eitherX,0.77,,,,n,adj,antonym-secondary,complementary
extensively,briefly,n,eitherY,,,0.51,,n,adv,antonym-secondary,scalar
exterior,interior,y,both,0.96,paired,0.99,paired,n,noun,antonym,complementary
external,internal,y,both,0.94,paired,0.99,paired,n,adj,antonym,complementary
externally,internally,y,both,0.92,paired,0.99,paired,n,adv,antonym,complementary
facebook,twitter,n,both,0.81,paired,0.66,paired,n,,co-hyponym,
faculty,students,n,eitherY,,,0.58,,n,,co-hyponym,
failure,success,y,eitherY,,,0.89,paired,n,noun,antonym,scalar
failures,successes,n,eitherY,,,0.62,paired,n,noun,antonym,scalar
fake,real,n,eitherY,,,0.82,,n,adj,antonym,scalar
faked,real,n,eitherY,,,0.82,,n,adj,antonym,scalar
fall,winter,n,eitherX,0.55,,,,n,adj/noun,co-hyponym,multiple incompatibility
fall,spring,n,eitherY,,,0.52,,n,adj/noun,co-hyponym,multiple incompatibility
FALSE,TRUE,y,eitherY,,,0.96,paired,n,adj,antonym,complementary
falsehood,truth,y,eitherY,,,0.65,,n,noun,antonym-secondary,complementary
family,friends,n,both,0.58,,0.61,paired,n,noun,co-hyponym,
far,near,y,both,0.57,,0.72,,n,adj,antonym,scalar
fascism,communism,n,eitherX,0.52,,,,n,,co-hyponym,
fast,slow,y,both,0.78,paired,0.83,paired,n,adj,antonym,scalar
faster,slower,n,both,0.77,paired,0.63,paired,n,adj,antonym,scalar
fat,muscle,n,eitherY,,,0.65,paired,n,,co-hyponym,
fatalities,injuries,n,eitherY,,,0.52,,n,noun,co-hyponym,
father,mother,y,eitherY,,,0.82,paired,n,noun,antonym,complementary
fathers,mothers,n,eitherY,,,0.78,paired,n,noun,antonym,complementary
fatty,lean,n,eitherY,,,0.59,,n,adj,antonym,scalar
faux,real,n,both,0.69,,0.81,,n,adj,antonym,scalar
favorable,unfavorable,y,both,0.97,paired,0.76,paired,n,adj,antonym,scalar
favorably,negatively,n,both,0.83,,0.64,,n,adv,antonym,scalar
favoring,opposing,n,eitherX,0.8,,,,n,adj/verb,antonym,scalar
favourable,unfavorable,n,eitherX,0.78,,,,n,adj,antonym,scalar
feces,urine,n,both,0.75,paired,0.66,,n,,co-hyponym,
federal,state,n,both,0.85,,0.78,,n,noun,antonym,complementary
federally,locally,n,eitherY,,,0.8,,n,adv,antonym,complementary
feet,hands,n,eitherY,,,0.74,,n,noun,co-hyponym,
felony,misdemeanor,n,both,0.93,paired,0.93,paired,n,noun,co-hyponym,
female,male,y,both,0.91,paired,1,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.88,paired,0.99,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.98,paired,0.98,paired,n,adj,antonym,complementary
fentanyl,heroin,n,eitherY,,,0.74,,n,noun,co-hyponym,
fetus,embryo,n,both,0.77,,0.61,,n,,co-hyponym,
few,many,y,eitherY,,,0.57,,n,adj,antonym,scalar
fewer,more,y,eitherX,0.51,,,,n,adj,antonym,scalar
fielding,hitting,n,eitherX,0.5,,,,n,,co-hyponym,
fifth,sixth,n,eitherX,0.64,,,,n,,co-hyponym-numeric,
