Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
falling,rising,y,whetherY,,,0.87,,n,adj/verb,antonym,reversive
FALSE,TRUE,y,both,0.58,paired,0.99,paired,n,adj,antonym,complementary
falsehood,truth,y,both,0.64,,0.87,,n,noun,antonym-secondary,complementary
family,friends,n,whetherY,,,0.53,,n,noun,co-hyponym,
fantas,real,n,whetherY,,,0.54,,n,partial token,x-none,
fantasy,real,n,whetherY,,,0.54,,n,adj/noun,antonym-secondary,scalar
far,near,y,both,0.72,paired,0.89,paired,n,adj,antonym,scalar
farther,closer,n,whetherY,,,0.52,,n,adj,antonym,scalar
fast,slow,y,both,0.79,paired,0.9,paired,n,adj,antonym,scalar
faster,slower,n,both,0.83,paired,0.82,paired,n,adj,antonym,scalar
fatalities,injuries,n,both,0.54,,0.68,,n,noun,co-hyponym,
fathers,mothers,n,whetherY,,,0.69,paired,n,noun,antonym,complementary
fatty,lean,n,whetherY,,,0.76,,n,adj,antonym,scalar
faux,real,n,both,0.63,,0.88,,n,adj,antonym,scalar
favorable,unfavorable,y,both,0.98,paired,0.9,paired,n,adj,antonym,scalar
favorably,negatively,n,both,0.55,,0.63,,n,adv,antonym,scalar
favoring,opposing,n,whetherX,0.51,,,,n,adj/verb,antonym,scalar
favoring,neutral,n,whetherY,,,0.59,,n,adj/verb,antonym,multiple incompatibility
favourable,unfavorable,n,both,0.6,,0.58,,n,adj,antonym,scalar
federal,state,n,both,0.75,,0.67,,n,noun,antonym,complementary
federally,locally,n,both,0.61,,0.8,,n,adv,antonym,complementary
feeble,strong,n,whetherY,,,0.52,,n,adj,antonym,scalar
feet,hands,n,whetherY,,,0.64,,n,noun,co-hyponym,
fell,rose,n,whetherY,,,0.69,,n,verb,antonym,reversive
felony,misdemeanor,n,both,0.76,paired,0.87,paired,n,noun,co-hyponym,
female,male,y,both,0.94,paired,1,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.96,paired,0.99,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.89,paired,0.97,paired,n,adj,antonym,complementary
fentanyl,heroin,n,both,0.56,,0.72,,n,noun,co-hyponym,
fever,cold,n,whetherY,,,0.63,,n,noun,co-hyponym,
few,many,y,both,0.81,paired,0.9,,n,adj,antonym,scalar
fewer,more,y,both,0.79,,0.81,,n,adj,antonym,scalar
ff,ff,n,whetherY,,,0.61,paired,y,partial token,x-none,
fiction,fact,n,whetherY,,,0.65,,n,noun,antonym,scalar
fictional,real,n,whetherY,,,0.6,,n,adj,antonym,scalar
fictitious,real,n,whetherY,,,0.63,,n,adj,antonym,scalar
fifth,fourth,n,whetherY,,,0.6,,n,noun,co-hyponym-numeric,
figures,facts,n,whetherY,,,0.65,,n,noun,co-hyponym,
filled,empty,n,whetherY,,,0.66,,n,adj/verb,antonym,scalar
films,books,n,whetherY,,,0.54,,n,noun,co-hyponym,
finish,start,y,whetherY,,,0.73,,n,verb,antonym,complementary
finite,infinite,y,both,0.73,paired,0.66,paired,n,adj,antonym,complementary
firms,individuals,n,both,0.67,,0.91,,n,noun,antonym,complementary
first,second,y,whetherX,0.63,,,,n,adj/noun,co-hyponym-numeric,
five,four,n,whetherY,,,0.78,,n,noun,co-hyponym-numeric,
flats,houses,n,whetherY,,,0.61,,n,noun,co-hyponym,
flavored,plain,n,whetherY,,,0.54,,n,adj,antonym,scalar
fleets,individuals,n,whetherY,,,0.65,,n,noun,contrast-group-individual ,
flew,walked,n,whetherY,,,0.66,,n,verb,co-hyponym,
flock,individual,n,whetherY,,,0.51,,n,noun,contrast-group-individual ,
flooded,dry,n,whetherY,,,0.53,,n,adj/verb,antonym-secondary,scalar
floors,walls,n,whetherY,,,0.68,,n,noun,co-hyponym,
flu,cold,n,whetherY,,,0.89,,n,noun,co-hyponym,
fluid,solid,n,both,0.87,,0.96,,n,noun,antonym-secondary,multiple incompatibility
foe,friend,y,both,0.94,paired,0.99,,n,noun,antonym,complementary
foes,friends,n,both,0.71,,0.92,,n,noun,antonym,complementary
folder,file,n,whetherY,,,0.67,,n,noun,co-hyponym,
folders,files,n,whetherY,,,0.65,,n,noun,co-hyponym,
foot,hand,n,whetherY,,,0.69,,n,noun,co-hyponym,
footwear,clothing,n,whetherY,,,0.52,,n,noun,co-hyponym,
for,against,n,both,0.98,paired,0.91,paired,n,adv,antonym,complementary
forced,voluntary,n,whetherY,,,0.76,,n,adj/verb,antonym-secondary,complementary
forcibly,voluntarily,n,whetherY,,,0.61,,n,adv,antonym,complementary
foreground,background,y,both,0.98,,0.96,,n,adj/noun,antonym,complementary
foreign,domestic,y,both,0.79,,0.68,paired,n,adj,antonym,complementary
foremost,first,n,whetherY,,,0.92,,n,adj,other-conventional,
forged,real,n,whetherY,,,0.52,,n,adj/verb,antonym-secondary,complementary
formal,informal,y,both,0.96,paired,0.8,paired,n,adj,antonym,complementary
former,current,n,whetherY,,,0.79,,n,adj,antonym,complementary
forth,back,n,whetherY,,,0.67,,n,adv,antonym,complementary
foul,fair,y,whetherY,,,0.98,,n,adj,other-conventional,scalar
found,lost,y,whetherY,,,0.96,,n,adj,antonym,complementary
four,three,n,whetherY,,,0.84,,n,noun,co-hyponym-numeric,
fourteen,thirteen,n,whetherY,,,0.55,,n,noun,co-hyponym-numeric,
fourth,third,n,whetherY,,,0.51,,n,adj/noun,co-hyponym-numeric,
fraction,whole,n,whetherY,,,0.52,,n,noun,nym-meronym,
franc,euro,n,both,0.72,,0.7,,n,noun,co-hyponym,
freezer,fridge,n,whetherY,,,0.66,,n,noun,co-hyponym,
freight,passenger,n,whetherY,,,0.54,,n,adj,antonym-secondary,complementary
fresh,frozen,n,both,0.75,,0.76,paired,n,adj,co-hyponym,
freshman,senior,n,whetherX,0.57,,,,n,noun,co-hyponym,
freshmen,seniors,n,both,0.64,,0.71,,n,noun,co-hyponym,
friend,foe,y,whetherX,0.9,paired,,,n,noun,antonym,complementary
fries,burgers,n,whetherY,,,0.75,,n,noun,co-hyponym,
fringe,mainstream,n,both,0.57,,0.84,,n,adj,antonym,scalar
fro,to,n,whetherY,,,0.99,,n,adv,antonym,complementary
from,to,n,whetherY,,,0.58,,n,adv,antonym,complementary
front,back,y,both,0.92,,0.8,,n,adj/noun,antonym,complementary
frown,smile,n,whetherY,,,0.66,,n,noun,antonym,scalar
frozen,fresh,n,whetherY,,,0.81,paired,n,adj,co-hyponym,
fructose,glucose,n,both,0.69,,0.8,,n,noun,co-hyponym,
fruit,vegetable,n,whetherX,0.75,,,,n,noun,co-hyponym,
fruits,vegetables,n,whetherX,0.72,,,,n,noun,co-hyponym,
fry,bake,n,both,0.63,,0.65,,n,verb,co-hyponym,
frying,baking,n,whetherX,0.53,,,,n,verb,co-hyponym,
full,partial,n,whetherY,,,0.62,,n,adj,antonym,scalar
fuller,less,n,whetherX,0.54,,,,n,adj,antonym,scalar
fully,partially,n,whetherY,,,0.65,,n,adv,antonym,scalar
function,form,n,whetherY,,,0.62,,n,noun,contrast-conceptual,
fundamentalist,liberal,n,whetherY,,,0.61,,n,adj,antonym-secondary,scalar
fungi,bacteria,n,whetherY,,,0.6,,n,noun,co-hyponym,
future,present,n,whetherX,0.5,,,,n,adj/noun,co-hyponym-temporal,multiple incompatibility
future,past,y,whetherY,,,0.56,,n,adj/noun,co-hyponym-temporal,multiple incompatibility
gain,loss,y,whetherX,0.9,,,,n,noun,antonym-secondary,complementary
gained,lost,n,both,0.72,,0.76,,n,verb,antonym-secondary,complementary
gaining,losing,n,both,0.89,,0.82,,n,verb,antonym-secondary,complementary
gains,losses,n,both,0.96,,0.95,,n,noun,antonym-secondary,complementary
gal,guy,n,whetherY,,,0.64,,n,noun,antonym,complementary
gas,oil,n,whetherY,,,0.72,paired,n,noun,co-hyponym,
gases,liquids,n,both,0.76,,0.74,,n,noun,co-hyponym,multiple incompatibility
gasoline,diesel,n,both,0.81,paired,0.87,paired,n,noun,co-hyponym,
gay,straight,n,both,0.72,paired,0.96,paired,n,adj,antonym,complementary
gender,race,n,whetherY,,,0.6,,n,noun,co-hyponym,
general,specific,y,both,0.84,paired,0.82,paired,n,adj,antonym,scalar
generalized,specific,n,whetherX,0.54,,,,n,adj,antonym,scalar
generally,specifically,y,both,0.65,,0.77,paired,n,adv,antonym,scalar
generic,branded,n,whetherY,,,0.72,,n,adj,antonym,complementary
gentleman,lady,n,whetherY,,,0.72,paired,n,noun,antonym,complementary
gentlemen,ladies,n,both,0.58,paired,0.92,paired,n,noun,antonym,complementary
genus,species,n,both,0.79,,0.85,,n,noun,nym-meronym,
gigantic,small,n,whetherY,,,0.51,,n,adj,antonym-secondary,scalar
gin,vodka,n,whetherY,,,0.55,,n,noun,co-hyponym,
girl,boy,y,both,0.82,paired,0.98,paired,n,noun,antonym,complementary
girlfriend,boyfriend,n,both,0.52,paired,0.93,paired,n,noun,antonym,complementary
girls,boys,n,both,0.9,paired,0.98,paired,n,noun,antonym,complementary
global,local,n,both,0.56,,0.58,,n,adj,antonym,complementary
globally,locally,n,both,0.61,,0.75,,n,adv ,antonym,complementary
gloomy,sunny,n,whetherY,,,0.6,,n,adj,co-hyponym,
glossy,matte,n,both,0.83,,0.7,,n,adj,antonym,multiple incompatibility
go,stay,n,both,0.74,paired,0.91,,n,verb,antonym,complementary
goats,sheep,n,whetherY,,,0.56,,n,noun,co-hyponym,
goddess,god,n,whetherY,,,0.56,,n,noun,antonym,complementary
goes,stays,n,both,0.74,,0.88,,n,verb,antonym,complementary
going,coming,n,whetherY,,,0.84,,n,verb,antonym,reversive
gold,silver,n,both,0.88,paired,0.87,paired,n,noun,co-hyponym,
good,bad,y,both,0.85,paired,0.79,paired,n,adj,antonym,scalar
goodbye,hello,n,whetherY,,,0.64,,n,other/interjection,antonym,complementary
goods,services,n,whetherX,0.82,,,,n,noun,antonym,complementary
goose,duck,n,whetherY,,,0.52,,n,noun,co-hyponym,
governmental,private,n,both,0.69,,0.65,,n,noun,antonym,complementary
grad,undergrad,n,whetherY,,,0.71,,n,noun,co-hyponym,
graduate,undergraduate,n,whetherY,,,0.55,paired,n,noun,co-hyponym,
graduates,students,n,whetherY,,,0.69,,n,noun,co-hyponym,
grandchildren,children,n,whetherY,,,0.76,,n,noun,co-hyponym,
grandfather,father,n,whetherY,,,0.71,,n,noun,co-hyponym,
grandmother,mother,n,whetherY,,,0.69,,n,noun,co-hyponym,
grandparents,parents,n,whetherY,,,0.83,,n,noun,co-hyponym,
grant,loan,n,whetherY,,,0.61,,n,noun,co-hyponym,
grants,loans,n,both,0.51,,0.72,,n,noun,co-hyponym,
gravel,sand,n,both,0.65,,0.71,,n,noun,co-hyponym,
great,good,n,whetherY,,,0.89,,n,adj/noun,contrast-scalar,
greater,less,n,whetherX,0.52,,,,n,adj,antonym,scalar
greet,meet,n,whetherY,,,0.77,,n,verb,other-conventional,
grilled,fried,n,whetherY,,,0.56,,n,adj/verb,co-hyponym,
groom,bride,n,both,0.79,paired,0.98,paired,n,noun,antonym,complementary
gross,net,y,both,0.9,,0.85,paired,n,adj,antonym,complementary
grounded,airborne,n,whetherY,,,0.59,,n,adj,antonym,
group,individual,n,both,0.68,,0.9,,n,noun,antonym,complementary
groups,individuals,n,both,0.82,,0.94,,n,noun,antonym,complementary
guardian,parent,n,whetherY,,,0.77,,n,noun,co-hyponym,
guardians,parents,n,whetherY,,,0.75,,n,noun,co-hyponym,
guilt,innocence,y,both,0.77,paired,0.84,paired,n,noun,antonym,complementary
guilty,innocent,y,whetherY,,,0.98,paired,n,adj,antonym,complementary
guitarist,singer,n,whetherY,,,0.61,,n,noun,co-hyponym,
gunman,victim,n,whetherY,,,0.56,,n,noun,antonym,complementary
guy,girl,n,both,0.53,,0.67,,n,noun,antonym,complementary
guys,girls,n,whetherY,,,0.67,,n,noun,antonym,complementary
gym,home,n,whetherY,,,0.53,,n,noun,co-hyponym,
hail,rain,n,whetherY,,,0.51,,n,noun,co-hyponym,
halluc,real,n,whetherY,,,0.73,,n,partial token,x-none,
hallucinations,real,n,whetherY,,,0.59,,n,adj/noun,antonym-secondary,complementary
handgun,rifle,n,both,0.56,,0.65,,n,noun,co-hyponym,
handguns,rifles,n,both,0.66,,0.86,,n,noun,co-hyponym,
handwritten,typed,n,both,0.58,,0.76,paired,n,adj,antonym,complementary
happy,sad,n,whetherY,,,0.57,paired,n,adj,antonym,scalar
hard,soft,y,both,0.85,paired,0.81,paired,n,adj,antonym,scalar
harder,easier,n,whetherY,,,0.6,paired,n,adj,antonym,scalar
hardest,easiest,n,both,0.52,paired,0.75,paired,n,adj,antonym,scalar
hardware,software,y,both,0.95,paired,0.96,paired,n,noun,antonym,complementary
harmful,helpful,n,whetherY,,,0.63,,n,adj,antonym,scalar
harming,helping,n,whetherY,,,0.5,,n,adj/verb,antonym,scalar
harms,helps,n,whetherY,,,0.55,,n,verb,antonym,scalar
hate,love,y,both,0.68,,0.94,,n,verb,antonym,scalar
hated,loved,n,whetherY,,,0.76,,n,verb,antonym,scalar
hates,loves,n,whetherY,,,0.8,,n,verb,antonym,scalar
hating,loving,n,whetherY,,,0.69,,n,verb,antonym,scalar
hatred,love,n,whetherY,,,0.8,,n,noun,antonym,scalar
haw,haw,n,whetherY,,,0.69,paired,y,partial token,x-none,
he,she,n,whetherY,,,0.59,paired,n,noun/pronoun,antonym,complementary
heads,tails,n,whetherX,0.82,,,,n,noun,antonym,complementary
hear,see,n,whetherY,,,0.7,,n,verb,co-hyponym,
heard,seen,n,whetherY,,,0.79,,n,verb,co-hyponym,
heat,cold,n,both,0.54,,0.51,,n,noun,antonym,scalar
heating,cooling,n,both,0.81,paired,0.58,paired,n,adj/verb,antonym,scalar
heaven,hell,n,both,0.9,paired,0.82,paired,n,noun,antonym,complementary
heavenly,earthly,y,whetherY,,,0.7,,n,adj,antonym,scalar
heavier,lighter,n,both,0.85,paired,0.88,paired,n,adj,antonym,scalar
heavily,lightly,y,whetherY,,,0.61,,n,adv,antonym,scalar
heavy,light,y,both,0.86,,0.97,,n,adj,antonym,scalar
heavyweight,light,n,whetherY,,,0.61,,n,adj,antonym,scalar
hectares,acres,n,whetherY,,,0.73,,n,noun,co-hyponym,
heels,flats,n,whetherY,,,0.67,,n,noun,co-hyponym,scalar
height,weight,n,both,0.65,,0.75,paired,n,adj,co-hyponym,
helium,hydrogen,n,whetherY,,,0.75,paired,n,noun,co-hyponym,
hell,heaven,n,both,0.83,paired,0.95,paired,n,noun,antonym,complementary
helps,hurts,n,whetherY,,,0.83,paired,n,verb,antonym,scalar
hence,now,n,whetherY,,,0.56,,n,adv,co-hyponym-temporal,complementary
herd,individual,n,whetherX,0.52,,,,n,noun,antonym,complementary
herds,individuals,n,whetherY,,,0.51,,n,noun,antonym,complementary
hereafter,now,n,whetherY,,,0.73,,n,adv,co-hyponym-temporal,complementary
herein,elsewhere,n,whetherX,0.59,,,,n,adv,co-hyponym,complementary
hero,villain,n,whetherX,0.63,,,,n,noun,antonym,complementary
heroes,villains,n,both,0.63,paired,0.62,paired,n,noun,antonym,complementary
heroine,villain,n,whetherX,0.58,,,,n,noun,antonym,complementary
hers,his,n,whetherY,,,0.95,,n,other/possessive,antonym,complementary
herself,him,n,whetherY,,,0.51,,n,noun/pronoun,antonym,complementary
heterosexual,homosexual,n,both,0.89,paired,0.67,paired,n,adj,antonym,complementary
high,low,y,both,0.91,paired,0.93,paired,n,adj,antonym,scalar
higher,lower,n,both,0.93,paired,0.76,paired,n,adj,antonym,scalar
highest,lowest,n,both,0.8,paired,0.74,paired,n,adj,antonym,scalar
highly,moderately,n,whetherY,,,0.64,,n,adv,contrast-scalar,
highs,lows,n,both,0.89,paired,0.76,paired,n,noun,antonym,scalar
hikes,cuts,n,whetherY,,,0.69,,n,noun,antonym,scalar
hinder,help,n,whetherY,,,0.8,,n,verb,antonym,scalar
hippocampus,cortex,n,whetherY,,,0.68,,n,noun,nym-hyponym,
hitherto,now,n,whetherY,,,0.61,,n,adv,co-hyponym-temporal,complementary
hits,misses,n,whetherX,0.89,,,,n,noun,antonym,complementary
hitter,pitcher,n,whetherY,,,0.74,,n,noun,antonym,complementary
hitters,pitchers,n,both,0.64,,0.91,paired,n,noun,antonym,complementary
hitting,pitching,n,both,0.6,,0.81,,n,verb,antonym,complementary
hoax,real,n,whetherY,,,0.64,,n,adj/noun,antonym-secondary,complementary
hog,cattle,n,whetherY,,,0.52,,n,noun,co-hyponym,
holidays,weekends,n,whetherY,,,0.72,,n,noun,co-hyponym-temporal,
homebrew,commercial,n,whetherY,,,0.5,,n,noun,antonym,complementary
homeowners,renters,n,both,0.81,,0.75,paired,n,noun,antonym,complementary
homers,doubles,n,whetherY,,,0.52,,n,noun,co-hyponym,
homicide,suicide,n,whetherY,,,0.72,,n,noun,co-hyponym,
homicides,suicides,n,whetherY,,,0.63,,n,noun,co-hyponym,
homosexual,heterosexual,n,both,0.71,paired,0.92,paired,n,adj,antonym,complementary
hook,line,n,whetherX,0.7,,,,n,noun,co-hyponym,
hordes,individuals,n,whetherX,0.51,,,,n,noun,antonym,complementary
horizontal,vertical,n,both,0.98,paired,1,paired,n,adj,antonym,complementary
horizontally,vertically,n,both,0.97,paired,0.99,paired,n,adv,antonym,complementary
horror,comedy,n,whetherY,,,0.68,,n,adj/noun,antonym,scalar
horse,human,n,whetherY,,,0.5,,n,noun,co-hyponym,
hospital,home,n,whetherY,,,0.59,,n,noun,co-hyponym,
hostile,friendly,y,both,0.52,,0.75,,n,adv,antonym,scalar
hot,cold,y,both,0.81,paired,0.81,paired,n,adj,antonym,scalar
hour,day,n,whetherY,,,0.7,,n,noun,co-hyponym-temporal,
hourly,daily,n,both,0.56,,0.88,,n,adv,co-hyponym-temporal,
hours,days,n,both,0.63,,0.7,paired,n,noun,co-hyponym-temporal,
households,individuals,n,whetherY,,,0.55,,n,noun,contrast-group-individual ,
how,why,n,whetherX,0.55,,,,n,other/interrogative,co-hyponym,
hrs,days,n,whetherX,0.72,,,,n,noun,co-hyponym-temporal,
https,http,n,whetherY,,,0.71,,n,other/acronym,co-hyponym,
huge,small,n,both,0.51,,0.64,,n,adj,antonym-secondary,scalar
humidity,temperature,n,whetherX,0.53,,,,n,noun,co-hyponym,
humorous,serious,n,whetherY,,,0.72,,n,adj,antonym,scalar
hundreds,thousands,n,whetherX,0.77,,,,n,noun,co-hyponym-numeric,
hunted,hunted,n,whetherY,,,0.55,paired,y,adj/verb,x-identical,
hurts,helps,n,whetherY,,,0.72,paired,n,verb,antonym,scalar
husband,wife,y,both,0.9,,0.78,paired,n,noun,antonym,complementary
husbands,wives,n,both,0.95,,0.79,paired,n,noun,antonym,complementary
hydrogen,helium,n,whetherY,,,0.61,paired,n,noun,co-hyponym,
hypertension,diabetes,n,both,0.7,,0.73,,n,noun,co-hyponym,
iOS,Android,n,both,0.86,,0.78,,n,noun,co-hyponym,
iPad,iPhone,n,whetherY,,,0.77,,n,noun,co-hyponym,
iPads,iPhones,n,both,0.57,paired,0.85,paired,n,noun,co-hyponym,
iPhone,Android,n,both,0.52,,0.76,,n,noun,co-hyponym,
iPhones,iPads,n,both,0.51,paired,0.7,paired,n,noun,co-hyponym,
icons,text,n,whetherY,,,0.53,,n,noun,co-hyponym,
ii,iii,n,whetherX,0.62,,,,n,adj,co-hyponym-numeric,
ii,i,n,whetherY,,,0.76,,n,adj,co-hyponym-numeric,
iii,ii,n,whetherY,,,0.85,,n,adj,co-hyponym-numeric,
ill,healthy,n,whetherY,,,0.64,,n,adj,antonym,scalar
illegal,legal,y,whetherY,,,0.96,,n,adj,antonym,complementary
illegally,legally,n,both,0.51,,0.94,,n,adv,antonym,complementary
illicit,legal,n,whetherY,,,0.59,,n,adj,antonym,complementary
illuminated,dark,n,whetherY,,,0.5,,n,adj,antonym-secondary,scalar
illustrating,writing,n,whetherY,,,0.6,,n,verb,co-hyponym,
imaginary,real,n,both,0.59,,0.87,,n,adj,antonym,complementary
imagine,real,n,whetherY,,,0.79,,n,adj/verb,antonym,complementary
imagined,real,n,both,0.62,,0.89,,n,adj/verb,antonym,complementary
imagining,real,n,whetherY,,,0.53,,n,verb,antonym,complementary
immense,small,n,whetherY,,,0.55,,n,adj,antonym-secondary,scalar
immigrant,native,n,whetherY,,,0.75,paired,n,noun,antonym,complementary
immoral,moral,y,whetherY,,,0.67,,n,adj,antonym,scalar
imperfect,perfect,y,whetherY,,,0.68,,n,adj,antonym,scalar
implicit,explicit,y,both,0.98,paired,0.97,paired,n,adj,antonym,scalar
implicitly,explicitly,y,both,0.93,paired,0.9,paired,n,adv,antonym,scalar
implied,explicit,n,both,0.82,,0.62,,n,adj,antonym,scalar
import,export,y,both,0.91,paired,0.61,,n,noun,antonym,complementary
importing,exporting,n,both,0.93,paired,0.72,,n,verb,antonym,complementary
imports,exports,n,both,0.91,paired,0.66,,n,noun,antonym,complementary
impoverished,rich,n,whetherY,,,0.55,,n,adj,antonym-secondary,scalar
inaccessible,accessible,y,whetherY,,,0.59,,n,adj,antonym,scalar
inaction,action,y,whetherY,,,0.97,,n,noun,antonym,scalar
inactive,active,y,whetherY,,,0.93,,n,adj,antonym,scalar
inadvertently,intentionally,n,whetherY,,,0.63,,n,adv,antonym,complementary
inappropriate,appropriate,y,whetherY,,,0.6,,n,adj,antonym,scalar
include,exclude,y,whetherX,0.6,,,,n,verb,antonym,complementary
includes,excludes,n,whetherX,0.85,,,,n,verb,antonym,complementary
including,excluding,n,both,0.51,,0.5,paired,n,verb,antonym,scalar
inclusion,exclusion,y,whetherX,0.85,paired,,,n,noun,antonym,complementary
inclusive,exclusive,y,whetherY,,,0.54,,n,adj,antonym,complementary
incoming,outgoing,y,both,0.95,,0.95,,n,adj,antonym,complementary
incorrect,correct,y,whetherY,,,0.87,,n,adj,antonym,complementary
incorrectly,correctly,y,whetherY,,,0.75,,n,adv,antonym,complementary
increase,decrease,y,whetherX,0.86,paired,,,n,noun/verb,antonym,scalar
increased,decreased,y,whetherX,0.85,paired,,,n,adj/verb,antonym,scalar
increases,decreases,n,whetherX,0.79,paired,,,n,verb,antonym,scalar
increasing,decreasing,y,whetherX,0.65,paired,,,n,verb,antonym,scalar
incumbent,challenger,n,both,0.7,,0.83,,n,noun,antonym,complementary
independents,Democrats,n,whetherY,,,0.66,,n,noun,co-hyponym,
indigenous,white,n,whetherY,,,0.51,,n,adj,co-hyponym,
indirect,direct,y,both,0.87,paired,0.98,paired,n,adj,antonym,complementary
indirectly,directly,y,both,0.84,paired,1,paired,n,adj,antonym,complementary
individually,collectively,n,both,0.9,paired,0.89,paired,n,adv,antonym,complementary
indoor,outdoor,y,both,0.6,,0.81,paired,n,adj,antonym,complementary
indoors,outdoors,y,both,0.68,paired,0.81,paired,n,noun/adv,antonym,complementary
induced,natural,n,whetherY,,,0.88,,n,adj,antonym-secondary,complementary
ineffective,effective,y,whetherY,,,0.56,,n,adj,antonym,scalar
ineligible,eligible,y,whetherY,,,0.53,,n,adj,antonym,complementary
inexpensive,expensive,n,whetherX,0.58,,,,n,adj,antonym,complementary
inexperienced,experienced,y,whetherY,,,0.52,,n,adj,antonym,scalar
infamous,famous,n,whetherY,,,0.54,,n,adj,antonym,complementary
infant,adult,n,whetherY,,,0.7,,n,adj/noun,antonym,multiple incompatibility
inferior,superior,y,both,0.66,paired,0.95,,n,adj,antonym,scalar
infield,outfield,y,both,0.82,,0.96,paired,n,adj/noun,antonym,complementary
infinite,finite,y,both,0.67,paired,0.92,paired,n,adj,antonym,complementary
inflated,real,n,whetherY,,,0.61,,n,adj,other-related,
informal,formal,y,both,0.88,paired,0.95,paired,n,adj,antonym,complementary
infrared,visible,n,whetherY,,,0.61,,n,adj,co-hyponym,
initially,later,n,whetherY,,,0.57,,n,adv,co-hyponym-temporal,
injecting,smoking,n,whetherY,,,0.6,,n,adj/verb,co-hyponym,
injections,pills,n,whetherY,,,0.73,,n,noun,co-hyponym,
injure,kill,n,both,0.69,,0.82,,n,verb,co-hyponym,
injuring,killing,n,whetherY,,,0.78,,n,verb,co-hyponym,
inland,coastal,y,whetherY,,,0.69,paired,n,adj,antonym,complementary
inner,outer,y,whetherX,0.65,paired,,,n,adj,antonym,scalar
innings,runs,n,whetherY,,,0.61,,n,noun,co-hyponym,
innoc,guilty,n,both,0.61,,0.85,,n,partial token,x-none,
innocence,guilt,y,both,0.92,paired,1,paired,n,noun,antonym,complementary
innocent,guilty,y,both,0.98,,1,paired,n,adj,antonym,complementary
input,output,n,whetherX,0.89,paired,,,n,adj/noun,antonym,complementary
inputs,outputs,n,both,0.78,paired,0.62,paired,n,noun,antonym,complementary
inquest,trial,n,whetherY,,,0.52,,n,noun,co-hyponym,
ins,outs,n,whetherX,0.7,,,,n,noun,antonym,complementary
inside,outside,y,whetherY,,,0.88,paired,n,adj/noun,antonym,complementary
instinctively,consciously,n,whetherY,,,0.74,,n,adv,antonym,complementary
institution,individual,n,both,0.73,,0.84,,n,noun,contrast-group-individual ,
institutions,individuals,n,both,0.73,,0.83,,n,noun,contrast-group-individual ,
instructor,student,n,both,0.7,,0.82,,n,noun,antonym-secondary,complementary
instructors,students,n,both,0.69,,0.7,,n,noun,antonym-secondary,complementary
instrumental,vocal,y,both,0.55,,0.55,,n,adj,antonym,complementary
insults,compliments,n,whetherY,,,0.65,,n,noun,antonym,scalar
intangible,tangible,y,whetherY,,,0.89,,n,adj,antonym,complementary
intentional,accidental,n,whetherY,,,0.8,paired,n,adj,antonym,complementary
intentionally,accidentally,n,whetherY,,,0.61,paired,n,adv,antonym,complementary
interceptions,touchdowns,n,whetherY,,,0.57,,n,noun,co-hyponym,
interior,exterior,y,both,0.93,paired,0.94,paired,n,noun,antonym,complementary
intermediary,direct,n,whetherY,,,0.58,,n,adj,co-hyponym,
internal,external,y,both,0.99,paired,0.98,paired,n,adj,antonym,complementary
internally,externally,y,both,0.86,paired,0.83,paired,n,adv,antonym,complementary
international,domestic,n,both,0.54,,0.54,,n,adj,antonym-secondary,complementary
interstate,local,n,whetherY,,,0.8,,n,adj,co-hyponym,complementary
interstellar,terrestrial,n,both,0.5,,0.87,,n,adj,co-hyponym,multiple incompatibility
intoxicated,sober,y,whetherY,,,0.87,,n,adj,antonym-secondary,scalar
intricate,simple,n,whetherY,,,0.58,,n,adj,antonym,scalar
invalid,valid,y,whetherY,,,0.64,,n,adj,antonym,complementary
invisible,visible,y,whetherY,,,0.9,,n,adj,antonym,scalar
involuntary,voluntary,y,both,0.64,,0.95,,n,adj,antonym,complementary
inward,outward,y,both,0.91,paired,0.95,paired,n,adj,antonym,scalar
irrational,rational,y,whetherY,,,0.67,,n,adj,antonym,scalar
irreversible,temporary,n,whetherY,,,0.53,,n,adj,antonym-secondary,complementary
isn,is,n,whetherY,,,0.59,,n,partial token,x-none,
jog,walk,n,whetherY,,,0.75,,n,verb,co-hyponym,
joints,muscles,n,whetherY,,,0.53,,n,noun,co-hyponym,
joking,serious,n,whetherY,,,0.8,,n,adj/verb,antonym-secondary,scalar
journals,books,n,whetherY,,,0.54,,n,noun,co-hyponym,
journey,destination,n,whetherX,0.59,,,,n,noun,co-hyponym,
jump,run,n,whetherY,,,0.59,,n,verb,co-hyponym,
junior,senior,y,both,0.85,,0.96,paired,n,adj/noun,antonym,complementary
jurors,judges,n,whetherY,,,0.51,,n,noun,co-hyponym,
jury,judge,n,whetherY,,,0.9,,n,noun,co-hyponym,
juvenile,adult,y,both,0.91,,0.96,,n,noun,antonym,complementary
juveniles,adults,n,both,0.84,,0.92,,n,noun,antonym,complementary
kale,spinach,n,whetherY,,,0.61,,n,noun,co-hyponym,
keyboard,mouse,n,both,0.92,,0.93,,n,noun,co-hyponym,
keyboards,mice,n,whetherY,,,0.68,,n,noun,co-hyponym,
