Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
expressly,implicitly,n,both-rather,0.72,,0.82,,n,adv,antonym-secondary,scalar
exterior,interior,y,both-rather,0.96,paired,0.97,paired,n,noun,antonym,complementary
external,internal,y,both-rather,0.93,paired,0.93,paired,n,adj,antonym,complementary
externally,internally,y,both-rather,0.82,paired,0.93,paired,n,adv,antonym,complementary
extrater,terrestrial,n,ratherY,,,0.5,,n,partial token,x-none,
failing,succeeding,n,both-rather,0.6,,0.6,paired,n,verb,antonym,scalar
falling,rising,y,both-rather,0.82,paired,0.74,,n,adj/verb,antonym,reversive
falls,rises,n,ratherX,0.56,paired,,,n,verb,antonym,reversive
FALSE,TRUE,y,ratherX,0.64,,,,n,adj,antonym,complementary
falsehood,truth,y,ratherX,0.66,,,,n,noun,antonym-secondary,complementary
fantasy,reality,n,ratherX,0.61,,,,n,noun,antonym-secondary,scalar
far,near,y,ratherX,0.54,paired,,,n,adj,antonym,scalar
farther,closer,n,both-rather,0.6,,0.51,,n,adj,antonym,scalar
fast,slow,y,ratherX,0.6,paired,,,n,adj,antonym,scalar
faster,slower,n,ratherX,0.69,paired,,,n,adj,antonym,scalar
faux,real,n,ratherX,0.53,,,,n,adj,antonym,scalar
favorable,unfavorable,y,ratherX,0.55,paired,,,n,adj,antonym,scalar
favorably,negatively,n,ratherX,0.72,,,,n,adv,antonym,scalar
favourable,unfavorable,n,ratherX,0.52,,,,n,adj,antonym,scalar
fax,email,n,both-rather,0.54,,0.53,,n,,co-hyponym,
feces,urine,n,ratherX,0.72,,,,n,,co-hyponym,
federal,state,n,both-rather,0.87,,0.86,,n,noun,antonym,complementary
feds,states,n,ratherX,0.5,,,,n,,co-hyponym,
feeling,thinking,n,ratherX,0.53,,,,n,,co-hyponym,
fell,rose,n,both-rather,0.79,,0.83,,n,verb,antonym,reversive
felony,misdemeanor,n,both-rather,0.9,paired,0.86,paired,n,noun,co-hyponym,
female,male,y,both-rather,0.85,paired,0.73,paired,n,adj/noun,antonym,complementary
females,males,n,both-rather,0.95,paired,0.94,paired,n,noun,antonym,complementary
feminine,masculine,y,both-rather,0.92,paired,0.73,paired,n,adj,antonym,complementary
fetus,embryo,n,ratherX,0.71,paired,,,n,,co-hyponym,
few,many,y,both-rather,0.75,,0.8,,n,adj,antonym,scalar
fewer,more,y,both-rather,0.78,,0.73,,n,adj,antonym,scalar
fictional,historical,n,ratherY,,,0.51,,n,,co-hyponym,
finals,semifinals,n,both-rather,0.6,,0.7,,n,,co-hyponym,
finite,infinite,y,ratherX,0.67,paired,,,n,adj,antonym,complementary
first,second,y,ratherY,,,0.63,paired,n,adj/noun,co-hyponym-numeric,
fishing,hunting,n,both-rather,0.64,paired,0.66,,n,,co-hyponym,
flexible,rigid,n,ratherX,0.84,paired,,,n,adj,antonym,scalar
flights,trains,n,ratherX,0.6,,,,n,,co-hyponym,
fluid,solid,n,ratherX,0.63,,,,n,noun,antonym-secondary,multiple incompatibility
foe,friend,y,both-rather,0.77,,0.79,,n,noun,antonym,complementary
foes,friends,n,ratherX,0.67,,,,n,noun,antonym,complementary
folder,file,n,ratherX,0.53,,,,n,noun,co-hyponym,
folders,files,n,ratherX,0.56,,,,n,noun,co-hyponym,
follow,lead,n,ratherY,,,0.64,paired,n,verb,antonym,complementary
followed,preceded,n,ratherX,0.52,,,,n,verb,antonym,complementary
following,leading,y,both-rather,0.62,paired,0.59,paired,n,verb,antonym,complementary
foreground,background,y,both-rather,0.83,paired,0.82,,n,adj/noun,antonym,complementary
forget,forgive,n,ratherY,,,0.65,,n,,other-related,
form,function,n,both-rather,0.51,,0.59,,n,,co-hyponym,
formal,informal,y,ratherY,,,0.53,paired,n,adj,antonym,complementary
forth,back,n,ratherY,,,0.62,,n,adv,antonym,complementary
forwards,backwards,n,ratherY,,,0.78,paired,n,adv,antonym,complementary
fourth,third,n,ratherY,,,0.51,,n,adj/noun,co-hyponym-numeric,
fractured,whole,n,ratherX,0.51,,,,n,,nym-meronym,
franc,euro,n,ratherX,0.6,,,,n,noun,co-hyponym,
freezer,refrigerator,n,ratherX,0.58,,,,n,,co-hyponym,
freshman,sophomore,n,both-rather,0.72,,0.66,,n,,co-hyponym,
freshmen,seniors,n,ratherX,0.61,,,,n,noun,co-hyponym,
fridge,freezer,n,ratherX,0.55,,,,n,,co-hyponym,
fro,to,n,ratherY,,,0.9,,n,adv,antonym,complementary
from,to,n,ratherY,,,0.5,,n,adv,antonym,complementary
front,back,y,both-rather,0.58,,0.58,,n,adj/noun,antonym,complementary
fructose,glucose,n,both-rather,0.87,,0.7,,n,noun,co-hyponym,
fruits,vegetables,n,ratherX,0.63,,,,n,noun,co-hyponym,
fry,bake,n,both-rather,0.69,,0.58,,n,verb,co-hyponym,
full,half,n,ratherX,0.55,,,,n,,co-hyponym,
fully,partially,n,ratherY,,,0.53,,n,adv,antonym,scalar
functional,aesthetic,n,ratherX,0.52,,,,n,,contrast-conceptual,
fungi,bacteria,n,both-rather,0.67,,0.6,,n,noun,co-hyponym,
gained,lost,n,both-rather,0.63,,0.83,,n,verb,antonym-secondary,complementary
gaining,losing,n,both-rather,0.75,,0.56,,n,verb,antonym-secondary,complementary
gains,losses,n,both-rather,0.61,,0.62,,n,noun,antonym-secondary,complementary
galaxies,stars,n,ratherX,0.62,,,,n,,nym-meronym,
galleries,museums,n,both-rather,0.59,,0.53,,n,,co-hyponym,
gallon,liter,n,ratherX,0.56,,,,n,,co-hyponym,
gases,liquids,n,both-rather,0.65,,0.53,,n,noun,antonym,multiple incompatibility
gasoline,diesel,n,both-rather,0.78,paired,0.64,paired,n,noun,co-hyponym,
general,specific,y,ratherX,0.64,,,,n,adj,antonym,scalar
generally,specifically,y,ratherY,,,0.52,paired,n,adv,antonym,scalar
genus,species,n,both-rather,0.81,paired,0.54,paired,n,noun,nym-meronym,
get,give,n,ratherY,,,0.78,,n,verb,antonym,reversive
gets,gives,n,ratherY,,,0.65,,n,verb,antonym,reversive
getting,giving,n,both-rather,0.81,,0.86,,n,verb,antonym,reversive
gin,vodka,n,ratherX,0.6,,,,n,noun,co-hyponym,
girl,boy,y,ratherX,0.66,,,,n,noun,antonym,complementary
girls,boys,n,both-rather,0.87,paired,0.57,,n,noun,antonym,complementary
give,take,y,ratherX,0.58,paired,,,n,verb,antonym,reversive
gives,takes,n,both-rather,0.55,paired,0.63,paired,n,verb,antonym,reversive
glaring,subtle,n,ratherY,,,0.5,,n,adj,antonym-secondary,scalar
glossy,matte,n,both-rather,0.55,,0.58,,n,adj,antonym,multiple incompatibility
glyphosate,Roundup,n,ratherX,0.58,,,,n,,nym-near-synonym,
gold,silver,n,both-rather,0.74,paired,0.8,paired,n,noun,co-hyponym,
goodbye,hello,n,ratherX,0.56,,,,n,other/interjection,antonym,complementary
governed,governed,n,ratherY,,,0.65,paired,y,,x-identical,
governmental,private,n,ratherX,0.51,,,,n,noun,antonym,complementary
grandchildren,children,n,ratherY,,,0.56,,n,noun,co-hyponym,
grandfather,father,n,ratherY,,,0.65,,n,noun,co-hyponym,
grandmother,mother,n,both-rather,0.55,,0.56,,n,noun,co-hyponym,
grandson,son,n,both-rather,0.58,,0.63,,n,,co-hyponym,
grants,loans,n,ratherX,0.63,,,,n,noun,co-hyponym,
gravel,sand,n,both-rather,0.68,,0.65,,n,noun,co-hyponym,
great,good,n,ratherY,,,0.65,,n,adj/noun,contrast-scalar,
grilled,fried,n,ratherX,0.58,,,,n,adj/verb,co-hyponym,
gross,net,y,both-rather,0.62,,0.72,paired,n,adj,antonym,complementary
groups,individuals,n,both-rather,0.74,,0.61,,n,noun,antonym,complementary
handguns,rifles,n,both-rather,0.68,,0.61,,n,noun,co-hyponym,
handwritten,typed,n,both-rather,0.83,,0.67,,n,adj,antonym,complementary
hard,soft,y,both-rather,0.92,paired,0.72,,n,adj,antonym,scalar
hardest,easiest,n,ratherX,0.52,,,,n,adj,antonym,scalar
hardware,software,y,both-rather,0.94,paired,0.92,paired,n,noun,antonym,complementary
harmful,helpful,n,both-rather,0.74,,0.51,,n,adj,antonym,scalar
harming,helping,n,both-rather,0.81,,0.58,,n,adj/verb,antonym,scalar
hated,feared,n,ratherY,,,0.74,,n,,opposition-indirect,
hear,see,n,ratherY,,,0.61,,n,verb,co-hyponym,
heard,seen,n,both-rather,0.77,,0.82,,n,verb,co-hyponym,
hears,sees,n,ratherX,0.58,,,,n,,co-hyponym,
heated,cooled,n,ratherX,0.55,paired,,,n,adj,antonym-secondary,
heating,cooling,n,both-rather,0.94,paired,0.84,paired,n,adj/verb,antonym,scalar
heaven,hell,n,ratherX,0.5,paired,,,n,noun,antonym,complementary
heavier,lighter,n,both-rather,0.83,paired,0.86,,n,adj,antonym,scalar
heavy,light,y,both-rather,0.88,,0.83,,n,adj,antonym,scalar
hectares,acres,n,ratherX,0.74,,,,n,noun,co-hyponym,
height,weight,n,ratherX,0.61,,,,n,adj,co-hyponym,
helium,hydrogen,n,both-rather,0.65,paired,0.58,,n,noun,co-hyponym,
hell,heaven,n,ratherX,0.78,paired,,,n,noun,antonym,complementary
helped,hindered,n,ratherY,,,0.58,,n,verb,antonym,scalar
helps,hurts,n,both-rather,0.59,paired,0.58,,n,verb,antonym,scalar
here,here,n,ratherY,,,0.72,paired,y,,x-identical,
hereafter,now,n,ratherY,,,0.63,,n,adv,co-hyponym-temporal,complementary
heroes,villains,n,ratherY,,,0.54,,n,noun,antonym,complementary
hers,his,n,both-rather,0.84,,0.68,,n,other/possessive,antonym,complementary
heterosexual,homosexual,n,ratherX,0.8,paired,,,n,adj,antonym,complementary
high,low,y,ratherX,0.6,paired,,,n,adj,antonym,scalar
higher,lower,n,both-rather,0.75,,0.84,paired,n,adj,antonym,scalar
highest,lowest,n,both-rather,0.54,,0.64,,n,adj,antonym,scalar
highs,lows,n,ratherX,0.78,paired,,,n,noun,antonym,scalar
him,her,n,ratherX,0.66,,,,n,noun/pronoun,antonym,complementary
hinder,help,n,both-rather,0.79,,0.51,,n,verb,antonym,scalar
hindered,helped,n,ratherX,0.65,,,,n,,other-conventional,
hippocampus,cortex,n,ratherX,0.5,,,,n,noun,nym-hyponym,
hitherto,now,n,ratherY,,,0.52,,n,adv,co-hyponym-temporal,complementary
hitters,pitchers,n,ratherX,0.55,,,,n,noun,antonym,complementary
homegrown,imported,n,ratherX,0.64,,,,n,,co-hyponym,
homeowners,renters,n,ratherX,0.51,,,,n,noun,antonym,complementary
homosexual,heterosexual,n,both-rather,0.74,paired,0.57,,n,adj,antonym,complementary
horizontal,vertical,n,both-rather,0.99,paired,0.96,paired,n,adj,antonym,complementary
horizontally,vertically,n,both-rather,0.97,paired,0.98,paired,n,adv,antonym,complementary
hot,cold,y,ratherX,0.62,,,,n,adj,antonym,scalar
hotter,cooler,n,both-rather,0.53,,0.52,,n,adj,antonym,scalar
hourly,daily,n,both-rather,0.74,,0.78,,n,adv,co-hyponym,
hours,days,n,ratherX,0.75,,,,n,noun,co-hyponym,
hrs,days,n,ratherX,0.6,,,,n,noun,co-hyponym,
https,http,n,ratherX,0.76,,,,n,other/acronym,co-hyponym,
humidity,temperature,n,both-rather,0.62,,0.58,,n,noun,co-hyponym,
hundreds,thousands,n,ratherX,0.74,,,,n,noun,co-hyponym-numeric,
hunted,hunted,n,both-rather,0.77,paired,0.81,paired,y,adj/verb,x-identical,
hunting,fishing,n,ratherX,0.52,paired,,,n,,co-hyponym,
hurting,helping,n,both-rather,0.78,,0.71,,n,,opposition-indirect,
hurts,helps,n,ratherX,0.63,paired,,,n,verb,antonym,scalar
husband,wife,y,ratherX,0.64,,,,n,noun,antonym,complementary
husbands,wives,n,both-rather,0.84,paired,0.56,,n,noun,antonym,complementary
hydrogen,helium,n,ratherX,0.53,paired,,,n,noun,co-hyponym,
iOS,Android,n,both-rather,0.83,,0.8,,n,noun,co-hyponym,
iPad,iPhone,n,ratherX,0.58,,,,n,noun,co-hyponym,
iPads,iPhones,n,both-rather,0.52,paired,0.52,,n,noun,co-hyponym,
iPhones,iPads,n,ratherX,0.76,paired,,,n,noun,co-hyponym,
iPod,iPhone,n,ratherX,0.65,,,,n,,co-hyponym,
ice,water,n,both-rather,0.5,,0.54,,n,,co-hyponym,
if,when,n,ratherY,,,0.8,,n,,co-hyponym-temporal,
illegally,legally,n,both-rather,0.73,,0.9,,n,adv,antonym,complementary
illusion,reality,n,ratherX,0.59,,,,n,noun,antonym-secondary,scalar
image,text,n,ratherX,0.65,,,,n,,co-hyponym,
images,text,n,ratherX,0.6,,,,n,,co-hyponym,
immediately,later,n,ratherX,0.58,,,,n,,co-hyponym-temporal,
imperfect,perfect,y,ratherX,0.85,,,,n,adj,antonym,scalar
implicit,explicit,y,both-rather,0.96,paired,0.89,paired,n,adj,antonym,scalar
implicitly,explicitly,y,both-rather,0.92,paired,0.8,paired,n,adv,antonym,scalar
implied,explicit,n,ratherX,0.67,,,,n,adj,antonym,scalar
import,export,y,ratherX,0.85,paired,,,n,noun,antonym,complementary
importing,exporting,n,both-rather,0.9,paired,0.58,paired,n,verb,antonym,complementary
imports,exports,n,both-rather,0.9,paired,0.65,paired,n,noun,antonym,complementary
impossible,difficult,n,ratherY,,,0.5,,n,,contrast-scalar,
impressions,facts,n,ratherX,0.54,,,,n,,co-hyponym,
improved,replaced,n,ratherX,0.52,,,,n,,co-hyponym,
inaction,action,y,ratherX,0.57,,,,n,noun,antonym,scalar
inadvertently,intentionally,n,both-rather,0.6,,0.53,,n,adv,antonym,complementary
includes,excludes,n,ratherX,0.65,paired,,,n,verb,antonym,complementary
inclusion,exclusion,y,ratherX,0.67,paired,,,n,noun,antonym,complementary
inclusive,exclusive,y,ratherX,0.84,,,,n,adj,antonym,complementary
incoming,outgoing,y,ratherX,0.84,,,,n,adj,antonym,complementary
incorrectly,correctly,y,ratherX,0.52,,,,n,adv,antonym,complementary
increase,decrease,y,ratherX,0.68,paired,,,n,noun/verb,antonym,scalar
increased,decreased,y,both-rather,0.65,paired,0.62,paired,n,adj/verb,antonym,scalar
increases,decreases,n,ratherX,0.63,paired,,,n,verb,antonym,scalar
increasing,decreasing,y,ratherX,0.54,paired,,,n,verb,antonym,scalar
incumbent,challenger,n,both-rather,0.74,,0.56,,n,noun,antonym,complementary
indirect,direct,y,both-rather,0.95,paired,0.95,paired,n,adj,antonym,complementary
indirectly,directly,y,both-rather,0.97,paired,0.99,paired,n,adj,antonym,complementary
individually,collectively,n,both-rather,0.69,paired,0.78,paired,n,adv,antonym,complementary
indoor,outdoor,y,both-rather,0.76,paired,0.82,paired,n,adj,antonym,complementary
indoors,outdoors,y,both-rather,0.7,paired,0.74,paired,n,noun/adv,antonym,complementary
infancy,childhood,n,both-rather,0.64,,0.54,,n,,co-hyponym,
inferior,superior,y,both-rather,0.88,,0.68,,n,adj,antonym,scalar
infield,outfield,y,both-rather,0.66,,0.84,paired,n,adj/noun,antonym,complementary
infinite,finite,y,both-rather,0.6,paired,0.69,,n,adj,antonym,complementary
informal,formal,y,both-rather,0.93,,0.87,paired,n,adj,antonym,complementary
infrared,visible,n,both-rather,0.62,,0.56,,n,adj,co-hyponym,
initially,later,n,both-rather,0.53,,0.52,,n,adv,co-hyponym-temporal,
injections,pills,n,ratherX,0.55,,,,n,noun,co-hyponym,
injure,kill,n,ratherX,0.54,,,,n,verb,co-hyponym,
injured,killed,n,ratherX,0.52,,,,n,,co-hyponym,
injuring,killing,n,ratherX,0.69,,,,n,verb,co-hyponym,
inland,coastal,y,ratherY,,,0.61,paired,n,adj,antonym,complementary
inn,hotel,n,ratherX,0.66,,,,n,,co-hyponym,
inner,outer,y,both-rather,0.81,paired,0.51,,n,adj,antonym,scalar
innocent,guilty,y,both-rather,0.89,,0.64,,n,adj,antonym,complementary
input,output,n,both-rather,0.9,paired,0.71,paired,n,adj/noun,antonym,complementary
inputs,outputs,n,both-rather,0.62,paired,0.74,paired,n,noun,antonym,complementary
inside,outside,y,both-rather,0.59,paired,0.86,paired,n,adj/noun,antonym,complementary
institutions,individuals,n,ratherX,0.58,,,,n,noun,contrast-group-individual ,
instrumental,vocal,y,ratherX,0.54,,,,n,adj,antonym,complementary
intangible,tangible,y,both-rather,0.6,,0.58,,n,adj,antonym,complementary
integrates,separates,n,ratherX,0.72,,,,n,verb,antonym-secondary,scalar
intentional,accidental,n,both-rather,0.68,paired,0.57,,n,adj,antonym,complementary
interconnected,isolated,n,ratherX,0.58,,,,n,adj,antonym-secondary,scalar
interim,permanent,n,ratherX,0.68,,,,n,,co-hyponym-temporal,
interior,exterior,y,both-rather,0.91,paired,0.93,paired,n,noun,antonym,complementary
internal,external,y,both-rather,0.99,paired,0.96,paired,n,adj,antonym,complementary
internally,externally,y,both-rather,0.81,paired,0.65,paired,n,adv,antonym,complementary
internationally,domestically,n,ratherY,,,0.52,,n,adv,antonym-secondary,
interstellar,terrestrial,n,ratherY,,,0.51,,n,adj,antonym-secondary,multiple incompatibility
investing,saving,n,ratherY,,,0.56,,n,,co-hyponym,
invisible,visible,y,ratherX,0.67,,,,n,adj,antonym,scalar
involuntary,voluntary,y,both-rather,0.51,,0.92,,n,adj,antonym,complementary
inward,outward,y,both-rather,0.97,paired,0.93,paired,n,adj,antonym,scalar
ions,electrons,n,ratherX,0.56,,,,n,,co-hyponym,
irrational,rational,y,ratherX,0.52,,,,n,adj,antonym,scalar
is,is,n,ratherX,0.53,paired,,,y,,x-identical,
its,its,n,ratherX,0.61,paired,,,y,,x-identical,
jails,prisons,n,both-rather,0.63,,0.66,,n,,nym-near-synonym,
jaws,teeth,n,ratherY,,,0.55,,n,,co-hyponym,
jog,walk,n,both-rather,0.78,,0.54,,n,verb,co-hyponym,
journal,diary,n,both-rather,0.52,paired,0.55,,n,,nym-near-synonym,
journey,destination,n,ratherX,0.98,,,,n,noun,co-hyponym,
jumped,ran,n,ratherX,0.51,,,,n,,co-hyponym,
jumping,running,n,ratherY,,,0.53,,n,,co-hyponym,
junior,senior,y,both-rather,0.83,,0.67,,n,noun/adj,antonym,complementary
jurors,judges,n,ratherX,0.52,,,,n,noun,co-hyponym,
jury,judge,n,both-rather,0.67,,0.62,,n,noun,co-hyponym,
juvenile,adult,y,ratherX,0.61,,,,n,noun,antonym,complementary
juveniles,adults,n,ratherX,0.86,,,,n,noun,antonym,complementary
keyboard,mouse,n,both-rather,0.92,paired,0.7,paired,n,noun,co-hyponym,
kickoff,punt,n,ratherX,0.62,,,,n,,co-hyponym,
kilograms,pounds,n,both-rather,0.77,,0.81,paired,n,noun,co-hyponym,
kilometers,miles,n,both-rather,0.93,paired,0.79,paired,n,noun,co-hyponym,
kilometres,miles,n,ratherX,0.84,,,,n,noun,co-hyponym,
kisses,hugs,n,both-rather,0.54,,0.66,,n,noun,co-hyponym,
kissing,hugging,n,ratherY,,,0.59,,n,,co-hyponym,
km,miles,n,both-rather,0.61,,0.57,,n,noun,co-hyponym,
kneeling,standing,n,both-rather,0.54,,0.5,,n,adj/verb,co-hyponym,
knit,crochet,n,both-rather,0.74,paired,0.53,,n,verb,co-hyponym,
knockout,submission,n,ratherY,,,0.66,,n,,co-hyponym,
ko,ko,n,ratherY,,,0.5,paired,y,,x-identical,
ladies,gentlemen,n,ratherX,0.63,,,,n,noun,antonym,complementary
lakes,rivers,n,both-rather,0.74,,0.62,,n,noun,co-hyponym,
landlord,tenant,n,both-rather,0.79,paired,0.5,paired,n,noun,antonym,converse
landlords,tenants,n,ratherX,0.6,,,,n,noun,antonym,converse
lap,mile,n,ratherX,0.51,,,,n,,other-related,
laps,miles,n,ratherX,0.59,,,,n,,other-related,
large,small,y,ratherX,0.5,,,,n,adj,antonym,scalar
larger,smaller,n,both-rather,0.59,paired,0.76,,n,adj,antonym,scalar
last,first,y,both-rather,0.87,,0.76,,n,adj/noun,antonym-numeric,
late,early,y,both-rather,0.73,paired,0.61,paired,n,adj,antonym-temporal,scalar
later,sooner,n,ratherY,,,0.98,paired,n,adj/adv,antonym-temporal,scalar
lateral,vertical,n,both-rather,0.6,,0.62,,n,adj,antonym-secondary,complementary
latter,former,y,ratherX,0.62,,,,n,adj,antonym,complementary
laugh,cry,y,ratherX,0.53,,,,n,verb,antonym,scalar
laughing,crying,n,ratherX,0.68,,,,n,verb,antonym,scalar
lawfully,illegally,n,both-rather,0.69,,0.55,,n,adv,antonym,complementary
lb,kg,n,both-rather,0.75,,0.62,,n,noun,co-hyponym,
lbs,kilograms,n,ratherX,0.57,,,,n,,co-hyponym,
lead,follow,n,ratherY,,,0.7,paired,n,verb,antonym,complementary
leading,following,y,both-rather,0.92,paired,0.62,paired,n,verb,antonym,complementary
leads,follows,n,ratherX,0.71,,,,n,verb,antonym,complementary
leased,owned,n,both-rather,0.62,,0.53,,n,adj/verb,co-hyponym,
left,right,y,both-rather,0.95,paired,0.81,,n,adj/noun,antonym,complementary
lemon,lime,n,both-rather,0.58,paired,0.57,paired,n,,co-hyponym,
lending,borrowing,n,ratherX,0.69,,,,n,verb,antonym,converse
lengthy,short,n,ratherX,0.52,,,,n,adj,antonym,scalar
lens,camera,n,ratherX,0.51,,,,n,noun,nym-meronym,
leptin,insulin,n,both-rather,0.84,,0.73,,n,noun,co-hyponym,
less,more,y,both-rather,0.96,paired,0.95,paired,n,adj,antonym,scalar
lesser,greater,y,both-rather,0.52,,0.53,,n,adj,antonym,scalar
letters,numbers,n,both-rather,0.7,,0.58,,n,,co-hyponym,
liabilities,assets,n,both-rather,0.56,,0.81,,n,noun,antonym,complementary
libel,slander,n,ratherX,0.74,paired,,,n,noun,antonym,complementary
liberal,conservative,y,ratherX,0.58,paired,,,n,noun,antonym,scalar
liberals,conservatives,n,ratherX,0.64,paired,,,n,noun,antonym,scalar
libertarian,conservative,n,ratherY,,,0.66,,n,adj,antonym,scalar
life,death,n,ratherX,0.53,,,,n,noun,antonym,complementary
lighter,heavier,n,ratherX,0.61,paired,,,n,adj,antonym,scalar
likelihood,probability,n,both-rather,0.53,,0.72,,n,noun,co-hyponym,
likely,possible,n,ratherY,,,0.69,,n,,contrast-scalar,
lime,lemon,n,both-rather,0.77,paired,0.53,paired,n,noun,co-hyponym,
limited,unlimited,y,ratherX,0.51,,,,n,adj,antonym,complementary
linen,cotton,n,ratherX,0.57,,,,n,noun,co-hyponym,
liquid,solid,n,both-rather,0.84,paired,0.64,,n,noun,antonym,multiple incompatibility
listen,speak,n,ratherX,0.52,,,,n,,co-hyponym,
listening,speaking,n,ratherX,0.51,,,,n,,co-hyponym,
litres,gallons,n,both-rather,0.83,,0.76,,n,noun,co-hyponym,
locked,unlocked,n,ratherX,0.62,,,,n,adj,antonym,reversive
long,short,y,both-rather,0.86,paired,0.68,paired,n,adj,antonym,scalar
longer,shorter,n,both-rather,0.83,paired,0.8,paired,n,adj,antonym,scalar
longest,shortest,n,both-rather,0.85,paired,0.72,paired,n,adj,antonym,scalar
loosen,tighten,n,ratherY,,,0.6,,n,verb,antonym,reversive
lose,win,y,both-rather,0.51,,0.67,,n,verb,antonym,converse
losers,winners,n,both-rather,0.74,paired,0.8,paired,n,noun,antonym,converse
loses,wins,n,both-rather,0.54,,0.6,,n,verb,antonym,converse
losing,winning,n,both-rather,0.63,,0.54,,n,verb,antonym,converse
losses,profits,n,ratherY,,,0.5,,n,noun,antonym,scalar
loudly,quietly,n,ratherY,,,0.63,,n,adv,antonym,scalar
loved,feared,n,ratherY,,,0.52,,n,,opposition-indirect,
low,high,y,ratherX,0.76,paired,,,n,adj,antonym,scalar
lower,higher,n,ratherY,,,0.82,paired,n,adj,antonym,scalar
lows,highs,n,both-rather,0.73,paired,0.61,,n,noun,antonym,scalar
lunch,breakfast,n,ratherX,0.5,,,,n,noun,co-hyponym,
mRNA,DNA,n,ratherX,0.62,,,,n,noun,co-hyponym,
macOS,Windows,n,ratherX,0.6,,,,n,noun,co-hyponym,
macro,micro,n,both-rather,0.87,paired,0.83,paired,n,adj,antonym,complementary
magazine,newspaper,n,both-rather,0.66,,0.51,,n,noun,co-hyponym,
magazines,newspapers,n,both-rather,0.73,,0.56,,n,,co-hyponym,
magistrate,judge,n,ratherX,0.61,,,,n,,co-hyponym,
maintain,replace,n,ratherX,0.6,,,,n,,co-hyponym,
mal,mal,n,ratherY,,,0.51,paired,y,,x-identical,
male,female,y,both-rather,0.91,paired,0.69,paired,n,adj/noun,antonym,complementary
males,females,n,both-rather,0.94,paired,0.85,paired,n,noun,antonym,complementary
mandatory,optional,n,both-rather,0.63,paired,0.57,paired,n,adj,antonym,complementary
manslaughter,murder,n,both-rather,0.62,,0.56,,n,noun,co-hyponym,
many,one,n,ratherX,0.81,,,,n,adj,antonym,complementary
marathon,sprint,n,ratherX,0.5,,,,n,noun,antonym,complementary
marine,terrestrial,n,ratherY,,,0.51,,n,adj,antonym-secondary,multiple incompatibility
marriage,divorce,n,ratherX,0.59,,,,n,noun,antonym,complementary
marry,divorce,n,ratherX,0.55,,,,n,verb,antonym,complementary
masculine,feminine,y,both-rather,0.89,paired,0.78,paired,n,adj,antonym,complementary
max,min,n,both-rather,0.78,paired,0.57,,n,adj,antonym,complementary
maximum,minimum,y,ratherX,0.62,paired,,,n,noun,antonym,complementary
mayors,governors,n,ratherX,0.57,,,,n,,co-hyponym,
me,you,n,ratherX,0.53,paired,,,n,noun/pronoun,antonym,complementary
meal,snack,n,both-rather,0.53,,0.52,,n,noun,co-hyponym,
meals,snacks,n,both-rather,0.52,,0.53,,n,noun,co-hyponym,
medial,lateral,n,both-rather,0.8,,0.62,,n,adj,co-hyponym,
memoir,autobiography,n,ratherX,0.52,,,,n,,co-hyponym,
men,women,n,ratherX,0.65,paired,,,n,noun,antonym,complementary
mental,physical,y,both-rather,0.78,,0.57,,n,adj,antonym,complementary
mentally,physically,n,both-rather,0.85,,0.84,,n,adv,antonym,complementary
metric,imperial,n,ratherX,0.51,,,,n,,co-hyponym,
micro,macro,n,both-rather,0.87,paired,0.94,paired,n,adj,antonym,complementary
midterm,presidential,n,both-rather,0.77,,0.63,,n,adj,co-hyponym,
miles,kilometers,n,both-rather,0.77,paired,0.59,paired,n,noun,co-hyponym,
millennia,centuries,n,ratherX,0.77,,,,n,,co-hyponym-temporal,
millionaire,billionaire,n,both-rather,0.6,,0.57,,n,,co-hyponym,
millionaires,billionaires,n,ratherY,,,0.57,,n,,co-hyponym-numeric,
millions,billions,n,both-rather,0.87,,0.55,,n,noun,co-hyponym,
milliseconds,seconds,n,both-rather,0.84,,0.51,,n,noun,co-hyponym,
min,max,n,ratherX,0.62,paired,,,n,adj,antonym,complementary
mind,body,n,both-rather,0.65,,0.58,,n,noun,antonym,complementary
minds,bodies,n,ratherX,0.51,,,,n,,co-hyponym,
mine,yours,n,ratherX,0.57,,,,n,other/possessive,co-hyponym,
minimum,maximum,y,ratherX,0.71,paired,,,n,noun,antonym,complementary
minor,major,y,both-rather,0.8,,0.61,,n,adj,antonym,scalar
minorities,whites,n,ratherX,0.54,,,,n,noun,co-hyponym,
minority,majority,y,both-rather,0.95,,0.64,,n,noun,antonym,scalar
minors,adults,n,both-rather,0.7,,0.56,,n,noun,antonym,complementary
minus,plus,y,both-rather,0.58,paired,0.96,paired,n,adj,antonym,scalar
minute,hour,n,ratherX,0.51,,,,n,noun,co-hyponym,
minutes,hours,n,both-rather,0.56,,0.61,,n,noun,co-hyponym,
misdemeanor,felony,n,both-rather,0.92,paired,0.79,paired,n,noun,co-hyponym,
mitochondrial,nuclear,n,both-rather,0.7,,0.6,,n,adj,co-hyponym,
mobile,desktop,n,ratherX,0.52,,,,n,adj,co-hyponym,
moist,dry,n,ratherX,0.73,,,,n,adj,antonym-secondary,scalar
molecules,atoms,n,ratherX,0.56,,,,n,,co-hyponym,
