Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
dopamine,serotonin,n,both,0.77,paired,0.81,paired,n,noun,co-hyponym,
dormant,active,y,questionY,,,0.55,,n,adj,antonym-secondary,complementary
dorsal,lateral,n,both,0.54,,0.56,,n,adj,antonym,complementary
dos,no,n,questionX,0.71,,,,n,partial token,x-none,
double,single,y,questionY,,,0.86,,n,adj,co-hyponym-numeric,complementary
doubled,tripled,n,both,0.7,,0.74,paired,n,adj/verb,co-hyponym-numeric,
doubles,singles,n,both,0.77,,0.87,,n,noun,co-hyponym-numeric,complementary
down,up,y,both,0.73,paired,0.96,paired,n,adj/adv,antonym,scalar
downhill,uphill,n,both,0.76,paired,0.85,paired,n,adj,antonym,scalar
downs,ups,n,questionY,,,0.82,,n,noun,antonym,scalar
downside,upside,n,both,0.65,paired,0.74,,n,noun,antonym,scalar
downstairs,upstairs,y,both,0.92,paired,0.97,paired,n,adj/adv/noun,antonym,complementary
downstream,upstream,y,both,0.89,paired,0.9,paired,n,adj/adv,antonym,complementary
downt,up,n,questionY,,,0.77,,n,partial token,x-none,
downward,upward,y,both,0.78,paired,0.77,paired,n,adj/adv,antonym,scalar
downwards,upwards,y,both,0.51,paired,0.57,paired,n,adj/adv,antonym,scalar
drawbacks,benefits,n,questionY,,,0.6,,n,noun,antonym,scalar
dreamed,real,n,questionY,,,0.77,,n,adj/noun/verb,antonym,complementary
dried,fresh,n,both,0.52,,0.69,,n,adj,antonym,scalar
drink,food,n,questionY,,,0.8,,n,noun,co-hyponym,
dry,wet,y,both,0.57,paired,0.88,paired,n,adj,antonym,scalar
dual,single,n,both,0.7,,0.79,,n,adj,antonym,complementary
duo,single,n,questionY,,,0.67,,n,adj/noun,antonym,complementary
during,after,n,questionX,0.72,,,,n,other/preposition,co-hyponym-temporal,
during,before,n,questionY,,,0.73,,n,other/preposition,co-hyponym-temporal,
dusk,dawn,n,both,0.9,paired,0.87,paired,n,noun,antonym,complementary
dyed,natural,n,both,0.63,,0.73,,n,adj,antonym-secondary,complementary
dynamic,static,n,both,0.67,,0.66,paired,n,adj,antonym,complementary
eBay,Amazon,n,questionX,0.51,,,,n,noun,co-hyponym,
earlier,later,n,questionX,0.96,,,,n,adj,antonym-temporal,scalar
early,late,y,both,0.79,,0.84,paired,n,adj,antonym-temporal,scalar
earth,heaven,n,questionY,,,0.62,,n,,co-hyponym,
earthquake,tsunami,n,questionX,0.64,,,,n,,co-hyponym,
easier,harder,n,questionX,0.72,,,,n,adj,antonym,scalar
easiest,hardest,n,questionX,0.53,paired,,,n,adj,antonym,scalar
east,west,y,both,0.89,paired,0.64,paired,n,adj/noun,antonym,multiple incompatibility
eastern,western,y,both,0.87,paired,0.75,paired,n,adj,antonym,multiple incompatibility
easy,hard,n,questionY,,,0.54,,n,adj,antonym,scalar
edible,not,n,questionX,0.52,,,,n,not-annotated,proform,
effect,cause,n,both,0.55,paired,0.98,,n,noun,antonym,complementary
effects,causes,n,questionY,,,0.69,,n,noun,antonym,complementary
eight,nine,n,questionX,0.52,,,,n,,co-hyponym-numeric,
eight,seven,n,questionY,,,0.63,,n,,co-hyponym-numeric,
eighteen,nineteen,n,questionX,0.65,,,,n,,co-hyponym-numeric,
eighteen,seventeen,n,questionY,,,0.57,,n,,co-hyponym-numeric,
eighteenth,nineteenth,n,questionX,0.85,,,,n,adj,co-hyponym-numeric,
eighth,ninth,n,questionX,0.73,,,,n,adj,co-hyponym-numeric,
eighth,seventh,n,questionY,,,0.61,,n,,co-hyponym-numeric,
eighty,seventy,n,questionY,,,0.64,,n,,co-hyponym-numeric,
either,both,n,both,0.92,,0.59,,n,adj/pronoun,co-hyponym,
elderly,young,n,questionY,,,0.53,,n,adj,antonym,scalar
electronically,physically,n,both,0.61,,0.89,,n,adv,antonym-secondary,complementary
elementary,middle,n,questionY,,,0.66,,n,,co-hyponym,
eleven,twelve,n,questionX,0.82,,,,n,,co-hyponym-numeric,
eleven,ten,n,questionY,,,0.69,,n,adj/noun,co-hyponym-numeric,
emotionally,physically,n,questionY,,,0.52,,n,,co-hyponym,
employer,employee,y,questionX,0.58,,,,n,noun,antonym,converse
enable,disable,y,questionX,0.84,,,,n,verb,antonym,reversive
enabled,disabled,n,both,0.63,,0.51,,n,adj/verb,antonym,reversive
end,beginning,n,questionY,,,0.59,paired,n,noun,antonym,complementary
ending,beginning,y,questionY,,,0.65,,n,noun,antonym,complementary
endless,finite,n,questionY,,,0.51,,n,,antonym-secondary,complementary
endogenous,synthetic,n,questionX,0.55,,,,n,adj,co-hyponym,
enemies,friends,n,questionY,,,0.71,,n,noun,antonym,scalar
enemy,friend,n,both,0.51,,0.68,,n,noun,antonym,scalar
engaged,married,n,questionY,,,0.58,,n,,co-hyponym,
engineered,natural,n,both,0.52,,0.73,,n,adj,antonym-secondary,complementary
ensemble,solo,n,questionY,,,0.59,,n,adj/noun,antonym,complementary
enslaved,free,n,questionY,,,0.77,,n,adj,antonym,complementary
entrance,exit,n,questionX,0.87,,,,n,noun,antonym,complementary
entrances,exits,n,questionX,0.67,,,,n,noun,antonym,complementary
equitable,fair,n,questionY,,,0.65,,n,adj,other-conventional,
equity,debt,n,both,0.74,,0.75,,n,noun,antonym-secondary,complementary
es,no,n,questionX,0.78,,,,n,partial token,x-none,
estrogen,testosterone,n,both,0.77,paired,0.77,,n,noun,antonym,complementary
ethnicity,race,n,questionY,,,0.63,,n,noun,co-hyponym,
euros,dollars,n,both,0.76,,0.76,,n,noun,co-hyponym,
evening,morning,n,questionY,,,0.61,,n,noun,antonym,multiple incompatibility
evenings,weekends,n,questionX,0.6,,,,n,,co-hyponym-temporal,
evenings,mornings,n,questionY,,,0.61,paired,n,noun,antonym,multiple incompatibility
eventually,now,n,questionY,,,0.56,,n,,co-hyponym-temporal,
ever,now,n,questionY,,,0.59,,n,adv,co-hyponym-temporal,
evil,good,y,both,0.83,,0.89,,n,adj,antonym,scalar
exceeded,met,n,questionY,,,0.51,,n,verb,contrast-scalar,multiple incompatibility
excellent,good,n,both,0.63,,0.85,,n,adj,contrast-scalar,scalar
exclusion,inclusion,y,questionY,,,0.69,,n,noun,antonym,complementary
exist,not,n,questionX,0.56,,,,n,not-annotated,proform,
explicit,implicit,y,both,0.57,paired,0.67,paired,n,adj,antonym,scalar
explicitly,implicitly,y,both,0.93,paired,0.96,paired,n,adv,antonym,scalar
exponential,linear,n,both,0.59,,0.89,,n,adj,co-hyponym,
export,import,y,both,0.92,paired,0.73,paired,n,noun,antonym,complementary
exporting,importing,n,both,0.68,paired,0.63,paired,n,verb,antonym,complementary
exports,imports,n,both,0.83,paired,0.75,paired,n,noun,antonym,complementary
expressed,implied,n,questionX,0.79,,,,n,adj/verb,antonym-secondary,complementary
expressly,implicitly,n,both,0.74,,0.83,,n,adv,antonym-secondary,scalar
exterior,interior,y,both,0.93,paired,0.97,paired,n,noun,antonym,complementary
external,internal,y,both,0.97,paired,0.96,paired,n,adj,antonym,complementary
externally,internally,y,both,0.88,paired,0.96,paired,n,adv,antonym,complementary
fabricated,real,n,questionY,,,0.57,,n,adj,antonym-secondary,scalar
facebook,twitter,n,questionX,0.53,,,,n,,co-hyponym,
fact,fiction,n,questionX,0.68,,,,n,noun,antonym,complementary
failure,success,y,both,0.65,paired,0.8,paired,n,noun,antonym,scalar
failures,successes,n,questionY,,,0.66,paired,n,noun,antonym,scalar
fake,real,n,both,0.64,,0.85,,n,adj,antonym,scalar
faked,real,n,both,0.64,,0.88,,n,adj,antonym,scalar
fall,rise,y,questionY,,,0.78,,n,,antonym,reversive
fallen,risen,n,questionY,,,0.53,,n,,antonym,reversive
falling,rising,y,both,0.87,paired,0.8,,n,adj/verb,antonym,reversive
falls,rises,n,both,0.58,paired,0.56,,n,,antonym,reversive
FALSE,TRUE,y,both,0.59,paired,0.92,paired,n,,antonym,complementary
falsehood,truth,y,both,0.52,,0.81,,n,noun,antonym-secondary,complementary
family,friends,n,both,0.6,,0.54,paired,n,noun,co-hyponym,
far,near,y,both,0.53,paired,0.65,paired,n,adj,antonym,scalar
fascism,communism,n,questionX,0.51,,,,n,,co-hyponym,
fast,slow,y,both,0.9,paired,0.79,paired,n,adj,antonym,scalar
fastball,slider,n,questionX,0.57,,,,n,,co-hyponym,
faster,slower,n,both,0.84,paired,0.68,paired,n,adj,antonym,scalar
father,mother,y,questionY,,,0.64,paired,n,,antonym,complementary
fathers,mothers,n,both,0.5,paired,0.66,paired,n,noun,antonym,complementary
faux,real,n,both,0.79,,0.81,,n,adj,antonym,scalar
favorable,unfavorable,y,both,0.96,paired,0.72,paired,n,adj,antonym,scalar
favorably,negatively,n,questionX,0.77,,,,n,adv,antonym,scalar
favoring,opposing,n,questionX,0.56,,,,n,adj/verb,antonym,scalar
favourable,unfavorable,n,questionX,0.75,,,,n,adj,antonym,scalar
fax,email,n,questionX,0.53,,,,n,,co-hyponym,
federal,state,n,both,0.76,,0.89,,n,noun,antonym,complementary
fell,rose,n,questionY,,,0.71,,n,verb,antonym,reversive
felony,misdemeanor,n,both,0.8,paired,0.85,paired,n,noun,co-hyponym,
fem,male,n,questionY,,,0.53,,n,,antonym-secondary,complementary
female,male,y,both,0.95,paired,0.98,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.89,paired,0.97,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.93,paired,0.95,paired,n,adj,antonym,complementary
fentanyl,heroin,n,both,0.54,,0.59,,n,noun,co-hyponym,
fetus,embryo,n,both,0.67,,0.64,,n,,co-hyponym,
few,many,y,questionY,,,0.72,,n,adj,antonym,scalar
fewer,more,y,both,0.82,,0.86,,n,adj,antonym,scalar
fictional,real,n,questionY,,,0.66,,n,adj,antonym,scalar
fictitious,real,n,questionY,,,0.63,,n,adj,antonym,scalar
fifth,sixth,n,questionX,0.83,,,,n,,co-hyponym-numeric,
fifth,fourth,n,questionY,,,0.82,,n,noun,co-hyponym-numeric,
figures,facts,n,questionY,,,0.79,,n,noun,co-hyponym,
filthy,clean,n,questionY,,,0.57,,n,,antonym-secondary,scalar
finished,incomplete,n,questionX,0.52,,,,n,,antonym-secondary,scalar
finite,infinite,y,both,0.68,paired,0.55,paired,n,adj,antonym,complementary
firms,individuals,n,questionY,,,0.5,,n,noun,antonym,complementary
first,second,y,both,0.76,,0.72,paired,n,adj/noun,co-hyponym-numeric,
fishing,hunting,n,both,0.56,paired,0.51,paired,n,,co-hyponym,
five,four,n,questionY,,,0.71,,n,noun,co-hyponym-numeric,
flu,cold,n,questionY,,,0.67,,n,noun,co-hyponym,
fluid,solid,n,both,0.74,,0.66,,n,noun,antonym-secondary,multiple incompatibility
foe,friend,y,both,0.94,paired,0.86,,n,noun,antonym,complementary
foes,friends,n,both,0.7,,0.9,,n,noun,antonym,complementary
for,against,n,questionX,0.97,paired,,,n,adv,antonym,complementary
fore,aft,y,questionX,0.79,,,,n,,antonym,complementary
foreground,background,y,both,0.97,,0.93,,n,adj/noun,antonym,complementary
foreign,domestic,y,questionX,0.56,,,,n,adj,antonym,complementary
foremost,first,n,questionY,,,0.95,,n,adj,other-conventional,
forged,real,n,questionY,,,0.6,,n,adj/verb,antonym-secondary,complementary
forget,forgive,n,questionY,,,0.73,,n,,other-conventional,
fork,knife,n,both,0.51,,0.81,,n,,co-hyponym,
forks,knives,n,questionY,,,0.73,,n,,co-hyponym,
formal,informal,y,both,0.88,paired,0.54,paired,n,adj,antonym,complementary
former,current,n,both,0.5,,0.66,,n,adj,antonym,complementary
forth,back,n,questionY,,,0.74,,n,adv,antonym,complementary
fortunately,unfortunately,y,questionX,0.56,paired,,,n,,antonym,scalar
fortune,fame,n,questionY,,,0.56,,n,,other-conventional,
forty,thirty,n,questionY,,,0.65,,n,,co-hyponym-numeric,
forwards,backwards,n,both,0.51,paired,0.51,paired,n,,antonym,complementary
foster,adopt,n,questionY,,,0.63,,n,,co-hyponym,
foul,fair,y,questionY,,,0.82,,n,adj,other-conventional,scalar
found,lost,y,both,0.73,,0.97,,n,adj,antonym,complementary
four,five,n,questionX,0.67,,,,n,,co-hyponym-numeric,
four,three,n,questionY,,,0.81,,n,noun,co-hyponym-numeric,
fourteen,fifteen,n,questionX,0.79,,,,n,,co-hyponym-numeric,
fourteen,thirteen,n,questionY,,,0.62,,n,noun,co-hyponym-numeric,
fourth,fifth,n,questionX,0.84,,,,n,,co-hyponym-numeric,
fourth,third,n,questionY,,,0.84,,n,adj/noun,co-hyponym-numeric,
franc,euro,n,questionX,0.7,,,,n,noun,co-hyponym,
freezer,fridge,n,both,0.52,paired,0.69,,n,noun,co-hyponym,
french,english,n,questionY,,,0.53,,n,,co-hyponym,
fresh,frozen,n,both,0.86,,0.78,,n,adj,co-hyponym,
freshman,sophomore,n,questionX,0.56,,,,n,,co-hyponym,
freshmen,seniors,n,questionX,0.56,,,,n,noun,co-hyponym,
fridge,freezer,n,questionX,0.66,paired,,,n,,co-hyponym,
friend,foe,y,questionX,0.68,paired,,,n,noun,antonym,complementary
friends,family,n,questionY,,,0.74,paired,n,,co-hyponym,
frig,freezer,n,questionX,0.54,,,,n,,co-hyponym,
fro,to,n,questionY,,,0.92,,n,adv,antonym,complementary
from,to,n,questionY,,,0.7,,n,adv,antonym,complementary
front,back,y,both,0.79,,0.72,,n,adj/noun,antonym,complementary
fructose,glucose,n,both,0.79,paired,0.75,,n,noun,co-hyponym,
fruit,vegetable,n,questionX,0.55,,,,n,noun,co-hyponym,
fruits,vegetables,n,questionX,0.73,paired,,,n,noun,co-hyponym,
fry,bake,n,both,0.53,,0.63,,n,verb,co-hyponym,
fully,partially,n,both,0.56,,0.56,,n,adv,antonym,scalar
fungi,bacteria,n,both,0.65,,0.63,,n,noun,co-hyponym,
future,past,y,questionY,,,0.58,,n,adj/noun,co-hyponym-temporal,multiple incompatibility
gain,loss,y,both,0.74,,0.66,,n,noun,antonym-secondary,complementary
gained,lost,n,both,0.82,,0.89,,n,verb,antonym-secondary,complementary
gaining,losing,n,both,0.78,,0.59,,n,verb,antonym-secondary,complementary
gains,losses,n,both,0.91,,0.91,,n,noun,antonym-secondary,complementary
gal,guy,n,questionY,,,0.56,,n,noun,antonym,complementary
galleries,museums,n,questionX,0.54,,,,n,,co-hyponym,
gases,liquids,n,both,0.51,,0.51,,n,noun,co-hyponym,multiple incompatibility
gasoline,diesel,n,both,0.71,paired,0.65,paired,n,noun,co-hyponym,
gay,straight,n,both,0.79,,0.79,,n,adj,antonym,complementary
gays,lesbians,n,questionX,0.78,,,,n,,co-hyponym,
general,specific,y,both,0.72,paired,0.62,paired,n,adj,antonym,scalar
generally,specifically,y,questionX,0.73,,,,n,adv,antonym,scalar
gentlemen,ladies,n,both,0.78,paired,0.93,paired,n,noun,antonym,complementary
genus,species,n,both,0.75,,0.65,,n,noun,nym-meronym,
get,give,n,questionY,,,0.55,,n,,antonym,reversive
girl,boy,y,both,0.94,paired,0.97,paired,n,noun,antonym,complementary
girlfriend,boyfriend,n,questionY,,,0.64,paired,n,noun,antonym,complementary
girlfriends,wives,n,both,0.52,,0.53,,n,,co-hyponym,
girls,boys,n,both,0.94,paired,0.95,paired,n,noun,antonym,complementary
give,take,y,questionX,0.93,,,,n,,antonym,reversive
glossy,matte,n,both,0.63,,0.66,,n,adj,antonym,multiple incompatibility
glucose,fructose,n,questionX,0.51,paired,,,n,,co-hyponym,
go,stay,n,both,0.89,paired,0.87,,n,verb,antonym,complementary
goats,sheep,n,both,0.51,,0.56,,n,noun,co-hyponym,
goddess,god,n,questionY,,,0.55,,n,noun,antonym,complementary
goes,stays,n,both,0.84,,0.85,,n,verb,antonym,complementary
going,coming,n,questionY,,,0.59,,n,verb,antonym,reversive
gold,silver,n,both,0.85,paired,0.89,paired,n,noun,co-hyponym,
good,bad,y,both,0.76,paired,0.63,paired,n,adj,antonym,scalar
goodbye,hello,n,both,0.55,paired,0.7,,n,other/interjection,antonym,complementary
goods,services,n,questionX,0.82,,,,n,noun,antonym,complementary
governed,governed,n,questionY,,,0.84,paired,y,,x-identical,
governmental,private,n,both,0.64,,0.57,,n,noun,antonym,complementary
grandchildren,children,n,questionY,,,0.85,,n,noun,co-hyponym,
grandfather,father,n,questionY,,,0.73,,n,noun,co-hyponym,
grandmother,mother,n,both,0.54,,0.8,,n,noun,co-hyponym,
grandparents,parents,n,both,0.53,,0.81,,n,noun,co-hyponym,
grandson,son,n,questionY,,,0.62,,n,,co-hyponym,
gravel,sand,n,both,0.78,,0.72,,n,noun,co-hyponym,
great,good,n,questionY,,,0.91,,n,adj/noun,contrast-scalar,
groom,bride,n,both,0.65,paired,0.87,paired,n,noun,antonym,complementary
group,individual,n,questionY,,,0.52,,n,noun,antonym,complementary
groups,individuals,n,questionY,,,0.56,,n,noun,antonym,complementary
grow,shrink,n,questionX,0.58,,,,n,,antonym,reversive
guilty,innocent,y,both,0.82,paired,0.89,paired,n,adj,antonym,complementary
guitarist,singer,n,questionY,,,0.53,,n,noun,co-hyponym,
guy,girl,n,both,0.6,,0.72,,n,noun,antonym,complementary
guys,girls,n,questionX,0.53,,,,n,noun,antonym,complementary
habitable,not,n,questionX,0.67,,,,n,not-annotated,proform,
handguns,rifles,n,both,0.66,,0.69,,n,noun,co-hyponym,
hands,feet,n,questionX,0.58,,,,n,,co-hyponym,
handwritten,typed,n,questionY,,,0.61,paired,n,adj,antonym,complementary
happily,not,n,questionX,0.64,,,,n,not-annotated,proform,
hard,soft,y,both,0.88,paired,0.52,paired,n,adj,antonym,scalar
hardest,easiest,n,both,0.64,paired,0.78,,n,adj,antonym,scalar
hardware,software,y,both,0.95,paired,0.84,paired,n,noun,antonym,complementary
harming,helping,n,questionY,,,0.59,,n,adj/verb,antonym,scalar
harms,benefits,n,both,0.61,,0.73,,n,,antonym,scalar
hate,love,y,questionY,,,0.66,,n,verb,antonym,scalar
hated,loved,n,questionY,,,0.62,,n,verb,antonym,scalar
hates,loves,n,questionY,,,0.68,,n,verb,antonym,scalar
hating,loving,n,questionY,,,0.55,,n,verb,antonym,scalar
hatred,love,n,questionY,,,0.68,,n,noun,antonym,scalar
he,she,n,both,0.84,paired,0.56,paired,n,noun/pronoun,antonym,complementary
headed,not,n,questionX,0.5,,,,n,not-annotated,proform,
heads,tails,n,questionX,0.88,,,,n,noun,antonym,complementary
hear,see,n,questionY,,,0.55,,n,verb,co-hyponym,
heat,cold,n,questionX,0.54,,,,n,noun,antonym,scalar
heated,cooled,n,questionX,0.53,,,,n,,antonym-secondary,
heating,cooling,n,questionX,0.9,paired,,,n,adj/verb,antonym,scalar
heaven,hell,n,both,0.94,paired,0.72,paired,n,noun,antonym,complementary
heavier,lighter,n,both,0.94,paired,0.91,paired,n,adj,antonym,scalar
heavy,light,y,both,0.88,,0.91,,n,adj,antonym,scalar
height,weight,n,questionY,,,0.59,paired,n,adj,co-hyponym,
helium,hydrogen,n,both,0.7,,0.81,,n,noun,co-hyponym,
hell,heaven,n,both,0.82,paired,0.87,paired,n,noun,antonym,complementary
hello,goodbye,n,questionX,0.63,paired,,,n,,antonym,complementary
helping,hurting,n,questionX,0.51,,,,n,,opposition-indirect,
her,him,n,both,0.56,paired,0.79,,n,,antonym,complementary
here,here,n,questionY,,,0.52,paired,y,,x-identical,
hereafter,now,n,questionY,,,0.51,,n,adv,co-hyponym-temporal,complementary
herein,elsewhere,n,questionX,0.52,,,,n,adv,co-hyponym,complementary
hero,villain,n,questionX,0.66,,,,n,noun,antonym,complementary
heroes,villains,n,both,0.75,paired,0.6,paired,n,noun,antonym,complementary
heroine,hero,n,questionY,,,0.6,,n,,antonym,complementary
hers,his,n,both,0.68,,0.88,,n,other/possessive,antonym,complementary
herself,him,n,questionY,,,0.56,,n,noun/pronoun,antonym,complementary
heterosexual,homosexual,n,both,0.8,paired,0.62,paired,n,adj,antonym,complementary
high,low,y,both,0.82,paired,0.79,paired,n,adj,antonym,scalar
higher,lower,n,both,0.96,paired,0.8,paired,n,adj,antonym,scalar
highest,lowest,n,both,0.74,paired,0.73,paired,n,adj,antonym,scalar
highs,lows,n,both,0.93,paired,0.62,paired,n,noun,antonym,scalar
him,her,n,questionX,0.59,paired,,,n,,antonym,complementary
hinder,help,n,questionY,,,0.7,,n,verb,antonym,scalar
hit,miss,y,questionX,0.8,,,,n,,antonym,complementary
hitherto,now,n,questionY,,,0.58,,n,adv,co-hyponym-temporal,complementary
hits,misses,n,questionX,0.8,,,,n,noun,antonym,complementary
hitter,pitcher,n,questionY,,,0.67,,n,noun,antonym,complementary
hitters,pitchers,n,both,0.7,,0.85,,n,noun,antonym,complementary
homegrown,imported,n,questionX,0.52,,,,n,,antonym-secondary,complementary
homeowners,renters,n,both,0.77,,0.58,paired,n,noun,antonym,complementary
homicide,suicide,n,questionX,0.51,,,,n,noun,co-hyponym,
homicides,suicides,n,both,0.63,,0.52,,n,noun,co-hyponym,
homosexual,heterosexual,n,both,0.62,paired,0.78,paired,n,adj,antonym,complementary
hook,line,n,questionX,0.73,,,,n,noun,co-hyponym,
horizontal,vertical,n,both,0.98,paired,0.98,paired,n,adj,antonym,complementary
horizontally,vertically,n,both,0.98,paired,0.99,paired,n,adv,antonym,complementary
hostile,friendly,y,questionY,,,0.61,,n,adv,antonym,scalar
hot,cold,y,both,0.82,paired,0.51,paired,n,adj,antonym,scalar
hour,day,n,questionY,,,0.56,,n,noun,co-hyponym-temporal,
hourly,daily,n,both,0.71,,0.86,,n,adv,co-hyponym-temporal,
hours,days,n,questionY,,,0.58,,n,noun,co-hyponym-temporal,
how,why,n,both,0.88,paired,0.66,paired,n,other/interrogative,co-hyponym,
hrs,days,n,questionY,,,0.53,,n,noun,co-hyponym-temporal,
https,http,n,questionY,,,0.69,,n,other/acronym,co-hyponym,
humorous,serious,n,questionY,,,0.63,,n,adj,antonym,scalar
hundreds,thousands,n,questionX,0.82,,,,n,noun,co-hyponym-numeric,
hundreds,tens,n,questionY,,,0.55,,n,,co-hyponym-numeric,
hunted,hunted,n,questionY,,,0.78,paired,y,adj/verb,x-identical,
hunting,fishing,n,both,0.66,paired,0.52,paired,n,,co-hyponym,
husband,wife,y,both,0.91,,0.77,paired,n,noun,antonym,complementary
husbands,wives,n,both,0.93,,0.8,,n,noun,antonym,complementary
hypertension,diabetes,n,both,0.54,,0.52,,n,noun,co-hyponym,
iOS,Android,n,both,0.95,,0.92,,n,noun,co-hyponym,
iPad,iPhone,n,both,0.66,,0.8,,n,noun,co-hyponym,
iPads,iPhones,n,both,0.79,paired,0.83,paired,n,noun,co-hyponym,
iPhones,iPads,n,both,0.75,paired,0.67,paired,n,noun,co-hyponym,
iPod,iPhone,n,both,0.65,,0.67,,n,,co-hyponym,
if,when,n,both,0.65,,0.76,,n,,co-hyponym-temporal,
ii,iii,n,questionX,0.71,,,,n,adj,co-hyponym-numeric,
ii,i,n,questionY,,,0.51,,n,adj,co-hyponym-numeric,
iii,iv,n,questionX,0.6,,,,n,,co-hyponym-numeric,
iii,ii,n,questionY,,,0.78,,n,adj,co-hyponym-numeric,
ill,healthy,n,questionY,,,0.51,,n,adj,antonym,scalar
illegal,legal,y,questionY,,,0.86,,n,adj,antonym,complementary
illegally,legally,n,both,0.76,,0.95,,n,adv,antonym,complementary
illicit,legal,n,questionY,,,0.52,,n,adj,antonym,complementary
illustrating,writing,n,questionY,,,0.57,,n,verb,co-hyponym,
imaginary,real,n,both,0.67,,0.85,,n,adj,antonym,complementary
imagined,real,n,both,0.66,,0.92,,n,adj/verb,antonym,complementary
implicit,explicit,y,both,0.97,paired,0.95,paired,n,adj,antonym,scalar
implicitly,explicitly,y,both,0.87,paired,0.79,paired,n,adv,antonym,scalar
implied,explicit,n,both,0.7,,0.52,,n,adj,antonym,scalar
import,export,y,both,0.86,paired,0.72,paired,n,noun,antonym,complementary
importing,exporting,n,both,0.91,paired,0.72,paired,n,verb,antonym,complementary
imports,exports,n,both,0.89,paired,0.7,paired,n,noun,antonym,complementary
in,out,n,questionX,0.58,,,,n,,antonym,complementary
inaction,action,y,questionY,,,0.72,,n,noun,antonym,scalar
inadvertently,intentionally,n,questionY,,,0.57,,n,adv,antonym,complementary
include,exclude,y,questionX,0.55,,,,n,verb,antonym,complementary
includes,excludes,n,questionX,0.62,,,,n,verb,antonym,complementary
inclusion,exclusion,y,questionX,0.78,,,,n,noun,antonym,complementary
incoming,outgoing,y,both,0.98,,0.94,,n,adj,antonym,complementary
incorrect,correct,y,questionY,,,0.83,,n,adj,antonym,complementary
incorrectly,correctly,y,questionY,,,0.76,,n,adv,antonym,complementary
increase,decrease,y,both,0.88,paired,0.67,paired,n,noun/verb,antonym,scalar
increased,decreased,y,both,0.82,,0.55,paired,n,adj/verb,antonym,scalar
increases,decreases,n,questionX,0.79,,,,n,verb,antonym,scalar
increasing,decreasing,y,questionX,0.79,,,,n,verb,antonym,scalar
incumbent,challenger,n,both,0.65,,0.56,,n,noun,antonym,complementary
indeed,not,n,questionX,0.5,,,,n,not-annotated,proform,
independents,Democrats,n,questionY,,,0.53,,n,noun,co-hyponym,
indirect,direct,y,both,0.84,paired,0.97,paired,n,adj,antonym,complementary
indirectly,directly,y,both,0.98,paired,0.99,paired,n,adj,antonym,complementary
individually,collectively,n,both,0.89,paired,0.8,paired,n,adv,antonym,complementary
indoor,outdoor,y,both,0.7,paired,0.79,paired,n,adj,antonym,complementary
indoors,outdoors,y,both,0.69,paired,0.76,paired,n,noun/adv,antonym,complementary
induced,natural,n,questionY,,,0.91,,n,adj,antonym-secondary,complementary
inferior,superior,y,both,0.67,paired,0.87,,n,adj,antonym,scalar
infield,outfield,y,both,0.78,,0.88,paired,n,adj/noun,antonym,complementary
infinite,finite,y,both,0.71,paired,0.82,paired,n,adj,antonym,complementary
inflation,deflation,y,questionX,0.55,paired,,,n,,antonym,scalar
informal,formal,y,both,0.87,paired,0.95,paired,n,adj,antonym,complementary
inhabited,not,n,questionX,0.58,,,,n,not-annotated,proform,
injections,pills,n,questionY,,,0.58,,n,noun,co-hyponym,
injure,kill,n,both,0.77,,0.76,,n,verb,co-hyponym,
inland,coastal,y,questionY,,,0.59,paired,n,adj,antonym,complementary
inner,outer,y,both,0.71,paired,0.59,paired,n,adj,antonym,scalar
innocence,guilt,y,both,0.81,,0.97,,n,noun,antonym,complementary
innocent,guilty,y,both,0.97,paired,0.98,paired,n,adj,antonym,complementary
input,output,n,questionX,0.6,paired,,,n,adj/noun,antonym,complementary
ins,outs,n,questionX,0.87,,,,n,noun,antonym,complementary
inside,outside,y,both,0.6,paired,0.86,paired,n,adj/noun,antonym,complementary
install,uninstall,n,questionX,0.53,,,,n,,antonym,complementary
instinctively,consciously,n,questionY,,,0.64,,n,adv,antonym,complementary
intangible,tangible,y,questionY,,,0.69,,n,adj,antonym,complementary
intentional,accidental,n,questionY,,,0.67,paired,n,adj,antonym,complementary
intentionally,unintentionally,y,questionX,0.51,paired,,,n,,antonym,scalar
intentionally,accidentally,n,questionY,,,0.51,paired,n,adv,antonym,complementary
interim,permanent,n,questionX,0.59,,,,n,,antonym-secondary,complementary
interior,exterior,y,both,0.86,paired,0.87,paired,n,noun,antonym,complementary
internal,external,y,both,0.98,paired,0.95,paired,n,adj,antonym,complementary
internally,externally,y,both,0.94,paired,0.79,paired,n,adv,antonym,complementary
internationally,domestically,n,questionY,,,0.52,,n,,antonym,complementary
interstate,local,n,questionY,,,0.51,,n,adj,co-hyponym,complementary
interstellar,terrestrial,n,questionY,,,0.69,,n,adj,antonym-secondary,multiple incompatibility
intricate,simple,n,questionY,,,0.6,,n,adj,antonym,scalar
invisible,visible,y,questionY,,,0.73,,n,adj,antonym,scalar
involuntary,voluntary,y,both,0.75,,0.96,,n,adj,antonym,complementary
