Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
dark,light,y,both,0.9,,0.95,,n,adj/noun,antonym,scalar
darker,lighter,n,both,0.7,,0.58,,n,adj,antonym,scalar
darkest,brightest,n,both,0.85,,0.74,,n,adj,antonym,scalar
darkness,light,n,both,0.91,,0.9,,n,noun,antonym,scalar
daughters,sons,n,both,0.63,paired,0.63,,n,noun,antonym,complementary
dawn,dusk,n,both,0.75,paired,0.57,paired,n,noun,antonym,complementary
day,night,y,both,0.99,paired,0.97,paired,n,noun,antonym,complementary
days,nights,n,alikeX,0.58,paired,,,,noun,antonym,complementary
daytime,nighttime,n,both,0.62,,0.72,paired,n,noun,antonym,complementary
dead,living,y,both,0.7,paired,0.78,paired,,adj,antonym-secondary,complementary
dear,near,n,alikeY,,,0.97,,,,other-conventional,
death,life,n,alikeY,,,0.66,,n,noun,antonym,complementary
deaths,births,n,alikeY,,,0.73,paired,,noun,antonym,complementary
deb,pro,n,alikeY,,,0.52,,,partial token,x-none,
debit,credit,y,both,0.94,,0.95,,n,noun,antonym,complementary
debtor,creditor,y,both,0.91,paired,0.84,,n,noun,antonym,converse
deceased,living,n,both,0.79,,0.88,,n,adj,antonym,complementary
decentralized,centralized,y,alikeY,,,0.86,,n,adj/verb,antonym,complementary
decode,encode,y,alikeY,,,0.57,,n,verb,antonym,reversive
decoding,encoding,n,alikeY,,,0.64,,n,verb,antonym,reversive
decrease,increase,y,alikeY,,,0.8,,n,noun/verb,antonym,scalar
decreases,increases,n,both,0.6,paired,0.91,,n,verb,antonym,scalar
deed,word,n,alikeY,,,0.78,,,,contrast-conceptual,
deeds,words,n,both,0.61,,0.9,,n,noun,contrast-conceptual,complementary
defeat,victory,y,alikeY,,,0.83,paired,n,noun,antonym,complementary
defeats,victories,n,alikeY,,,0.62,,,noun,antonym,complementary
defence,offence,y,both,0.57,paired,0.62,paired,,noun,antonym,complementary
defend,attack,y,alikeY,,,0.66,,n,verb,antonym,reversive
defended,attacked,n,both,0.66,paired,0.65,,n,verb,antonym,reversive
defender,attacker,n,alikeX,0.57,,,,n,noun,antonym,reversive
defenders,attackers,n,both,0.68,,0.53,,n,noun,antonym,reversive
defense,offense,y,both,0.98,paired,0.99,paired,n,noun,antonym,complementary
defenses,offenses,n,both,0.82,paired,0.77,paired,n,noun,antonym,complementary
defensive,offensive,y,both,0.84,paired,0.94,paired,n,adj,antonym,complementary
defensively,offensively,y,both,0.99,paired,0.99,paired,n,adv,antonym,complementary
deflation,inflation,y,alikeY,,,0.61,,n,noun,antonym,complementary
deliberately,accidentally,y,alikeY,,,0.6,,n,adv,antonym,complementary
demand,supply,y,both,0.94,paired,0.97,paired,n,noun,antonym,complementary
democrat,republican,n,alikeX,0.66,paired,,,n,noun,co-hyponym,complementary
demolition,construction,n,alikeY,,,0.6,,,noun,antonym,complementary
demon,human,n,alikeY,,,0.61,,n,noun,co-hyponym,
demonic,human,n,both,0.71,,0.63,,,,co-hyponym,
demons,angels,n,alikeY,,,0.71,paired,,,co-hyponym,
dental,medical,n,alikeY,,,0.54,,,,co-hyponym,
departing,arriving,n,both,0.64,paired,0.87,paired,n,adj/verb,antonym,reversive
departure,arrival,n,alikeY,,,0.78,,,noun,antonym,reversive
departures,arrivals,n,alikeY,,,0.62,paired,,noun,antonym,reversive
deposit,loan,n,alikeY,,,0.63,,,,co-hyponym,
deposits,loans,n,alikeY,,,0.55,,n,noun,co-hyponym,
depreciation,inflation,n,both,0.58,,0.52,,n,noun,co-hyponym,
deprived,rich,n,alikeY,,,0.56,,,adj,antonym-secondary,scalar
derived,original,n,alikeY,,,0.56,,,,co-hyponym,
descending,ascending,y,both,0.84,paired,0.85,paired,n,adj/verb,antonym,complementary
descent,ascent,y,alikeY,,,0.51,paired,,noun,antonym,reversive
descriptor,noun,n,alikeY,,,0.57,,,,x-odd,
destroyer,cruiser,n,alikeY,,,0.8,,n,noun,co-hyponym,
detractors,supporters,n,both,0.51,,0.52,,n,noun,antonym,scalar
detriment,benefit,n,alikeY,,,0.66,,,noun,antonym,scalar
devils,angels,n,alikeY,,,0.68,,,noun,antonym,complementary
diagnoses,symptoms,n,alikeY,,,0.5,,,,co-hyponym,
diced,sliced,n,alikeY,,,0.88,,,,co-hyponym,
dictatorship,democracy,n,alikeY,,,0.59,,n,noun,antonym,scalar
die,live,n,alikeY,,,0.66,,n,verb,antonym,complementary
dies,lives,n,alikeY,,,0.63,,n,verb,antonym,complementary
diesel,gasoline,n,both,0.53,paired,0.5,,n,noun,co-hyponym,
differences,similarities,n,both,0.81,paired,0.97,paired,n,noun,antonym,scalar
difficult,easy,y,alikeY,,,0.7,,n,adj,antonym,scalar
digitally,physically,n,both,0.87,,0.93,,n,adv,antonym,complementary
digits,letters,n,alikeY,,,0.6,,n,noun,co-hyponym,
diluted,whole,n,alikeY,,,0.51,,n,adj,antonym-secondary,reversive
dim,bright,n,alikeY,,,0.62,,n,adj,antonym-secondary,scalar
direct,indirect,y,both,0.96,paired,0.89,paired,n,adj,antonym,complementary
directing,acting,n,alikeY,,,0.51,,,,co-hyponym,
directly,indirectly,y,both,0.99,paired,0.91,paired,n,adv,antonym,complementary
directors,shareholders,n,alikeY,,,0.55,,n,noun,co-hyponym,
dirty,clean,y,both,0.65,paired,0.9,paired,n,adj,antonym,scalar
disable,enable,y,alikeY,,,0.85,,n,verb,antonym,reversive
disadvantage,advantage,y,alikeY,,,0.85,,n,noun,antonym,complementary
disadvantaged,privileged,n,alikeX,0.61,,,,,adj,antonym-secondary,scalar
disadvantages,advantages,n,both,0.57,paired,0.93,,n,noun,antonym,complementary
disagree,agree,y,both,0.64,paired,0.89,,n,verb,antonym,complementary
disagrees,agrees,n,alikeX,0.55,paired,,,n,verb,antonym,complementary
disapprove,approve,y,alikeY,,,0.96,,n,verb,antonym,scalar
disbel,believers,n,alikeY,,,0.53,,,partial token,x-none,
disconnected,connected,n,alikeY,,,0.7,,,adj,antonym,scalar
disembark,board,n,alikeY,,,0.64,,,verb,antonym-secondary,complementary
disorder,order,y,alikeY,,,0.69,,,noun,antonym,scalar
distance,time,n,alikeY,,,0.52,,,,co-hyponym,
distant,near,n,alikeY,,,0.52,,,adj,antonym-secondary,scalar
divide,conquer,n,alikeX,0.88,,,,n,noun,other-conventional,
divided,united,y,alikeY,,,0.64,,n,adj/verb,antonym,scalar
divorce,marriage,n,alikeY,,,0.63,,n,noun,antonym,complementary
divorced,married,n,alikeY,,,0.56,,n,adj/verb,antonym,complementary
doctor,patient,n,alikeY,,,0.62,,,noun,antonym,converse
doctoral,undergraduate,n,alikeY,,,0.59,,n,adj/noun,co-hyponym,
documentary,fiction,n,alikeY,,,0.67,,n,noun,antonym,complementary
dogs,cats,n,both,0.58,paired,0.62,paired,n,noun,co-hyponym,
domestic,foreign,y,both,0.65,paired,0.85,paired,n,adj,antonym,complementary
domestically,internationally,n,alikeX,0.56,,,,,adv,antonym-secondary,
done,said,n,alikeY,,,0.74,,,,co-hyponym,complementary
donor,recipient,n,alikeX,0.59,,,,,noun,antonym,complementary
doom,gloom,n,alikeX,0.56,,,,,,other-conventional,
doors,windows,n,both,0.64,,0.73,paired,n,noun,co-hyponym,
dormant,active,y,alikeY,,,0.67,,n,adj,antonym-secondary,complementary
double,single,y,alikeY,,,0.72,,n,adj,co-hyponym-numeric,complementary
doubled,single,n,alikeY,,,0.58,,,,co-hyponym-numeric,
doubles,singles,n,both,0.95,,0.94,,n,noun,co-hyponym-numeric,complementary
down,up,y,both,0.7,paired,0.97,paired,n,adj/adv,antonym,scalar
downhill,uphill,n,both,0.55,paired,0.96,paired,n,adj,antonym,scalar
download,print,n,alikeY,,,0.66,,,,co-hyponym,
downs,ups,n,both,0.61,paired,0.96,paired,n,noun,antonym,scalar
downside,upside,n,both,0.86,paired,0.87,paired,n,noun,antonym,scalar
downstairs,upstairs,y,both,0.92,paired,0.99,paired,n,adj/adv/noun,antonym,complementary
downstream,upstream,y,both,0.99,paired,1,paired,n,adj/adv,antonym,complementary
downt,up,n,alikeY,,,0.64,,,partial token,x-none,
downtown,suburbs,n,both,0.65,,0.51,,,,co-hyponym,
downturn,boom,n,alikeY,,,0.7,,n,noun,antonym-secondary,complementary
downward,upward,y,both,0.87,paired,0.81,paired,n,adj/adv,antonym,scalar
downwards,upwards,y,both,0.73,paired,0.73,paired,n,adj/adv,antonym,scalar
dracon,human,n,both,0.73,,0.69,,,,co-hyponym,
draws,wins,n,alikeY,,,0.92,,n,noun,antonym,multiple incompatibility
dreaming,waking,n,both,0.51,,0.64,,,,co-hyponym,
dreams,nightmares,n,alikeX,0.64,,,,,noun,antonym,scalar
dried,fresh,n,both,0.74,,0.95,,n,adj,antonym,scalar
drink,food,n,alikeY,,,0.91,,n,noun,co-hyponym,
drinks,food,n,alikeY,,,0.84,,n,noun,co-hyponym,
driver,passenger,n,both,0.79,,0.75,,n,noun,antonym,converse
drivers,passengers,n,alikeX,0.59,,,,,noun,antonym,converse
droid,human,n,both,0.59,,0.78,,n,noun,co-hyponym,
drunk,sober,n,both,0.68,paired,0.67,paired,n,adj,antonym,scalar
drunken,sober,n,both,0.56,,0.71,,n,adj,antonym-secondary,scalar
dry,wet,y,alikeY,,,0.92,paired,n,adj,antonym,scalar
dual,single,n,alikeY,,,0.87,,n,adj,antonym,complementary
dun,dun,n,alikeY,,,0.55,paired,,,x-identical,
duplicate,original,n,alikeY,,,0.73,,,,co-hyponym,
during,after,n,alikeX,0.81,,,,n,other/preposition,co-hyponym-temporal,
during,before,n,alikeY,,,0.88,,n,other/preposition,co-hyponym-temporal,
dusk,dawn,n,both,0.95,paired,0.95,paired,n,noun,antonym,complementary
dying,living,n,alikeY,,,0.68,,,adj/verb,antonym,scalar
eBay,Amazon,n,alikeY,,,0.55,,n,noun,co-hyponym,
eBook,Print,n,alikeY,,,0.55,,,,co-hyponym,
earlier,later,n,alikeX,0.82,,,,n,adj,antonym-temporal,scalar
early,late,y,alikeY,,,0.53,paired,n,adj,antonym-temporal,scalar
ears,eyes,n,both,0.65,,0.89,,n,noun,co-hyponym,
earth,heaven,n,alikeY,,,0.62,,,,co-hyponym,
easier,harder,n,both,0.51,,0.57,,n,adj,antonym,scalar
easiest,hardest,n,both,0.77,paired,0.66,paired,n,adj,antonym,scalar
east,west,y,both,0.98,paired,0.92,paired,n,adj/noun,antonym,multiple incompatibility
eastern,western,y,both,0.97,paired,0.93,paired,n,adj,antonym,multiple incompatibility
ebook,print,n,both,0.73,,0.75,,n,adj,co-hyponym,complementary
economic,political,n,alikeX,0.53,,,,,,co-hyponym,
economics,politics,n,alikeX,0.5,,,,,,co-hyponym,
editors,readers,n,alikeX,0.51,,,,,,co-hyponym,
effect,cause,n,both,0.73,paired,0.99,,n,noun,antonym,complementary
effects,causes,n,alikeY,,,0.72,,n,noun,antonym,complementary
egg,chicken,n,alikeY,,,0.72,,,,contrast-conceptual,
eighteenth,nineteenth,n,alikeX,0.8,,,,n,adj,co-hyponym-numeric,
eighth,ninth,n,alikeX,0.77,,,,n,adj,co-hyponym-numeric,
eighth,seventh,n,alikeY,,,0.51,,,,co-hyponym-numeric,
either,",",n,alikeY,,,0.61,,,,x-odd,
elaborate,simple,n,alikeY,,,0.6,,n,adj,antonym,scalar
eldest,youngest,n,both,0.86,,0.77,,n,adj,antonym,scalar
electronically,physically,n,both,0.8,,0.9,,n,adv,antonym-secondary,complementary
elf,human,n,both,0.7,,0.71,,n,noun,co-hyponym,
elves,humans,n,both,0.53,,0.53,,,,co-hyponym,
embryonic,adult,n,alikeX,0.53,,,,,adj,antonym-secondary,complementary
emerging,established,n,both,0.76,,0.77,,,,co-hyponym,
employed,unemployed,y,alikeX,0.8,,,,,adj,antonym,complementary
employer,employee,y,both,0.89,,0.86,,n,noun,antonym,converse
employers,employees,n,both,0.82,,0.73,,n,noun,antonym,converse
enabled,disabled,n,both,0.77,,0.61,,n,adj/verb,antonym,reversive
enclosed,open,n,alikeY,,,0.51,,n,adj,antonym,scalar
encode,decode,y,alikeX,0.7,,,,n,verb,antonym,complementary
end,beginning,n,both,0.79,paired,0.86,paired,n,noun,antonym,complementary
ending,beginning,y,alikeY,,,0.82,,n,noun,antonym,complementary
endings,beginnings,n,both,0.66,paired,0.65,paired,n,noun,antonym,complementary
endogenous,synthetic,n,alikeX,0.6,,,,n,adj,co-hyponym,
endowed,poor,n,alikeY,,,0.53,,,adj,antonym-secondary,scalar
ends,means,n,alikeY,,,0.51,,,,contrast-conceptual,
enemies,friends,n,alikeY,,,0.81,,n,noun,antonym,scalar
enemy,friend,n,alikeY,,,0.68,,n,noun,antonym,scalar
engineered,natural,n,alikeY,,,0.57,,n,adj,antonym-secondary,complementary
enlightened,ignorant,n,alikeX,0.52,,,,,adj,antonym-secondary,scalar
enlisted,officers,n,both,0.8,,0.8,,,,co-hyponym,
enormous,small,n,alikeY,,,0.53,,n,adj,antonym-secondary,scalar
ensemble,solo,n,alikeY,,,0.53,,n,adj/noun,antonym,complementary
enslaved,free,n,both,0.65,,0.7,,n,adj,antonym,complementary
enterprises,individuals,n,alikeY,,,0.57,,n,noun,contrast-group-individual ,
enters,exits,n,alikeX,0.72,,,,,verb,antonym,reversive
entrance,exit,n,alikeX,0.9,,,,n,noun,antonym,complementary
entrances,exits,n,alikeX,0.91,paired,,,n,noun,antonym,complementary
episode,season,n,alikeY,,,0.54,,,,co-hyponym,
equitable,fair,n,alikeY,,,0.7,,n,adj,other-conventional,
estrogen,testosterone,n,both,0.58,,0.64,,n,noun,antonym,complementary
eternity,time,n,alikeY,,,0.54,,,,co-hyponym-temporal,
euro,dollar,n,both,0.52,,0.5,,,,co-hyponym,
euros,dollars,n,both,0.75,,0.78,,n,noun,co-hyponym,
even,",",n,alikeY,,,0.71,,,,x-odd,
evening,morning,n,both,0.66,paired,0.76,,n,noun,antonym,multiple incompatibility
evenings,mornings,n,both,0.51,paired,0.68,paired,n,noun,antonym,multiple incompatibility
eventually,",",n,alikeY,,,0.78,,,,x-odd,
ever,ever,n,alikeX,0.71,paired,,,,,x-identical,
everywhere,nowhere,n,alikeX,0.58,paired,,,,adv,antonym,complementary
evil,good,y,both,0.96,paired,0.98,paired,n,adj,antonym,scalar
exceeds,meets,n,alikeY,,,0.72,,n,verb,contrast-scalar,multiple incompatibility
exception,rule,n,both,0.51,,0.5,,,noun,antonym,complementary
exclude,include,y,alikeY,,,0.55,,n,verb,antonym,scalar
excludes,includes,n,alikeY,,,0.68,,n,verb,antonym,scalar
excluding,including,n,alikeY,,,0.57,,n,verb,antonym,scalar
exclusion,inclusion,y,both,0.6,,0.89,,n,noun,antonym,complementary
exiting,entering,n,alikeY,,,0.58,,,verb,antonym,reversive
exits,entrances,n,both,0.57,paired,0.86,,,noun,antonym,reversive
expenditure,income,n,alikeY,,,0.56,,,noun,antonym,complementary
expenditures,revenues,n,both,0.5,,0.64,,,noun,antonym,complementary
explicit,implicit,y,both,0.65,paired,0.62,paired,n,adj,antonym,scalar
explicitly,implicitly,y,both,0.95,paired,0.9,paired,n,adv,antonym,scalar
exponential,linear,n,both,0.52,,0.63,,n,adj,co-hyponym,
export,import,y,both,0.71,paired,0.66,paired,n,noun,antonym,complementary
exporting,importing,n,both,0.7,paired,0.64,paired,n,verb,antonym,complementary
exports,imports,n,both,0.89,paired,0.79,paired,n,noun,antonym,complementary
expressed,implied,n,alikeX,0.55,,,,n,adj/verb,antonym-secondary,complementary
expressly,implicitly,n,both,0.91,,0.76,,n,adv,antonym-secondary,scalar
exterior,interior,y,both,0.98,paired,0.99,paired,n,noun,antonym,complementary
external,internal,y,both,0.98,paired,0.99,paired,n,adj,antonym,complementary
externally,internally,y,both,0.98,paired,0.99,paired,n,adv,antonym,complementary
extinct,living,n,alikeY,,,0.63,,,adj,antonym-secondary,complementary
extraordinary,ordinary,y,both,0.56,,0.67,,n,adj/noun,antonym,scalar
extreme,moderate,n,alikeY,,,0.65,,,,contrast-scalar,
extremists,moderates,n,alikeX,0.68,,,,,,co-hyponym,
fabricated,real,n,alikeY,,,0.71,,n,adj,antonym-secondary,scalar
facebook,twitter,n,both,0.54,,0.54,,,,co-hyponym,
faces,names,n,alikeY,,,0.5,,,,co-hyponym,
fact,fiction,n,both,0.89,,0.56,,n,noun,antonym,complementary
facts,fiction,n,alikeX,0.57,,,,,noun,antonym,complementary
faculties,students,n,both,0.78,,0.76,,,noun,antonym,complementary
faculty,students,n,both,0.86,,0.87,,,,co-hyponym,
fail,succeed,y,alikeY,,,0.59,paired,n,verb,antonym,scalar
failed,successful,n,alikeY,,,0.57,,,adj,antonym,scalar
failure,success,y,both,0.73,paired,0.91,,n,noun,antonym,scalar
failures,successes,n,both,0.73,paired,0.86,paired,n,noun,antonym,scalar
fake,real,n,both,0.66,,0.8,,n,adj,antonym,scalar
faked,real,n,both,0.75,,0.85,,n,adj,antonym,scalar
fall,rise,y,alikeY,,,0.83,paired,,verb,antonym,reversive
fallacy,truth,n,alikeY,,,0.6,,,noun,antonym-secondary,complementary
falling,rising,y,both,0.8,,0.83,,n,adj/verb,antonym,reversive
falls,rises,n,alikeY,,,0.61,,,verb,antonym,reversive
FALSE,TRUE,y,both,0.58,paired,0.9,,,adj,antonym,complementary
falsehood,truth,y,both,0.66,,0.92,,n,noun,antonym-secondary,complementary
fam,friends,n,alikeY,,,0.63,,,,co-hyponym,
family,friends,n,both,0.8,,0.85,,n,noun,co-hyponym,
far,near,y,both,0.9,paired,0.99,paired,n,adj,antonym,scalar
farther,closer,n,alikeY,,,0.51,,n,adj,antonym,scalar
fascism,communism,n,alikeY,,,0.53,,,,co-hyponym,
fast,slow,y,both,0.51,paired,0.79,paired,n,adj,antonym,scalar
fastball,slider,n,alikeY,,,0.54,,,,co-hyponym,
faster,slower,n,alikeY,,,0.68,paired,n,adj,antonym,scalar
fatalities,injuries,n,both,0.6,,0.65,,n,noun,co-hyponym,
father,son,n,both,0.73,paired,0.55,paired,,,co-hyponym,
fathers,mothers,n,alikeY,,,0.73,,n,noun,antonym,complementary
faux,real,n,both,0.71,,0.81,,n,adj,antonym,scalar
favorable,unfavorable,y,both,0.94,paired,0.7,paired,n,adj,antonym,scalar
favorably,negatively,n,alikeX,0.87,,,,n,adv,antonym,scalar
favoring,opposing,n,alikeX,0.83,,,,n,adj/verb,antonym,scalar
fears,hopes,n,alikeY,,,0.56,,,,opposition-indirect,
federal,state,n,both,0.79,,0.83,,n,noun,antonym,complementary
federally,locally,n,both,0.72,,0.8,,n,adv,antonym,complementary
feeble,strong,n,alikeY,,,0.63,,n,adj,antonym,scalar
feel,look,n,alikeY,,,0.83,,,noun/verb,antonym-secondary,complementary
feels,looks,n,alikeY,,,0.69,,,verb,antonym-secondary,complementary
fell,rose,n,both,0.67,,0.93,,n,verb,antonym,reversive
felony,misdemeanor,n,both,0.96,paired,0.93,paired,n,noun,co-hyponym,
female,male,y,both,0.99,paired,0.99,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.99,paired,0.97,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.92,paired,0.97,paired,n,adj,antonym,complementary
feminists,men,n,alikeX,0.54,,,,,,opposition-indirect,
fentanyl,heroin,n,both,0.59,,0.64,,n,noun,co-hyponym,
fetal,adult,n,alikeX,0.75,,,,,adj,antonym-secondary,complementary
few,many,y,both,0.78,paired,0.89,,n,adj,antonym,scalar
fewer,more,y,both,0.66,,0.7,,n,adj,antonym,scalar
fictional,real,n,both,0.54,,0.64,,n,adj,antonym,scalar
fictitious,real,n,alikeY,,,0.55,,n,adj,antonym,scalar
fifth,fourth,n,alikeY,,,0.53,,n,noun,co-hyponym-numeric,
filled,empty,n,both,0.63,,0.66,,n,adj/verb,antonym,scalar
finer,lesser,n,both,0.57,,0.69,,,,opposition-indirect,
finish,start,y,alikeY,,,0.68,,n,verb,antonym,complementary
finished,unfinished,y,alikeX,0.53,,,,,adj,antonym,scalar
finite,infinite,y,both,0.84,paired,0.73,paired,n,adj,antonym,complementary
fired,hired,n,alikeY,,,0.69,,,,co-hyponym,
fishing,hunting,n,alikeY,,,0.52,,,,co-hyponym,
fits,styles,n,alikeY,,,0.52,,,,co-hyponym,
flagship,budget,n,alikeX,0.65,,,,,,opposition-indirect,
flawless,imperfect,n,alikeY,,,0.54,,,adj,antonym-secondary,scalar
flu,cold,n,alikeY,,,0.6,,n,noun,co-hyponym,
foe,friend,y,both,0.9,paired,0.96,,n,noun,antonym,complementary
foes,friends,n,both,0.84,,0.96,,n,noun,antonym,complementary
folder,file,n,alikeY,,,0.61,,n,noun,co-hyponym,
folders,files,n,alikeY,,,0.7,,n,noun,co-hyponym,
foolish,wise,y,alikeY,,,0.61,,,adj,antonym,scalar
for,against,n,alikeX,0.99,paired,,,n,adv,antonym,complementary
foreground,background,y,both,0.96,,0.86,,n,adj/noun,antonym,complementary
foreign,domestic,y,both,0.71,paired,0.66,paired,n,adj,antonym,complementary
foreigners,locals,n,alikeX,0.58,,,,,noun,antonym-secondary,complementary
foremost,first,n,alikeY,,,0.89,,n,adj,other-conventional,
forfeit,win,n,alikeY,,,0.6,,,,co-hyponym,
forget,forgive,n,alikeY,,,0.6,,,,other-conventional,
fork,knife,n,alikeY,,,0.93,,,,co-hyponym,
forks,knives,n,alikeX,0.71,,,,,,co-hyponym,
form,function,n,alikeX,0.53,,,,,,contrast-conceptual,
formal,informal,y,both,0.92,paired,0.83,paired,n,adj,antonym,complementary
former,current,n,both,0.57,,0.8,,n,adj,antonym,complementary
forth,back,n,alikeY,,,0.75,,n,adv,antonym,complementary
fortunate,unfortunate,y,alikeX,0.76,paired,,,,adj,antonym,scalar
fortunately,unfortunately,y,alikeX,0.87,paired,,,,adv ,antonym,scalar
foul,fair,y,alikeY,,,0.89,,n,adj,other-conventional,scalar
found,lost,y,both,0.64,paired,0.95,,n,adj,antonym,complementary
four,three,n,alikeY,,,0.59,,n,noun,co-hyponym-numeric,
fourth,fifth,n,alikeX,0.62,,,,,,co-hyponym-numeric,
fourth,first,n,alikeY,,,0.51,,,,co-hyponym-numeric,
freezer,fridge,n,alikeY,,,0.59,,n,noun,co-hyponym,
french,english,n,alikeY,,,0.54,,,,co-hyponym,
fresh,old,n,alikeY,,,0.56,,,adj,antonym-secondary,scalar
freshmen,seniors,n,both,0.65,,0.58,,n,noun,co-hyponym,
friend,foe,y,alikeX,0.9,paired,,,n,noun,antonym,complementary
fries,burgers,n,alikeY,,,0.68,,n,noun,co-hyponym,
fringe,mainstream,n,both,0.75,,0.75,,n,adj,antonym,scalar
fro,to,n,alikeY,,,0.94,,n,adv,antonym,complementary
from,to,n,both,0.62,,0.61,,n,adv,antonym,complementary
front,back,y,both,0.9,paired,0.75,,n,adj/noun,antonym,complementary
fructose,glucose,n,both,0.63,,0.61,,n,noun,co-hyponym,
fruits,vegetables,n,alikeX,0.67,,,,n,noun,co-hyponym,
fully,partially,n,alikeX,0.52,,,,n,adv,antonym,scalar
function,form,n,alikeY,,,0.9,,n,noun,contrast-conceptual,
fundamentalist,liberal,n,both,0.58,,0.67,,n,adj,antonym-secondary,scalar
furry,human,n,alikeY,,,0.52,,,,co-hyponym,
future,present,n,alikeX,0.54,paired,,,n,adj/noun,co-hyponym-temporal,multiple incompatibility
future,past,y,alikeY,,,0.61,,n,adj/noun,co-hyponym-temporal,multiple incompatibility
gain,loss,y,both,0.89,,0.52,,n,noun,antonym-secondary,complementary
gained,lost,n,both,0.95,,0.89,,n,verb,antonym-secondary,complementary
gaining,losing,n,both,0.91,,0.78,,n,verb,antonym-secondary,complementary
gains,losses,n,both,0.95,,0.86,,n,noun,antonym-secondary,complementary
gal,guy,n,alikeY,,,0.54,,n,noun,antonym,complementary
gas,oil,n,alikeY,,,0.89,,n,noun,co-hyponym,
gases,liquids,n,both,0.64,,0.66,,n,noun,co-hyponym,multiple incompatibility
gasoline,diesel,n,alikeX,0.55,paired,,,n,noun,co-hyponym,
gay,straight,n,both,0.98,paired,0.97,paired,n,adj,antonym,complementary
gays,lesbians,n,alikeX,0.75,,,,,,co-hyponym,
gender,race,n,alikeY,,,0.52,,n,noun,co-hyponym,
generic,branded,n,both,0.55,,0.51,,n,adj,antonym,complementary
gentleman,ladies,n,alikeY,,,0.73,,,noun,antonym,complementary
gentlemen,ladies,n,both,0.89,paired,0.79,paired,n,noun,antonym,complementary
genus,species,n,both,0.82,,0.71,,n,noun,nym-meronym,
getting,giving,n,alikeY,,,0.82,,,verb,antonym,reversive
gigantic,small,n,alikeY,,,0.5,,n,adj,antonym-secondary,scalar
girl,boy,y,both,0.84,,0.92,,n,noun,antonym,complementary
girlfriend,boyfriend,n,alikeY,,,0.74,paired,n,noun,antonym,complementary
girls,boys,n,both,0.97,paired,0.97,paired,n,noun,antonym,complementary
give,take,y,alikeX,0.66,,,,,verb,antonym,reversive
gives,takes,n,alikeX,0.56,,,,,verb,antonym,reversive
giving,receiving,n,alikeX,0.63,paired,,,,verb,antonym,reversive
global,local,n,both,0.59,,0.66,,n,adj,antonym,complementary
globally,locally,n,both,0.59,,0.58,,n,adv ,antonym,complementary
glyphosate,Roundup,n,alikeX,0.71,,,,,,nym-near-synonym,
go,come,y,alikeY,,,0.92,,,verb,antonym,reversive
goddess,god,n,alikeY,,,0.53,,n,noun,antonym,complementary
goes,comes,n,alikeY,,,0.93,,,verb,antonym,reversive
going,coming,n,both,0.61,paired,0.97,,n,verb,antonym,reversive
gold,silver,n,both,0.72,paired,0.76,paired,n,noun,co-hyponym,
good,evil,y,both,0.73,paired,0.67,paired,,adj/noun,antonym,scalar
goodbye,hello,n,both,0.88,paired,0.95,,n,other/interjection,antonym,complementary
goodness,evil,n,alikeX,0.59,,,,,noun,antonym,scalar
goods,services,n,alikeX,0.59,,,,n,noun,antonym,complementary
governed,governed,n,both,0.61,paired,0.66,paired,,,x-identical,
gown,cap,n,alikeY,,,0.67,,,,co-hyponym,
grad,undergrad,n,alikeY,,,0.52,paired,n,noun,co-hyponym,
grammar,spelling,n,both,0.59,,0.74,,,,co-hyponym,
great,small,n,alikeX,0.63,,,,,adj,antonym-secondary,scalar
greater,lesser,y,both,0.91,paired,0.83,paired,,adj/noun,antonym,scalar
greet,meet,n,alikeY,,,0.86,,n,verb,other-conventional,
greets,meet,n,alikeY,,,0.6,,,,other-conventional,
grilled,fried,n,alikeX,0.5,,,,n,adj/verb,co-hyponym,
groom,bride,n,both,0.75,paired,0.99,paired,n,noun,antonym,complementary
gross,net,y,both,0.71,,0.94,,n,adj,antonym,complementary
group,individual,n,both,0.85,,0.94,,n,noun,antonym,complementary
groups,individuals,n,both,0.82,,0.87,,n,noun,antonym,complementary
guilty,innocent,y,both,0.99,paired,0.97,paired,n,adj,antonym,complementary
guy,girl,n,both,0.71,,0.67,,n,noun,antonym,complementary
guys,girls,n,both,0.8,,0.67,,n,noun,antonym,complementary
halluc,real,n,alikeY,,,0.57,,n,partial token,x-none,
handgun,rifle,n,both,0.57,,0.7,,n,noun,co-hyponym,
handguns,rifles,n,both,0.86,,0.93,,n,noun,co-hyponym,
happy,sad,n,both,0.66,,0.82,paired,n,adj,antonym,scalar
hard,soft,y,both,0.9,paired,0.88,paired,n,adj,antonym,scalar
hardest,easiest,n,both,0.84,paired,0.76,paired,n,adj,antonym,scalar
hardware,software,y,both,0.94,paired,0.9,paired,n,noun,antonym,complementary
harmful,helpful,n,alikeY,,,0.56,,n,adj,antonym,scalar
harming,helping,n,alikeY,,,0.52,,n,adj/verb,antonym,scalar
harms,benefits,n,both,0.54,,0.79,,,noun,antonym,scalar
harsher,softer,n,alikeY,,,0.55,,,adj,antonym-secondary,scalar
harvesting,planting,n,alikeY,,,0.63,,,verb,antonym-secondary,complementary
