Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
dumb,smart,n,versusY,,,0.56,,n,adj,antonym-secondary,scalar
duo,single,n,versusY,,,0.53,,n,adj/noun,antonym,complementary
dusk,dawn,n,versusX,0.65,,,,n,noun,antonym,complementary
eBook,PDF,n,versusY,,,0.55,,n,,co-hyponym,
each,each,n,versusX,0.82,paired,,,y,,x-identical,
earliest,latest,n,versusY,,,0.64,,n,adj,antonym-temporal,scalar
east,west,y,both,0.98,paired,0.9,paired,n,adj/noun,antonym,multiple incompatibility
eastern,western,y,both,0.86,paired,0.83,paired,n,adj,antonym,multiple incompatibility
edited,original,n,versusX,0.53,,,,n,,co-hyponym,
edited,raw,n,versusY,,,0.74,,n,,co-hyponym,
edition,edition,n,versusY,,,0.65,paired,y,,x-identical,
effect,cause,n,versusY,,,0.75,,n,noun,antonym,complementary
efficacy,placebo,n,versusX,0.83,,,,n,,other-related,
eldest,youngest,n,both,0.81,,0.84,,n,adj,antonym,scalar
electronically,physically,n,versusY,,,0.76,,n,adv,antonym-secondary,complementary
elevation,sea,n,versusX,0.55,,,,n,,other-related,
elves,humans,n,versusX,0.51,,,,n,,co-hyponym,
emancipation,slavery,n,versusY,,,0.79,,n,,other-related,
emerging,developed,n,both,0.7,,0.73,paired,n,,co-hyponym,
employed,unemployed,y,versusY,,,0.68,paired,n,adj,antonym,complementary
employer,employee,y,both,0.89,,0.79,,n,noun,antonym,converse
employers,employees,n,both,0.72,,0.67,,n,noun,antonym,converse
encode,decode,y,versusX,0.53,,,,n,verb,antonym,complementary
encoded,raw,n,versusY,,,0.52,,n,adj,antonym-secondary,
endings,beginnings,n,versusY,,,0.68,,n,noun,antonym,complementary
enemy,enemy,n,versusX,0.57,paired,,,y,,x-identical,
enlarged,cropped,n,versusY,,,0.54,,n,adj/verb,antonym,scalar
enslaved,free,n,both,0.68,,0.82,,n,adj,antonym,complementary
entrance,exit,n,both,0.52,,0.61,,n,noun,antonym,complementary
entrances,exits,n,versusY,,,0.56,,n,noun,antonym,complementary
entry,exit,n,both,0.65,,0.51,,n,noun,antonym,reversive
envisioned,actual,n,versusX,0.51,,,,n,,co-hyponym,
episode,season,n,versusX,0.58,,,,n,,co-hyponym,
equity,debt,n,versusY,,,0.76,,n,noun,antonym-secondary,complementary
erect,seated,n,versusY,,,0.57,,n,,co-hyponym,
estrogen,testosterone,n,both,0.77,,0.79,,n,noun,antonym,complementary
ethnicity,race,n,versusY,,,0.69,,n,noun,co-hyponym,
euro,dollar,n,versusX,0.61,paired,,,n,,co-hyponym,
evil,good,y,both,0.87,,0.92,,n,adj,antonym,scalar
exact,approximate,n,versusY,,,0.51,,n,adj,antonym,scalar
excellent,good,n,versusY,,,0.71,,n,adj,contrast-scalar,scalar
exceptional,average,n,versusX,0.54,,,,n,,contrast-scalar,
exclude,include,y,versusY,,,0.61,,n,verb,antonym,scalar
excluded,included,n,versusY,,,0.58,,n,adj/verb,antonym,scalar
excludes,includes,n,versusY,,,0.6,,n,verb,antonym,scalar
exclusion,inclusion,y,both,0.83,paired,0.94,paired,n,noun,antonym,complementary
executing,planning,n,versusY,,,0.52,,n,,co-hyponym,
existing,new,n,versusY,,,0.65,,n,,co-hyponym,
expansion,contraction,y,both,0.75,,0.72,,n,noun,antonym,scalar
expense,revenue,n,versusX,0.66,,,,n,,co-hyponym,
explicit,implicit,y,both,0.82,paired,0.63,paired,n,adj,antonym,scalar
explicitly,implicitly,y,both,0.91,paired,0.73,paired,n,adv,antonym,scalar
exponential,linear,n,both,0.66,,0.84,,n,adj,co-hyponym,
exports,imports,n,versusX,0.79,paired,,,n,noun,antonym,complementary
expressly,implicitly,n,versusX,0.61,,,,n,adv,antonym-secondary,scalar
exterior,interior,y,both,0.98,paired,0.99,paired,n,noun,antonym,complementary
external,internal,y,both,0.88,paired,0.93,paired,n,adj,antonym,complementary
externally,internally,y,both,0.67,paired,0.9,paired,n,adv,antonym,complementary
extremists,moderates,n,both,0.72,,0.59,,n,,co-hyponym,
facade,interior,n,versusY,,,0.52,,n,noun,antonym-secondary,complementary
fact,fiction,n,versusX,0.7,,,,n,noun,antonym,complementary
faction,faction,n,both,0.97,paired,0.91,paired,y,,x-identical,
faculty,students,n,versusX,0.63,,,,n,,co-hyponym,
failure,success,y,both,0.68,paired,0.78,,n,noun,antonym,scalar
failures,successes,n,versusY,,,0.64,paired,n,noun,antonym,scalar
faith,science,n,versusX,0.6,,,,n,,contrast-conceptual,
fake,real,n,both,0.65,,0.7,,n,adj,antonym,scalar
faked,real,n,both,0.56,,0.76,,n,adj,antonym,scalar
fallacy,truth,n,versusY,,,0.55,,n,noun,antonym-secondary,complementary
falling,rising,y,versusY,,,0.77,,n,adj/verb,antonym,reversive
fals,TRUE,n,versusY,,,0.54,,n,partial token,x-none,
FALSE,TRUE,y,both,0.79,paired,0.94,paired,n,adj,antonym,complementary
falsehood,truth,y,both,0.79,,0.87,,n,noun,antonym-secondary,complementary
fantasies,reality,n,versusX,0.64,,,,n,noun,antonym-secondary,scalar
fantasy,reality,n,versusX,0.76,,,,n,noun,antonym-secondary,scalar
fast,slow,y,both,0.93,paired,0.85,paired,n,adj,antonym,scalar
faster,slower,n,versusY,,,0.85,paired,n,adj,antonym,scalar
fastest,fastest,n,versusY,,,0.53,paired,y,,x-identical,
father,son,n,versusX,0.62,,,,n,,co-hyponym,
fathers,mothers,n,versusY,,,0.64,,n,noun,antonym,complementary
faux,real,n,both,0.6,,0.71,,n,adj,antonym,scalar
favorable,unfavorable,y,both,0.78,,0.83,paired,n,adj,antonym,scalar
favorite,underdog,n,versusX,0.5,,,,n,noun,antonym-secondary,complementary
feast,famine,n,versusX,0.94,,,,n,,other-conventional,
federal,state,n,both,0.89,,0.88,,n,noun,antonym,complementary
federally,state,n,both,0.58,,0.6,,n,,co-hyponym,
felony,misdemeanor,n,both,0.88,paired,0.85,paired,n,noun,co-hyponym,
fem,male,n,versusY,,,0.65,,n,adj,antonym,complementary
female,male,y,both,0.96,paired,0.95,paired,n,adj/noun,antonym,complementary
females,males,n,both,0.97,paired,0.89,paired,n,noun,antonym,complementary
feminine,masculine,y,both,0.87,paired,0.95,paired,n,adj,antonym,complementary
few,many,y,versusY,,,0.54,,n,adj,antonym,scalar
fewer,more,y,versusY,,,0.7,,n,adj,antonym,scalar
fiber,copper,n,versusY,,,0.8,,n,,co-hyponym,
fibre,copper,n,versusY,,,0.76,,n,,co-hyponym,
fielding,hitting,n,versusY,,,0.51,,n,,co-hyponym,
fighter,fighter,n,versusX,0.71,paired,,,y,,x-identical,
filtered,raw,n,versusY,,,0.72,,n,,co-hyponym,
finish,start,y,versusY,,,0.68,,n,verb,antonym,complementary
finite,infinite,y,both,0.72,,0.53,paired,n,adj,antonym,complementary
first,second,y,versusY,,,0.66,paired,n,adj/noun,co-hyponym-numeric,
fishing,hunting,n,versusY,,,0.55,paired,n,,co-hyponym,
fixed,variable,n,both,0.92,paired,0.77,paired,n,adj,antonym,complementary
flashback,present,n,both,0.61,,0.68,,n,,co-hyponym-temporal,
flexible,rigid,n,versusX,0.55,,,,n,adj,antonym,scalar
flooded,dry,n,versusY,,,0.81,,n,adj/verb,antonym-secondary,scalar
fluid,solid,n,versusY,,,0.64,,n,noun,antonym-secondary,multiple incompatibility
foe,foe,n,versusX,0.6,paired,,,y,,x-identical,
font,size,n,versusX,0.51,,,,n,,co-hyponym,
forced,voluntary,n,both,0.66,,0.51,,n,adj/verb,antonym-secondary,complementary
foreground,background,y,both,0.94,,0.8,,n,adj/noun,antonym,complementary
foreign,domestic,y,versusX,0.53,,,,n,adj,antonym,complementary
foremost,first,n,versusY,,,0.79,,n,adj,other-conventional,
forget,remember,y,versusY,,,0.72,,n,verb,antonym,scalar
formal,informal,y,both,0.91,paired,0.89,paired,n,adj,antonym,complementary
former,current,n,both,0.67,,0.67,,n,adj,antonym,complementary
forth,back,n,versusY,,,0.79,,n,adv,antonym,complementary
fostering,adoption,n,versusY,,,0.65,,n,,co-hyponym,
fourth,fifth,n,versusY,,,0.74,,n,,co-hyponym-numeric,
frame,frame,n,versusX,0.57,paired,,,y,,x-identical,
freezer,refrigerator,n,both,0.56,,0.55,,n,,co-hyponym,
french,english,n,versusX,0.59,,,,n,,co-hyponym,
fresh,frozen,n,both,0.69,paired,0.75,paired,n,adj,co-hyponym,
freshmen,seniors,n,versusX,0.62,,,,n,noun,co-hyponym,
from,from,n,versusY,,,0.54,paired,y,,x-identical,
frown,smile,n,versusY,,,0.53,,n,noun,antonym,scalar
frozen,fresh,n,both,0.65,paired,0.55,paired,n,adj,co-hyponym,
fructose,glucose,n,both,0.87,,0.85,,n,noun,co-hyponym,
fruits,vegetables,n,both,0.73,,0.55,paired,n,noun,co-hyponym,
function,form,n,versusY,,,0.56,,n,noun,contrast-conceptual,
fundamentalist,liberal,n,versusY,,,0.52,,n,adj,antonym-secondary,scalar
fungi,bacteria,n,both,0.71,,0.73,,n,noun,co-hyponym,
fungus,bacteria,n,versusY,,,0.55,,n,,co-hyponym,
furious,fast,n,versusY,,,0.54,,n,,other-conventional,
ga,ga,n,versusX,0.53,paired,,,y,,x-identical,
gain,loss,y,versusY,,,0.76,,n,noun,antonym-secondary,complementary
gallon,gallon,n,both,0.82,paired,0.54,paired,y,,x-identical,
game,game,n,both,0.6,paired,0.64,paired,y,,x-identical,
gas,oil,n,both,0.63,,0.62,,n,noun,co-hyponym,
gases,liquids,n,versusX,0.59,,,,n,noun,co-hyponym,multiple incompatibility
gasoline,diesel,n,versusX,0.85,paired,,,n,noun,co-hyponym,
gay,straight,n,both,0.74,,0.72,,n,adj,antonym,complementary
gays,lesbians,n,versusX,0.78,,,,n,,co-hyponym,
gen,gen,n,versusY,,,0.52,paired,y,,x-identical,
generation,generation,n,both,0.79,paired,0.86,paired,y,,x-identical,
generic,branded,n,both,0.83,paired,0.7,,n,adj,antonym,complementary
gentlemen,ladies,n,versusY,,,0.96,,n,noun,antonym,complementary
genus,species,n,both,0.68,,0.72,,n,noun,nym-meronym,
gin,vodka,n,versusX,0.56,,,,n,noun,co-hyponym,
girl,boy,y,both,0.72,,0.93,paired,n,noun,antonym,complementary
girlfriend,boyfriend,n,versusY,,,0.69,paired,n,noun,antonym,complementary
girls,boys,n,both,0.94,paired,0.95,paired,n,noun,antonym,complementary
give,take,y,versusY,,,0.55,,n,verb,antonym,reversive
glossy,matte,n,both,0.68,,0.67,,n,adj,antonym,multiple incompatibility
glyphosate,Roundup,n,versusX,0.69,,,,n,,nym-near-synonym,
goats,sheep,n,both,0.56,,0.52,,n,noun,co-hyponym,
goodbye,hello,n,versusY,,,0.55,,n,other/interjection,antonym,complementary
goods,services,n,versusX,0.62,,,,n,noun,antonym,complementary
governed,governed,n,versusY,,,0.67,paired,y,,x-identical,
governmental,private,n,versusX,0.73,,,,n,noun,antonym,complementary
graduate,undergraduate,n,versusY,,,0.59,paired,n,noun,co-hyponym,
gram,gram,n,both,0.59,paired,0.55,paired,y,,x-identical,
grandmother,mother,n,versusY,,,0.57,,n,noun,co-hyponym,
grandparents,grandchildren,n,versusX,0.52,,,,n,,co-hyponym,
grapes,apples,n,versusY,,,0.54,,n,,co-hyponym,
gravel,sand,n,both,0.64,,0.53,,n,noun,co-hyponym,
great,good,n,both,0.51,,0.93,,n,adj/noun,contrast-scalar,
greet,meet,n,versusY,,,0.72,,n,verb,other-conventional,
greets,meet,n,versusY,,,0.79,,n,,other-related,
groom,groom,n,versusX,0.81,paired,,,y,,x-identical,
groom,bride,n,versusY,,,0.86,paired,n,noun,antonym,complementary
gross,net,y,versusY,,,0.56,paired,n,adj,antonym,complementary
group,group,n,versusX,0.66,paired,,,y,,x-identical,
guard,center,n,versusX,0.52,,,,n,,co-hyponym,
guild,guild,n,both,0.97,paired,0.95,paired,y,,x-identical,
guitarist,singer,n,versusY,,,0.6,,n,noun,co-hyponym,
gunman,police,n,versusX,0.63,,,,n,,co-hyponym,
hacker,hacker,n,versusX,0.66,paired,,,y,,x-identical,
half,half,n,versusY,,,0.51,paired,y,,x-identical,
handgun,rifle,n,both,0.63,,0.51,,n,noun,co-hyponym,
handguns,rifles,n,both,0.63,,0.67,,n,noun,co-hyponym,
happy,sad,n,versusX,0.51,,,,n,adj,antonym,scalar
hard,soft,y,both,0.86,,0.86,,n,adj,antonym,scalar
harder,easier,n,both,0.58,,0.6,,n,adj,antonym,scalar
hardest,easiest,n,versusY,,,0.78,,n,adj,antonym,scalar
hardware,software,y,both,0.94,paired,0.76,paired,n,noun,antonym,complementary
harms,benefits,n,both,0.78,,0.87,,n,noun,antonym,scalar
hate,love,y,versusY,,,0.64,,n,verb,antonym,scalar
hatred,love,n,versusY,,,0.65,,n,noun,antonym,scalar
healer,healer,n,versusX,0.55,paired,,,y,,x-identical,
heating,cooling,n,versusX,0.85,paired,,,n,adj/verb,antonym,scalar
heaven,hell,n,versusX,0.72,paired,,,n,noun,antonym,complementary
heavenly,earthly,y,versusY,,,0.51,,n,adj,antonym,scalar
heavier,lighter,n,versusY,,,0.85,paired,n,adj,antonym,scalar
heavy,light,y,versusX,0.53,,,,n,adj,antonym,scalar
height,weight,n,both,0.53,,0.82,,n,adj,co-hyponym,
helium,hydrogen,n,versusY,,,0.53,,n,noun,co-hyponym,
hell,heaven,n,both,0.75,paired,0.89,,n,noun,antonym,complementary
helmet,helmet,n,both,0.78,paired,0.71,paired,y,,x-identical,
helping,hurting,n,both,0.54,,0.56,,n,,opposition-indirect,
herd,individual,n,versusY,,,0.51,,n,noun,antonym,complementary
hereafter,now,n,versusY,,,0.55,,n,adv,co-hyponym-temporal,complementary
hero,hero,n,versusX,0.9,paired,,,y,,x-identical,
heroine,hero,n,versusY,,,0.7,,n,noun,antonym,complementary
hers,his,n,both,0.82,,0.84,,n,other/possessive,antonym,complementary
heterosexual,homosexual,n,versusX,0.8,paired,,,n,adj,antonym,complementary
high,low,y,both,0.83,paired,0.58,paired,n,adj,antonym,scalar
higher,lower,n,versusY,,,0.58,paired,n,adj,antonym,scalar
highest,lowest,n,versusY,,,0.91,paired,n,adj,antonym,scalar
highs,lows,n,versusX,0.86,paired,,,n,noun,antonym,scalar
hinder,help,n,versusY,,,0.55,,n,verb,antonym,scalar
his,his,n,versusX,0.75,paired,,,y,,x-identical,
hit,hit,n,versusX,0.58,paired,,,y,,x-identical,
hitter,pitcher,n,versusX,0.52,,,,n,noun,antonym,complementary
hitters,pitchers,n,both,0.83,,0.52,,n,noun,antonym,complementary
hold,buy,n,versusY,,,0.65,paired,n,,co-hyponym,
homeowners,renters,n,both,0.64,,0.7,,n,noun,antonym,complementary
homosexual,heterosexual,n,both,0.95,paired,0.9,,n,adj,antonym,complementary
horizontal,vertical,n,both,0.98,paired,0.96,paired,n,adj,antonym,complementary
horizontally,vertically,n,both,0.98,paired,0.99,paired,n,adv,antonym,complementary
host,host,n,versusX,0.5,paired,,,y,,x-identical,
hostile,friendly,y,both,0.8,,0.88,,n,adv,antonym,scalar
hot,cold,y,versusX,0.7,,,,n,adj,antonym,scalar
humidity,temperature,n,versusY,,,0.55,,n,noun,co-hyponym,
humorous,serious,n,both,0.63,,0.79,,n,adj,antonym,scalar
hundreds,thousands,n,versusY,,,0.56,,n,noun,co-hyponym-numeric,
hunted,hunted,n,versusY,,,0.6,paired,y,adj/verb,x-identical,
hunting,fishing,n,versusY,,,0.5,paired,n,,co-hyponym,
husband,wife,y,both,0.95,paired,0.84,paired,n,noun,antonym,complementary
husbands,wives,n,both,0.95,paired,0.9,paired,n,noun,antonym,complementary
hype,reality,n,versusX,0.61,,,,n,,opposition-indirect,
iOS,Android,n,both,0.86,,0.72,,n,noun,co-hyponym,
iPad,iPhone,n,both,0.68,,0.5,,n,noun,co-hyponym,
iPads,iPhones,n,versusX,0.58,paired,,,n,noun,co-hyponym,
iPhones,iPads,n,versusX,0.56,paired,,,n,noun,co-hyponym,
iPod,iPhone,n,versusX,0.74,,,,n,,co-hyponym,
ice,water,n,versusY,,,0.54,,n,,co-hyponym,
ill,healthy,n,versusY,,,0.59,,n,adj,antonym,scalar
illegal,legal,y,both,0.87,,0.92,,n,adj,antonym,complementary
illegally,legally,n,both,0.51,,0.87,,n,adv,antonym,complementary
illicit,legal,n,both,0.63,,0.63,,n,adj,antonym,complementary
illusion,reality,n,both,0.71,,0.51,,n,noun,antonym-secondary,scalar
imagination,reality,n,versusX,0.57,,,,n,,co-hyponym,
immoral,moral,y,versusY,,,0.55,,n,adj,antonym,scalar
imperfect,perfect,y,both,0.59,,0.56,,n,adj,antonym,scalar
implicit,explicit,y,both,0.93,paired,0.9,paired,n,adj,antonym,scalar
implicitly,explicitly,y,both,0.79,paired,0.79,paired,n,adv,antonym,scalar
import,export,y,versusX,0.8,,,,n,noun,antonym,complementary
importing,exporting,n,both,0.6,,0.53,,n,verb,antonym,complementary
imports,exports,n,both,0.91,paired,0.79,,n,noun,antonym,complementary
impression,reality,n,versusX,0.54,,,,n,,co-hyponym,
inaccessible,accessible,y,versusY,,,0.51,,n,adj,antonym,scalar
inaction,action,y,both,0.64,,0.64,,n,noun,antonym,scalar
inactive,active,y,versusY,,,0.89,,n,adj,antonym,scalar
inappropriate,appropriate,y,versusY,,,0.54,,n,adj,antonym,scalar
including,including,n,versusY,,,0.54,paired,y,,x-identical,
inclusion,exclusion,y,both,0.87,paired,0.56,paired,n,noun,antonym,complementary
incoming,outgoing,y,both,0.86,paired,0.85,paired,n,adj,antonym,complementary
incompatible,compatible,y,both,0.56,,0.66,,n,adj,antonym,scalar
inconsistency,consistency,y,versusY,,,0.71,,n,noun,antonym,scalar
incorrect,correct,y,both,0.77,,0.92,,n,adj,antonym,complementary
incorrectly,correctly,y,versusY,,,0.8,paired,n,adv,antonym,complementary
increase,decrease,y,versusY,,,0.5,paired,n,noun/verb,antonym,scalar
incumbent,challenger,n,versusX,0.76,,,,n,noun,antonym,complementary
indirect,direct,y,both,0.95,paired,0.97,,n,adj,antonym,complementary
indirectly,directly,y,both,0.88,,0.99,,n,adj,antonym,complementary
indoor,outdoor,y,both,0.94,paired,0.89,paired,n,adj,antonym,complementary
indoors,outdoors,y,both,0.77,paired,0.63,paired,n,noun/adv,antonym,complementary
induced,natural,n,both,0.66,,0.75,,n,adj,antonym-secondary,complementary
inferior,superior,y,versusY,,,0.81,paired,n,adj,antonym,scalar
infield,outfield,y,both,0.68,,0.61,,n,adj/noun,antonym,complementary
infinite,finite,y,versusY,,,0.66,paired,n,adj,antonym,complementary
informal,formal,y,both,0.91,paired,0.97,paired,n,adj,antonym,complementary
infrared,visible,n,versusY,,,0.56,,n,adj,co-hyponym,
inhibited,active,n,versusY,,,0.61,,n,,opposition-indirect,
initial,revised,n,versusY,,,0.52,,n,,co-hyponym,
inject,oral,n,versusY,,,0.52,,n,,co-hyponym,
injected,oral,n,versusY,,,0.72,,n,,co-hyponym,
injecting,smoking,n,versusY,,,0.52,,n,adj/verb,co-hyponym,
injured,active,n,versusY,,,0.51,,n,,co-hyponym,
injuring,killing,n,versusY,,,0.53,,n,verb,co-hyponym,
inn,hotel,n,versusX,0.53,,,,n,,co-hyponym,
inner,outer,y,both,0.93,paired,0.9,paired,n,adj,antonym,scalar
innocence,guilt,y,both,0.68,,0.97,,n,noun,antonym,complementary
innocent,guilty,y,both,0.96,,0.97,,n,adj,antonym,complementary
input,output,n,both,0.95,,0.83,,n,adj/noun,antonym,complementary
inputs,outputs,n,both,0.66,paired,0.63,paired,n,noun,antonym,complementary
inside,outside,y,both,0.86,paired,0.89,paired,n,adj/noun,antonym,complementary
institutional,retail,n,both,0.61,,0.56,,n,,co-hyponym,
instructor,student,n,both,0.77,,0.82,,n,noun,antonym-secondary,complementary
instructors,students,n,both,0.58,,0.54,,n,noun,antonym-secondary,complementary
insured,uninsured,y,versusY,,,0.86,paired,n,adj,antonym,complementary
intangible,tangible,y,versusY,,,0.86,,n,adj,antonym,complementary
integrated,standalone,n,both,0.52,,0.6,,n,,co-hyponym,
interior,exterior,y,both,0.98,paired,0.97,paired,n,noun,antonym,complementary
internal,external,y,both,0.94,paired,0.92,paired,n,adj,antonym,complementary
internally,externally,y,both,0.69,paired,0.51,paired,n,adv,antonym,complementary
international,domestic,n,versusY,,,0.7,,n,adj,antonym-secondary,complementary
interstellar,terrestrial,n,versusY,,,0.59,,n,adj,co-hyponym,multiple incompatibility
interval,mean,n,versusY,,,0.69,,n,,co-hyponym,
intolerance,tolerance,y,versusY,,,0.58,,n,noun,antonym,complementary
intoxicated,sober,y,both,0.63,,0.91,,n,adj,antonym-secondary,scalar
invalid,valid,y,versusY,,,0.71,,n,adj,antonym,complementary
invis,visible,n,versusY,,,0.55,,n,partial token,x-none,
invisible,visible,y,both,0.77,,0.93,,n,adj,antonym,scalar
involuntary,voluntary,y,both,0.58,,0.92,,n,adj,antonym,complementary
inward,outward,y,both,0.82,paired,0.94,paired,n,adj,antonym,scalar
irrational,rational,y,both,0.58,paired,0.7,,n,adj,antonym,scalar
is,is,n,both,0.59,paired,0.67,paired,y,,x-identical,
issuer,issuer,n,versusX,0.66,paired,,,y,,x-identical,
item,item,n,both,0.66,paired,0.86,paired,y,,x-identical,
jog,walk,n,both,0.52,,0.6,,n,verb,co-hyponym,
journey,destination,n,versusX,0.79,,,,n,noun,co-hyponym,
junior,senior,y,versusY,,,0.77,paired,n,noun/adj,antonym,complementary
jury,judge,n,versusY,,,0.6,,n,noun,co-hyponym,
juvenile,adult,y,both,0.86,,0.94,,n,noun,antonym,complementary
juveniles,adults,n,both,0.81,,0.5,,n,noun,antonym,complementary
keyboard,mouse,n,both,0.93,,0.87,,n,noun,co-hyponym,
kicking,passing,n,versusY,,,0.51,,n,,co-hyponym,
kid,adult,n,versusY,,,0.72,,n,noun,antonym,complementary
kidneys,liver,n,versusY,,,0.53,,n,,co-hyponym,
killer,victim,n,versusY,,,0.64,,n,noun,antonym,complementary
kilometers,miles,n,versusX,0.57,,,,n,noun,co-hyponym,
kisses,hugs,n,versusY,,,0.57,,n,noun,co-hyponym,
kitten,adult,n,versusX,0.54,,,,n,noun,antonym,complementary
knitting,crochet,n,versusX,0.59,,,,n,,co-hyponym,
known,unknown,y,versusX,0.84,,,,n,adj,antonym,complementary
lakes,rivers,n,both,0.5,,0.6,,n,noun,co-hyponym,
landing,takeoff,n,versusY,,,0.72,,n,noun,antonym,reversive
landlord,tenant,n,both,0.91,,0.88,paired,n,noun,antonym,converse
landlords,tenants,n,both,0.78,,0.64,,n,noun,antonym,converse
lane,lane,n,both,0.54,paired,0.61,paired,y,,x-identical,
laps,miles,n,versusY,,,0.51,,n,,other-related,
laptops,tablets,n,versusX,0.5,,,,n,,co-hyponym,
large,small,y,both,0.76,paired,0.73,paired,n,adj,antonym,scalar
larger,smaller,n,both,0.6,,0.88,paired,n,adj,antonym,scalar
largest,smallest,n,versusY,,,0.73,paired,n,adj,antonym,scalar
larvae,adult,n,versusY,,,0.5,,n,noun,antonym,complementary
later,earlier,n,versusX,0.58,,,,n,adj,antonym-temporal,scalar
lateral,vertical,n,both,0.82,,0.75,,n,adj,antonym-secondary,complementary
latter,former,y,both,0.82,,0.8,,n,adj,antonym,complementary
laughing,crying,n,both,0.7,,0.51,,n,verb,antonym,scalar
lb,kg,n,versusX,0.55,,,,n,noun,co-hyponym,
lbs,kg,n,both,0.7,,0.73,,n,noun,co-hyponym,
lean,fat,n,versusX,0.54,,,,n,adj,antonym-secondary,scalar
learn,teach,n,versusY,,,0.66,,n,,co-hyponym,
least,most,y,versusY,,,0.76,,n,adj,antonym,scalar
leaving,staying,n,versusY,,,0.55,,n,verb,antonym,complementary
left,right,y,both,0.96,paired,0.88,paired,n,adj/noun,antonym,complementary
legalization,prohibition,n,versusX,0.51,,,,n,,opposition-indirect,
legislative,executive,n,versusY,,,0.59,,n,,co-hyponym,
legislature,executive,n,versusY,,,0.74,,n,,co-hyponym,
lender,borrower,y,both,0.87,paired,0.87,paired,n,noun,antonym,complementary
lengthy,short,n,both,0.52,,0.74,,n,adj,antonym,scalar
leptin,insulin,n,both,0.79,,0.56,,n,noun,co-hyponym,
lesbian,heterosexual,n,versusX,0.51,,,,n,,co-hyponym,
less,more,y,versusY,,,0.89,paired,n,adj,antonym,scalar
lesser,greater,y,versusY,,,0.83,,n,adj,antonym,scalar
let,buy,n,versusY,,,0.71,,n,,co-hyponym,
lewd,indecent,n,versusX,0.5,,,,n,,nym-near-synonym,
liabilities,assets,n,both,0.57,paired,0.92,,n,noun,antonym,complementary
libel,defamation,n,versusY,,,0.58,,n,,co-hyponym,
liberal,conservative,y,both,0.86,paired,0.85,paired,n,noun,antonym,scalar
liberals,conservatives,n,both,0.84,paired,0.7,paired,n,noun,antonym,scalar
libertarian,conservative,n,versusY,,,0.59,,n,adj,antonym,scalar
liberties,rights,n,versusY,,,0.65,,n,noun,nym-near-synonym,
lie,truth,n,both,0.82,,0.82,,n,noun,antonym,scalar
lies,truth,n,both,0.64,,0.69,,n,noun,antonym,scalar
life,death,n,versusX,0.62,,,,n,noun,antonym,complementary
light,dark,y,versusX,0.77,paired,,,n,adj,antonym,scalar
lighter,heavier,n,versusY,,,0.79,paired,n,adj,antonym,scalar
lightweight,heavyweight,n,versusX,0.59,,,,n,adj,antonym,scalar
liked,disliked,y,versusX,0.7,,,,n,adj/verb,antonym,scalar
line,line,n,versusX,0.52,paired,,,y,,x-identical,
linen,cotton,n,versusY,,,0.69,,n,noun,co-hyponym,
lipid,protein,n,versusX,0.52,,,,n,,co-hyponym,
liquid,solid,n,both,0.84,,0.75,,n,noun,antonym,multiple incompatibility
local,national,y,versusX,0.57,,,,n,adj,antonym,complementary
locally,nationally,n,versusX,0.51,,,,n,,co-hyponym,
locked,unlocked,n,versusY,,,0.53,,n,adj,antonym,reversive
lodge,hotel,n,versusY,,,0.5,,n,,co-hyponym,
login,password,n,versusX,0.57,,,,n,,co-hyponym,
long,short,y,both,0.91,paired,0.96,paired,n,adj,antonym,scalar
longer,shorter,n,both,0.62,,0.82,paired,n,adj,antonym,scalar
longest,shortest,n,versusY,,,0.76,paired,n,adj,antonym,scalar
lose,win,y,versusY,,,0.94,,n,verb,antonym,converse
loser,loser,n,versusX,0.63,paired,,,y,,x-identical,
loser,winner,y,versusY,,,0.92,,n,noun,antonym,converse
losers,winners,n,both,0.7,paired,0.9,,n,noun,antonym,converse
loses,wins,n,versusY,,,0.93,,n,verb,antonym,converse
losing,winning,n,versusY,,,0.91,paired,n,verb,antonym,converse
loss,profit,n,versusY,,,0.75,paired,n,noun,antonym,scalar
loudly,quietly,n,versusY,,,0.54,,n,adv,antonym,scalar
low,high,y,both,0.79,paired,0.58,paired,n,adj,antonym,scalar
lower,higher,n,versusY,,,0.69,paired,n,adj,antonym,scalar
lowest,highest,n,versusY,,,0.84,paired,n,adj,antonym,scalar
lows,highs,n,versusX,0.8,paired,,,n,noun,antonym,scalar
lucky,unlucky,y,versusX,0.75,,,,n,adj,antonym,scalar
lunch,dinner,n,versusX,0.55,paired,,,n,noun,co-hyponym,
lunch,breakfast,n,versusY,,,0.66,,n,noun,co-hyponym,
lying,truth,n,versusX,0.57,,,,n,,opposition-indirect,
mage,mage,n,versusX,0.83,paired,,,y,,x-identical,
major,major,n,versusX,0.7,paired,,,y,,x-identical,
majority,minority,y,both,0.77,paired,0.72,paired,n,noun,antonym,scalar
male,female,y,both,0.96,paired,0.87,paired,n,adj/noun,antonym,complementary
males,females,n,both,0.98,paired,0.88,paired,n,noun,antonym,complementary
mandatory,optional,n,both,0.51,,0.58,paired,n,adj,antonym,complementary
mans,women,n,versusY,,,0.58,,n,noun,antonym,c
manslaughter,murder,n,versusY,,,0.63,paired,n,noun,co-hyponym,
